# time,average_distance,95CLI
9.600000000000000200e-02,3.121235454911227647e-05,5.734960704084248172e-05
9.800000000000000377e-02,3.146803209800688072e-05,5.826675725480434101e-05
1.000000000000000056e-01,3.175587198013426734e-05,5.925851702074590540e-05
1.019999999999999934e-01,3.206427453654319434e-05,6.027245784292186782e-05
1.039999999999999952e-01,3.234198015489705226e-05,6.135500676043093092e-05
1.059999999999999970e-01,3.267448859802897173e-05,6.252802665984821991e-05
1.079999999999999988e-01,3.299518699739448929e-05,6.384990843465775741e-05
1.100000000000000006e-01,3.332129929651284094e-05,6.538933355197817259e-05
1.120000000000000023e-01,3.368319360053852337e-05,6.706471096164301276e-05
1.140000000000000041e-01,3.402110321994996034e-05,6.890044011239277258e-05
1.160000000000000059e-01,3.439130939279315391e-05,7.072122302159969864e-05
1.179999999999999938e-01,3.474577030891805893e-05,7.268491332247366417e-05
1.199999999999999956e-01,3.513296889108340020e-05,7.466124229606736057e-05
1.219999999999999973e-01,3.552644339858070815e-05,7.660749923224157234e-05
1.239999999999999991e-01,3.591242587408003772e-05,7.859482033360234380e-05
1.260000000000000009e-01,3.632625484078038616e-05,8.074335434555613474e-05
1.280000000000000027e-01,3.673176860021038436e-05,8.309668849483989425e-05
1.300000000000000044e-01,3.719312600310403609e-05,8.568934085234736317e-05
1.320000000000000062e-01,3.763106819842870163e-05,8.858227906109355555e-05
1.340000000000000080e-01,3.809522010081366704e-05,9.160332834318057654e-05
1.360000000000000098e-01,3.857484749273403142e-05,9.496988166562388221e-05
1.380000000000000115e-01,3.907550539013032698e-05,9.902792326231349711e-05
1.400000000000000133e-01,3.960712859101040735e-05,1.035712321186298335e-04
1.419999999999999873e-01,4.016487339174542492e-05,1.086061769538057851e-04
1.439999999999999891e-01,4.073702891431907249e-05,1.143246196123236193e-04
1.459999999999999909e-01,4.132695857612738669e-05,1.208481355217242060e-04
1.479999999999999927e-01,4.196090497630866503e-05,1.281549329890075914e-04
1.499999999999999944e-01,4.259357037875427504e-05,1.365890266914908445e-04
1.519999999999999962e-01,4.326785451539174579e-05,1.463904944538106179e-04
1.539999999999999980e-01,4.396135519406915905e-05,1.580565575909655932e-04
1.559999999999999998e-01,4.471744589149134470e-05,1.724425459274046282e-04
1.580000000000000016e-01,4.551381088529865527e-05,1.907245815043302284e-04
1.600000000000000033e-01,4.637312116539329552e-05,2.142201297889033851e-04
1.620000000000000051e-01,4.730967591961053538e-05,2.439164121187378993e-04
1.640000000000000069e-01,4.831807701352313630e-05,2.807183800783989887e-04
1.660000000000000087e-01,4.940281493281230486e-05,3.241715868341737538e-04
1.680000000000000104e-01,5.054591324748774220e-05,3.713774680539494314e-04
1.700000000000000122e-01,5.165511424480152515e-05,4.191439253269523446e-04
1.719999999999999862e-01,5.273370884628166444e-05,4.639674792897771627e-04
1.739999999999999880e-01,5.376693617642838447e-05,5.021504154495285473e-04
1.759999999999999898e-01,5.463995070349895398e-05,5.303495096825487165e-04
1.779999999999999916e-01,5.537027978360059799e-05,5.464098949853480724e-04
1.799999999999999933e-01,5.597274366218338651e-05,5.500948813133026052e-04
1.819999999999999951e-01,5.643075496548578460e-05,5.434892287191888521e-04
1.839999999999999969e-01,5.685594118428323685e-05,5.301719194773327768e-04
1.859999999999999987e-01,5.722063375539662949e-05,5.141419302185259825e-04
1.880000000000000004e-01,5.760907258660742327e-05,4.983341026258812255e-04
1.900000000000000022e-01,5.801305619310944604e-05,4.846949330331063745e-04
1.920000000000000040e-01,5.846121942342546220e-05,4.741468967591903395e-04
1.940000000000000058e-01,5.897290497281764830e-05,4.679918116573953324e-04
1.960000000000000075e-01,5.956239228360267246e-05,4.669238981000424157e-04
1.980000000000000093e-01,6.022944159599433867e-05,4.712457092266819593e-04
2.000000000000000111e-01,6.097114804981081028e-05,4.806935025226789868e-04
2.020000000000000129e-01,6.181359711204151926e-05,4.944530772893631189e-04
2.039999999999999869e-01,6.270125465375186991e-05,5.118784087127764126e-04
2.059999999999999887e-01,6.362326214768250564e-05,5.324437960698391288e-04
2.079999999999999905e-01,6.462370816668572770e-05,5.547627194611280286e-04
2.099999999999999922e-01,6.560523033662949614e-05,5.785024616395491228e-04
2.119999999999999940e-01,6.663943832134904845e-05,6.033564840005335413e-04
2.139999999999999958e-01,6.766408406729806642e-05,6.274564512323211251e-04
2.159999999999999976e-01,6.874141632434732250e-05,6.510468824523667816e-04
2.179999999999999993e-01,6.980166496599428730e-05,6.734882446903329642e-04
2.200000000000000011e-01,7.086017254589324567e-05,6.934458615525392706e-04
2.220000000000000029e-01,7.189604675708028097e-05,7.114590226829748624e-04
2.240000000000000047e-01,7.293953761462355564e-05,7.271716174540658302e-04
2.260000000000000064e-01,7.396212078077243554e-05,7.407426639258601073e-04
2.280000000000000082e-01,7.496407065320817402e-05,7.511075698159213254e-04
2.300000000000000100e-01,7.598404924733325838e-05,7.592490247964269910e-04
2.320000000000000118e-01,7.698372323201264022e-05,7.667552939465220032e-04
2.340000000000000135e-01,7.798357362186619519e-05,7.715873464614728030e-04
2.359999999999999876e-01,7.897845642717539417e-05,7.760132452070359760e-04
2.379999999999999893e-01,8.001494673847195762e-05,7.813851425845048590e-04
2.399999999999999911e-01,8.104029462310620891e-05,7.854072392709576583e-04
2.419999999999999929e-01,8.206679753961880215e-05,7.877589707015056689e-04
2.439999999999999947e-01,8.309444479222385981e-05,7.887493388194058474e-04
2.459999999999999964e-01,8.412440861261041847e-05,7.888107042602171244e-04
2.479999999999999982e-01,8.514267945288104904e-05,7.875938741381188291e-04
2.500000000000000000e-01,8.615631837366027326e-05,7.854647292908686212e-04
2.520000000000000018e-01,8.717681584309356941e-05,7.841398950706012904e-04
2.540000000000000036e-01,8.824982883762833355e-05,7.840340694171328171e-04
2.560000000000000053e-01,8.931485495376829584e-05,7.853483210252245814e-04
2.580000000000000071e-01,9.043671520378672370e-05,7.882073078117350553e-04
2.600000000000000089e-01,9.155500446891606846e-05,7.923507265387029399e-04
2.620000000000000107e-01,9.270218261500705412e-05,7.968398067320275674e-04
2.640000000000000124e-01,9.387617835586559265e-05,8.010218165170134670e-04
2.660000000000000142e-01,9.501637518403847254e-05,8.051978237601225153e-04
2.680000000000000160e-01,9.621756703460364205e-05,8.102524865336324135e-04
2.700000000000000178e-01,9.744920795891280738e-05,8.165866206356555031e-04
2.720000000000000195e-01,9.869908501710216169e-05,8.246669540797112261e-04
2.740000000000000213e-01,9.999065801247097765e-05,8.337817970922055183e-04
2.760000000000000231e-01,1.013124576885869761e-04,8.444834366008496969e-04
2.780000000000000249e-01,1.026802534205732492e-04,8.566073666519409113e-04
2.800000000000000266e-01,1.040810326306293812e-04,8.708279369174766688e-04
2.819999999999999729e-01,1.055245547660463214e-04,8.867510670488645830e-04
2.839999999999999747e-01,1.069874833882846518e-04,9.043933771082871692e-04
2.859999999999999765e-01,1.084989244194895956e-04,9.234560917175733312e-04
2.879999999999999782e-01,1.100297036302935971e-04,9.440023689021155530e-04
2.899999999999999800e-01,1.116281861497465190e-04,9.659369183424191749e-04
2.919999999999999818e-01,1.132405795581442262e-04,9.894338144602339135e-04
2.939999999999999836e-01,1.149401694567462907e-04,1.014572769239822925e-03
2.959999999999999853e-01,1.166868890754982140e-04,1.041525960427685908e-03
2.979999999999999871e-01,1.184832600954594629e-04,1.070414372314743272e-03
2.999999999999999889e-01,1.203835927498410211e-04,1.101713217490627762e-03
3.019999999999999907e-01,1.223542194827874417e-04,1.135815196096171074e-03
3.039999999999999925e-01,1.244358744332837541e-04,1.172792464897887523e-03
3.059999999999999942e-01,1.265562171389844994e-04,1.212882549476109340e-03
3.079999999999999960e-01,1.288250084543938155e-04,1.256544597929984668e-03
3.099999999999999978e-01,1.311345703840096721e-04,1.303664351761363912e-03
3.119999999999999996e-01,1.335718854956356098e-04,1.354426512923451479e-03
3.140000000000000013e-01,1.360840554096926424e-04,1.409671757247998392e-03
3.160000000000000031e-01,1.387210886094079128e-04,1.469689610424380899e-03
3.180000000000000049e-01,1.414607870187438671e-04,1.534611763907267265e-03
3.200000000000000067e-01,1.443475957355710548e-04,1.604884256515850009e-03
3.220000000000000084e-01,1.473173723487207303e-04,1.680722132675212775e-03
3.240000000000000102e-01,1.504259807169072444e-04,1.761373111947385928e-03
3.260000000000000120e-01,1.536044767507525118e-04,1.847101342302269510e-03
3.280000000000000138e-01,1.568747032736172282e-04,1.937507818860441031e-03
3.300000000000000155e-01,1.602322688418940659e-04,2.031714583900753272e-03
3.320000000000000173e-01,1.636340887803002084e-04,2.129290821017819964e-03
3.340000000000000191e-01,1.671229104643331205e-04,2.229897674905511901e-03
3.360000000000000209e-01,1.706619471689054120e-04,2.332979104748993983e-03
3.380000000000000226e-01,1.742294608967982403e-04,2.437796740176806885e-03
3.400000000000000244e-01,1.778419027307505103e-04,2.543955862214741532e-03
3.420000000000000262e-01,1.814782634544260804e-04,2.650820743360879708e-03
3.439999999999999725e-01,1.851088951278307077e-04,2.757632379690757880e-03
3.459999999999999742e-01,1.887663148907965855e-04,2.863937108067247418e-03
3.479999999999999760e-01,1.924346131167916653e-04,2.969288508975853700e-03
3.499999999999999778e-01,1.961052040813219578e-04,3.073569203864855506e-03
3.519999999999999796e-01,1.997616008918831404e-04,3.176300952200221406e-03
3.539999999999999813e-01,2.034166220654535563e-04,3.277128067292019425e-03
3.559999999999999831e-01,2.070393826832272913e-04,3.375983606422439109e-03
3.579999999999999849e-01,2.106916427832312836e-04,3.473183602796976743e-03
3.599999999999999867e-01,2.143482312864282706e-04,3.568723847379369572e-03
3.619999999999999885e-01,2.179902629474367651e-04,3.662401730408167567e-03
3.639999999999999902e-01,2.216070193278469344e-04,3.754145153713839365e-03
3.659999999999999920e-01,2.252443821179670835e-04,3.843899289236474628e-03
3.679999999999999938e-01,2.288507544964409979e-04,3.931857151611612561e-03
3.699999999999999956e-01,2.324706078084220031e-04,4.018134568945687900e-03
3.719999999999999973e-01,2.360804684300056436e-04,4.102857466088532905e-03
3.739999999999999991e-01,2.397509118020072156e-04,4.186005078788058997e-03
3.760000000000000009e-01,2.433990489234810349e-04,4.267960244045824678e-03
3.780000000000000027e-01,2.470636228482969753e-04,4.348532546648793511e-03
3.800000000000000044e-01,2.507383352393432541e-04,4.428039512712328256e-03
3.820000000000000062e-01,2.544511864542569213e-04,4.506995932217155651e-03
3.840000000000000080e-01,2.582162408719293587e-04,4.585376355117759366e-03
3.860000000000000098e-01,2.619412778869596096e-04,4.663435468073912592e-03
3.880000000000000115e-01,2.656575188973879834e-04,4.741321313977976161e-03
3.900000000000000133e-01,2.693965865416102917e-04,4.819062655937607006e-03
3.920000000000000151e-01,2.731123324608824426e-04,4.896694727960128855e-03
3.940000000000000169e-01,2.768169720767217298e-04,4.973981048607630656e-03
3.960000000000000187e-01,2.804847302448022967e-04,5.050896883087841599e-03
3.980000000000000204e-01,2.841554665053162756e-04,5.127398795088886248e-03
4.000000000000000222e-01,2.878066671754803780e-04,5.203290067166650885e-03
4.020000000000000240e-01,2.914428722207476055e-04,5.278356948229086937e-03
4.040000000000000258e-01,2.950820082279517992e-04,5.352668158737503706e-03
4.060000000000000275e-01,2.986875188107272977e-04,5.425488288076932113e-03
4.079999999999999738e-01,3.022771706827740053e-04,5.496501148129954474e-03
4.099999999999999756e-01,3.059017661403620595e-04,5.566076339672765272e-03
4.119999999999999774e-01,3.095384618425205971e-04,5.633908226735660600e-03
4.139999999999999791e-01,3.132065374916026676e-04,5.700684292066478774e-03
4.159999999999999809e-01,3.168882405018229710e-04,5.766589900654133655e-03
4.179999999999999827e-01,3.206110420136583914e-04,5.831559390158067360e-03
4.199999999999999845e-01,3.244164648001439085e-04,5.895859443760344265e-03
4.219999999999999862e-01,3.282223893296568680e-04,5.958872338110674481e-03
4.239999999999999880e-01,3.321051919994821963e-04,6.020759626245452724e-03
4.259999999999999898e-01,3.360187084862755000e-04,6.081712596586733542e-03
4.279999999999999916e-01,3.399677835447376031e-04,6.141597908836163820e-03
4.299999999999999933e-01,3.439914810955786110e-04,6.201393432298567092e-03
4.319999999999999951e-01,3.480162841760246002e-04,6.261203118668322472e-03
4.339999999999999969e-01,3.520762011740553822e-04,6.321021753188642116e-03
4.359999999999999987e-01,3.562001978245592356e-04,6.380639483343394404e-03
4.380000000000000004e-01,3.603011452203284297e-04,6.440022729425694432e-03
4.400000000000000022e-01,3.644415515078292217e-04,6.499289023758530841e-03
4.420000000000000040e-01,3.686051416299251666e-04,6.558786467033281449e-03
4.440000000000000058e-01,3.727382288057614007e-04,6.618316793123453154e-03
4.460000000000000075e-01,3.769718360326914600e-04,6.678751826790368940e-03
4.480000000000000093e-01,3.812692944219668394e-04,6.739820332194909266e-03
4.500000000000000111e-01,3.855759616554596710e-04,6.801605646713736880e-03
4.520000000000000129e-01,3.899136552915349885e-04,6.863799633848845227e-03
4.540000000000000147e-01,3.943070299743515507e-04,6.926543717708202180e-03
4.560000000000000164e-01,3.987732555379960354e-04,6.989542271160728917e-03
4.580000000000000182e-01,4.033481228354030782e-04,7.053391127648191497e-03
4.600000000000000200e-01,4.080380404362446293e-04,7.118272286607071550e-03
4.620000000000000218e-01,4.128379081220959592e-04,7.184792606032081898e-03
4.640000000000000235e-01,4.177928950903803964e-04,7.253279755399107478e-03
4.660000000000000253e-01,4.229436927979119266e-04,7.323918476269967483e-03
4.680000000000000271e-01,4.282444617827638167e-04,7.396639858645255583e-03
4.699999999999999734e-01,4.336861478676046298e-04,7.471413741021564955e-03
4.719999999999999751e-01,4.392906756904046734e-04,7.548061311081985698e-03
4.739999999999999769e-01,4.450682311941627336e-04,7.626421569143538269e-03
4.759999999999999787e-01,4.509764459337680612e-04,7.706344031154463946e-03
4.779999999999999805e-01,4.570446278918897237e-04,7.787901142779799987e-03
4.799999999999999822e-01,4.632392933197147637e-04,7.871043312607298864e-03
4.819999999999999840e-01,4.696515472869651703e-04,7.956124125029551131e-03
4.839999999999999858e-01,4.761646372407076335e-04,8.042951398695914397e-03
4.859999999999999876e-01,4.828689859814054206e-04,8.131923605666332294e-03
4.879999999999999893e-01,4.898089715552975815e-04,8.223277422603069917e-03
4.899999999999999911e-01,4.969501365774737405e-04,8.317299354840122783e-03
4.919999999999999929e-01,5.043205226562793089e-04,8.413676003742162970e-03
4.939999999999999947e-01,5.118898835510430571e-04,8.512774095638626221e-03
4.959999999999999964e-01,5.197330032766549679e-04,8.615107271269085640e-03
4.979999999999999982e-01,5.277721777885865072e-04,8.720377779354755721e-03
5.000000000000000000e-01,5.360932912280326479e-04,8.828766266009728178e-03
5.020000000000000018e-01,5.446340451681717237e-04,8.940888791277997252e-03
5.040000000000000036e-01,5.534214152394055898e-04,9.057003006132579789e-03
5.060000000000000053e-01,5.624269152047895425e-04,9.176998340246777380e-03
5.080000000000000071e-01,5.716856546578791753e-04,9.301102598538351154e-03
5.100000000000000089e-01,5.811763468562626588e-04,9.429657746111321306e-03
5.120000000000000107e-01,5.909140295879217403e-04,9.562753896961834893e-03
5.140000000000000124e-01,6.009157479590250539e-04,9.700685425364950418e-03
5.160000000000000142e-01,6.111499116624740952e-04,9.843341330583539953e-03
5.180000000000000160e-01,6.215919553126476784e-04,9.991039413434961783e-03
5.200000000000000178e-01,6.322945008155078130e-04,1.014423303627272691e-02
5.220000000000000195e-01,6.432530074307492556e-04,1.030297099534572235e-02
5.240000000000000213e-01,6.544767929427639398e-04,1.046699632514514790e-02
5.260000000000000231e-01,6.660285675315813416e-04,1.063695948649737849e-02
5.280000000000000249e-01,6.778864956612630586e-04,1.081316889609145598e-02
5.300000000000000266e-01,6.900328597258078341e-04,1.099507445840762834e-02
5.320000000000000284e-01,7.024945363828873383e-04,1.118240147353260876e-02
5.340000000000000302e-01,7.151815787508285747e-04,1.137468056084714810e-02
5.360000000000000320e-01,7.281441812968543871e-04,1.157242599286709833e-02
5.380000000000000338e-01,7.414226189705473875e-04,1.177564705534476196e-02
5.400000000000000355e-01,7.549185535192021916e-04,1.198406473853842052e-02
5.420000000000000373e-01,7.686676990878967344e-04,1.219760425725247358e-02
5.440000000000000391e-01,7.826541795064913005e-04,1.241636057577862051e-02
5.460000000000000409e-01,7.969270991874618550e-04,1.264030476719340927e-02
5.480000000000000426e-01,8.113397607295890282e-04,1.286922574603233463e-02
5.500000000000000444e-01,8.260129461394642931e-04,1.310268828386941531e-02
5.520000000000000462e-01,8.408632263069012406e-04,1.334095302207717604e-02
5.540000000000000480e-01,8.558464434528939308e-04,1.358333145722749949e-02
5.560000000000000497e-01,8.709446086671746197e-04,1.382937423973176934e-02
5.580000000000000515e-01,8.861915275222395812e-04,1.407849364732642432e-02
5.600000000000000533e-01,9.015973940738396079e-04,1.433035957453113012e-02
5.620000000000000551e-01,9.171533956118373219e-04,1.458495016804695760e-02
5.639999999999999458e-01,9.328076974172304272e-04,1.484143312037672705e-02
5.659999999999999476e-01,9.485221233870210151e-04,1.509890376654658174e-02
5.679999999999999494e-01,9.643364233946352063e-04,1.535728547025155995e-02
5.699999999999999512e-01,9.802813396465152873e-04,1.561708561112895750e-02
5.719999999999999529e-01,9.963422062046530664e-04,1.587778370185402577e-02
5.739999999999999547e-01,1.012423996141538322e-03,1.613848234764715325e-02
5.759999999999999565e-01,1.028701941267445418e-03,1.640010993387832836e-02
5.779999999999999583e-01,1.045035085493981834e-03,1.666290023592255365e-02
5.799999999999999600e-01,1.061457810277807116e-03,1.692675579128274585e-02
5.819999999999999618e-01,1.078018194353507929e-03,1.719212846327012809e-02
5.839999999999999636e-01,1.094719758776751574e-03,1.745877316257176889e-02
5.859999999999999654e-01,1.111552512208233319e-03,1.772718486094639750e-02
5.879999999999999671e-01,1.128507512087990449e-03,1.799768706407464669e-02
5.899999999999999689e-01,1.145643177365976949e-03,1.826988601829061115e-02
5.919999999999999707e-01,1.162950429691115423e-03,1.854442099452809425e-02
5.939999999999999725e-01,1.180488355921545211e-03,1.882183043475815429e-02
5.959999999999999742e-01,1.198134509907486031e-03,1.910188609849871114e-02
5.979999999999999760e-01,1.215971953224055397e-03,1.938463065835025270e-02
5.999999999999999778e-01,1.234026843030126006e-03,1.967029979465104508e-02
6.019999999999999796e-01,1.252292951392573999e-03,1.995864349750208974e-02
6.039999999999999813e-01,1.270717724517839370e-03,2.024860521933506338e-02
6.059999999999999831e-01,1.289294847187206529e-03,2.054065402688768499e-02
6.079999999999999849e-01,1.307968643718776915e-03,2.083317648688571416e-02
6.099999999999999867e-01,1.326783626616299862e-03,2.112596157906583907e-02
6.119999999999999885e-01,1.345638809595001411e-03,2.141864993260916492e-02
6.139999999999999902e-01,1.364590487336024126e-03,2.171070607141165412e-02
6.159999999999999920e-01,1.383627589929834053e-03,2.200270228163763234e-02
6.179999999999999938e-01,1.402720721182061430e-03,2.229400378946461495e-02
6.199999999999999956e-01,1.421886512491115110e-03,2.258517050504971896e-02
6.219999999999999973e-01,1.441137174721559807e-03,2.287652048529369500e-02
6.239999999999999991e-01,1.460437212058701955e-03,2.316697777317894280e-02
6.260000000000000009e-01,1.479830249384778574e-03,2.345730269364834641e-02
6.280000000000000027e-01,1.499321367998539701e-03,2.374811538275270473e-02
6.300000000000000044e-01,1.518853273630240124e-03,2.403843548621744167e-02
6.320000000000000062e-01,1.538485003230229478e-03,2.432885939539153677e-02
6.340000000000000080e-01,1.558198161491869578e-03,2.461922854280465880e-02
6.360000000000000098e-01,1.577896944245044640e-03,2.490834990706307026e-02
6.380000000000000115e-01,1.597550855584768930e-03,2.519567540052535318e-02
6.400000000000000133e-01,1.617211027633857785e-03,2.548060423291310939e-02
6.420000000000000151e-01,1.636794452261569784e-03,2.576182197863575302e-02
6.440000000000000169e-01,1.656305990195471034e-03,2.603900587732306537e-02
6.460000000000000187e-01,1.675714662697538795e-03,2.631157485398355131e-02
6.480000000000000204e-01,1.695056859775949994e-03,2.657947607518796121e-02
6.500000000000000222e-01,1.714317971702653378e-03,2.684199555290893782e-02
6.520000000000000240e-01,1.733535893911579764e-03,2.709931691024593942e-02
6.540000000000000258e-01,1.752747971098605638e-03,2.735190057104399872e-02
6.560000000000000275e-01,1.771932000306570458e-03,2.760045649851396860e-02
6.580000000000000293e-01,1.791085452620796948e-03,2.784468484183134224e-02
6.600000000000000311e-01,1.810254003218256030e-03,2.808484146957518704e-02
6.620000000000000329e-01,1.829427351395856646e-03,2.832091109279019636e-02
6.640000000000000346e-01,1.848617729092827660e-03,2.855300557781974627e-02
6.660000000000000364e-01,1.867795539906385877e-03,2.878135946879410711e-02
6.680000000000000382e-01,1.887028973225179929e-03,2.900526649331032839e-02
6.700000000000000400e-01,1.906283290901495536e-03,2.922500805759369741e-02
6.720000000000000417e-01,1.925509148597778991e-03,2.944095971662873124e-02
6.740000000000000435e-01,1.944787304622960875e-03,2.965328895748516394e-02
6.760000000000000453e-01,1.964107019206713135e-03,2.986257048440324469e-02
6.780000000000000471e-01,1.983509024446840439e-03,3.006956859040950739e-02
6.800000000000000488e-01,2.003030701229214713e-03,3.027416913582858457e-02
6.820000000000000506e-01,2.022726986105474051e-03,3.047700220846616057e-02
6.840000000000000524e-01,2.042690746685298445e-03,3.067842820089056524e-02
6.860000000000000542e-01,2.062928263118640488e-03,3.087924463261291358e-02
6.879999999999999449e-01,2.083445369961468754e-03,3.107923302828805023e-02
6.899999999999999467e-01,2.104211694861423537e-03,3.127859906197328482e-02
6.919999999999999485e-01,2.125206617367853164e-03,3.147814382470482536e-02
6.939999999999999503e-01,2.146439151281258340e-03,3.167785727747189639e-02
6.959999999999999520e-01,2.167850802432473144e-03,3.187751936105588657e-02
6.979999999999999538e-01,2.189417904857174357e-03,3.207716979179083688e-02
6.999999999999999556e-01,2.211140066864312158e-03,3.227672256578660581e-02
7.019999999999999574e-01,2.232957843150076924e-03,3.247623282097662073e-02
7.039999999999999591e-01,2.254874869721041741e-03,3.267567746542201362e-02
7.059999999999999609e-01,2.276913160943169149e-03,3.287492372546365477e-02
7.079999999999999627e-01,2.299045981453504400e-03,3.307388076698527385e-02
7.099999999999999645e-01,2.321233543250574537e-03,3.327286911121071777e-02
7.119999999999999662e-01,2.343444719789632494e-03,3.347152911019053712e-02
7.139999999999999680e-01,2.365686377486906408e-03,3.367007628098581118e-02
7.159999999999999698e-01,2.387953831028266118e-03,3.386859987444890141e-02
7.179999999999999716e-01,2.410262804842302868e-03,3.406737465060679509e-02
7.199999999999999734e-01,2.432661879605153496e-03,3.426667261916730572e-02
7.219999999999999751e-01,2.455085588843730800e-03,3.446625055790007719e-02
7.239999999999999769e-01,2.477559441288123502e-03,3.466569613497154367e-02
7.259999999999999787e-01,2.500036081380566967e-03,3.486531075337798158e-02
7.279999999999999805e-01,2.522589633911420746e-03,3.506566860635222660e-02
7.299999999999999822e-01,2.545205590853539309e-03,3.526695750368383925e-02
7.319999999999999840e-01,2.567911204607841932e-03,3.546884420185127812e-02
7.339999999999999858e-01,2.590728204943575606e-03,3.567102578157070603e-02
7.359999999999999876e-01,2.613660248552060299e-03,3.587408632576822437e-02
7.379999999999999893e-01,2.636755568596810435e-03,3.607835536448281144e-02
7.399999999999999911e-01,2.659996923926185534e-03,3.628321463698581939e-02
7.419999999999999929e-01,2.683431476488696600e-03,3.648868405766692025e-02
7.439999999999999947e-01,2.707057981104664217e-03,3.669514564060360334e-02
7.459999999999999964e-01,2.730917492713081512e-03,3.690218658063289942e-02
7.479999999999999982e-01,2.755006896280086555e-03,3.710973873151296454e-02
7.500000000000000000e-01,2.779319091838941113e-03,3.731814719828335097e-02
7.520000000000000018e-01,2.803894374287331515e-03,3.752731852675083440e-02
7.540000000000000036e-01,2.828781942860093650e-03,3.773721774979374444e-02
7.560000000000000053e-01,2.853935325293078216e-03,3.794766786399913355e-02
7.580000000000000071e-01,2.879405524787467200e-03,3.815903818363206024e-02
7.600000000000000089e-01,2.905225609842791712e-03,3.837117492306203748e-02
7.620000000000000107e-01,2.931323879040411209e-03,3.858373634674866492e-02
7.640000000000000124e-01,2.957687220206095188e-03,3.879707764475777421e-02
7.660000000000000142e-01,2.984399290424661309e-03,3.901144942754394829e-02
7.680000000000000160e-01,3.011400630308495516e-03,3.922668370529740905e-02
7.700000000000000178e-01,3.038695253191669998e-03,3.944240771143677632e-02
7.720000000000000195e-01,3.066253334645515846e-03,3.965862288860400042e-02
7.740000000000000213e-01,3.094119779105066262e-03,3.987557215092617929e-02
