# time,average_distance,95CLI
1.100000000000000006e-01,3.041275067811522573e-05,4.910934883061265677e-05
1.120000000000000023e-01,3.082387621405310906e-05,5.082020990641997524e-05
1.140000000000000041e-01,3.128280444233170695e-05,5.250511031484197759e-05
1.160000000000000059e-01,3.171271052518610204e-05,5.422713973166700692e-05
1.179999999999999938e-01,3.219944678539022741e-05,5.602660479957854387e-05
1.199999999999999956e-01,3.265278412973453054e-05,5.781428299999659821e-05
1.219999999999999973e-01,3.315273736500788941e-05,5.967420964477121350e-05
1.239999999999999991e-01,3.363435061181425690e-05,6.164136187246941007e-05
1.260000000000000009e-01,3.413468682249535689e-05,6.363796628000048625e-05
1.280000000000000027e-01,3.464284844191868222e-05,6.573658939618834472e-05
1.300000000000000044e-01,3.517404277456920466e-05,6.794364785448717570e-05
1.320000000000000062e-01,3.569166106234556443e-05,7.017495012318075709e-05
1.340000000000000080e-01,3.623687689482845466e-05,7.243473744444164409e-05
1.360000000000000098e-01,3.679008284131091047e-05,7.474513096256986660e-05
1.380000000000000115e-01,3.731431039481509105e-05,7.709492399374877326e-05
1.400000000000000133e-01,3.787777653570069468e-05,7.947266267309542099e-05
1.419999999999999873e-01,3.844500528567061203e-05,8.181057342631438455e-05
1.439999999999999891e-01,3.901039873021352718e-05,8.421670805374093178e-05
1.459999999999999909e-01,3.957640235985270639e-05,8.657353028416080642e-05
1.479999999999999927e-01,4.016085241137387586e-05,8.898886167022485960e-05
1.499999999999999944e-01,4.073848101156597506e-05,9.144375140947169785e-05
1.519999999999999962e-01,4.134765234982577196e-05,9.386380276267461810e-05
1.539999999999999980e-01,4.192611721440040850e-05,9.633476274042578101e-05
1.559999999999999998e-01,4.253656208237212928e-05,9.887443845225084033e-05
1.580000000000000016e-01,4.314248054135170704e-05,1.014448639767504261e-04
1.600000000000000033e-01,4.376153194712357379e-05,1.040096708609368839e-04
1.620000000000000051e-01,4.436851225469614615e-05,1.067604993389241328e-04
1.640000000000000069e-01,4.501517715239348479e-05,1.095405955653857975e-04
1.660000000000000087e-01,4.565281438088586376e-05,1.124093656965623205e-04
1.680000000000000104e-01,4.629757650393699669e-05,1.153839009223500174e-04
1.700000000000000122e-01,4.693805012223622617e-05,1.185043327017371885e-04
1.719999999999999862e-01,4.760618202438136475e-05,1.217455199474842858e-04
1.739999999999999880e-01,4.827384286618392859e-05,1.249791483156151848e-04
1.759999999999999898e-01,4.895965239586205428e-05,1.284616839649113077e-04
1.779999999999999916e-01,4.964880450943233567e-05,1.320627003414613209e-04
1.799999999999999933e-01,5.033100633131435504e-05,1.358364306853776255e-04
1.819999999999999951e-01,5.102458506588434189e-05,1.398976283097020019e-04
1.839999999999999969e-01,5.176355859519710123e-05,1.440986773287679444e-04
1.859999999999999987e-01,5.248455212407944167e-05,1.485262389235781949e-04
1.880000000000000004e-01,5.324886908817703062e-05,1.531732247159045947e-04
1.900000000000000022e-01,5.403464144091357302e-05,1.580072674261016831e-04
1.920000000000000040e-01,5.484673134805839040e-05,1.630182371064579927e-04
1.940000000000000058e-01,5.568790570301818251e-05,1.681470273290582614e-04
1.960000000000000075e-01,5.652168571443048510e-05,1.735197227544433879e-04
1.980000000000000093e-01,5.742001465796242772e-05,1.791404449462855953e-04
2.000000000000000111e-01,5.831572706994618701e-05,1.847780544855632493e-04
2.020000000000000129e-01,5.921615440474548979e-05,1.904591258123576570e-04
2.039999999999999869e-01,6.013874269762938197e-05,1.961430391539866890e-04
2.059999999999999887e-01,6.107267997147220904e-05,2.016379892398833488e-04
2.079999999999999905e-01,6.197046460084979446e-05,2.072890980571964368e-04
2.099999999999999922e-01,6.290912922538119964e-05,2.128923483550693803e-04
2.119999999999999940e-01,6.388336929588492655e-05,2.185191897204908902e-04
2.139999999999999958e-01,6.481853904406116606e-05,2.242227512054423017e-04
2.159999999999999976e-01,6.576524948342793984e-05,2.298666095062191887e-04
2.179999999999999993e-01,6.675121591174598646e-05,2.356538869399618522e-04
2.200000000000000011e-01,6.772867045268262894e-05,2.415818377903568000e-04
2.220000000000000029e-01,6.871947944288143658e-05,2.476894553330646486e-04
2.240000000000000047e-01,6.976684722398570574e-05,2.540648642776598284e-04
2.260000000000000064e-01,7.081235894638384547e-05,2.607566192837621919e-04
2.280000000000000082e-01,7.191374937837285964e-05,2.679168508518563522e-04
2.300000000000000100e-01,7.306935431695655377e-05,2.760708037097153755e-04
2.320000000000000118e-01,7.424619129596353321e-05,2.849408369382430131e-04
2.340000000000000135e-01,7.551493823381909634e-05,2.948560811062842565e-04
2.359999999999999876e-01,7.676203058033297881e-05,3.053654629171323486e-04
2.379999999999999893e-01,7.800829666800194822e-05,3.158647183696676355e-04
2.399999999999999911e-01,7.926181766612310875e-05,3.259564522805330879e-04
2.419999999999999929e-01,8.047562679551596655e-05,3.351606668747890969e-04
2.439999999999999947e-01,8.175132841735279886e-05,3.441164962302585410e-04
2.459999999999999964e-01,8.302741081434061084e-05,3.533907928999614843e-04
2.479999999999999982e-01,8.430779655521296160e-05,3.620718261971647158e-04
2.500000000000000000e-01,8.561951315677746846e-05,3.710804377748000578e-04
2.520000000000000018e-01,8.694368358450268064e-05,3.796816703963053490e-04
2.540000000000000036e-01,8.823371850440805009e-05,3.871737928246269007e-04
2.560000000000000053e-01,8.952842699027762242e-05,3.942317037477045751e-04
2.580000000000000071e-01,9.087804695987620671e-05,4.014163293317695716e-04
2.600000000000000089e-01,9.219698439129193315e-05,4.092094130221440515e-04
2.620000000000000107e-01,9.361033503562922421e-05,4.180723626519997570e-04
2.640000000000000124e-01,9.505709233750597644e-05,4.276970720673818963e-04
2.660000000000000142e-01,9.655789085170966542e-05,4.378261114188014233e-04
2.680000000000000160e-01,9.813120204090093612e-05,4.490987526301556693e-04
2.700000000000000178e-01,9.968597992704543778e-05,4.604757314037911681e-04
2.720000000000000195e-01,1.012847766290129591e-04,4.718537807934823289e-04
2.740000000000000213e-01,1.029044571860780201e-04,4.837336385247098568e-04
2.760000000000000231e-01,1.045334732018822705e-04,4.958022778720061604e-04
2.780000000000000249e-01,1.062170723125896758e-04,5.084004437738158695e-04
2.800000000000000266e-01,1.079430820192187616e-04,5.218149634976473362e-04
2.819999999999999729e-01,1.097094226600175699e-04,5.359727063989305719e-04
2.839999999999999747e-01,1.115091231166786146e-04,5.509818082330769033e-04
2.859999999999999765e-01,1.133925796926170708e-04,5.668790982752169080e-04
2.879999999999999782e-01,1.153316218015083513e-04,5.834761281134218710e-04
2.899999999999999800e-01,1.173196415536746390e-04,6.009556185289974652e-04
2.919999999999999818e-01,1.193875737553769093e-04,6.193638032983233123e-04
2.939999999999999836e-01,1.214738677783825792e-04,6.384936934908708086e-04
2.959999999999999853e-01,1.235897698144437567e-04,6.582833426206668222e-04
2.979999999999999871e-01,1.257518319006185241e-04,6.789523758400012928e-04
2.999999999999999889e-01,1.279441134373451904e-04,7.000287637932813348e-04
3.019999999999999907e-01,1.301211063349964957e-04,7.215565319617086660e-04
3.039999999999999925e-01,1.323499337588370189e-04,7.437499982925843776e-04
3.059999999999999942e-01,1.345771693256851828e-04,7.664320068503819661e-04
3.079999999999999960e-01,1.368385475720076949e-04,7.897504350890462588e-04
3.099999999999999978e-01,1.391110937520198770e-04,8.132418901767247878e-04
3.119999999999999996e-01,1.414013478962562471e-04,8.367404121395298489e-04
3.140000000000000013e-01,1.436738894452027973e-04,8.605234898746560047e-04
3.160000000000000031e-01,1.459662594622169888e-04,8.843956771849246232e-04
3.180000000000000049e-01,1.482781517410352158e-04,9.085694715217783497e-04
3.200000000000000067e-01,1.505963760509723367e-04,9.331825185687508311e-04
3.220000000000000084e-01,1.529254948630469064e-04,9.580112412935725113e-04
3.240000000000000102e-01,1.552682258756276550e-04,9.828720650480659779e-04
3.260000000000000120e-01,1.575953550983024722e-04,1.007900789789463155e-03
3.280000000000000138e-01,1.599496183584472062e-04,1.032961063373619495e-03
3.300000000000000155e-01,1.622553897206130782e-04,1.058051940563536301e-03
3.320000000000000173e-01,1.646185309936002740e-04,1.083356386940549209e-03
3.340000000000000191e-01,1.669829158698250566e-04,1.108779554527210666e-03
3.360000000000000209e-01,1.693640604320823255e-04,1.134681848400304017e-03
3.380000000000000226e-01,1.717770757635045929e-04,1.161227550089890441e-03
3.400000000000000244e-01,1.742091026937585925e-04,1.188180036491015557e-03
3.420000000000000262e-01,1.766558716220920024e-04,1.215988637911994590e-03
3.439999999999999725e-01,1.791778355466622772e-04,1.244983292321246273e-03
3.459999999999999742e-01,1.817426591532282382e-04,1.275052545295251270e-03
3.479999999999999760e-01,1.843462928994191825e-04,1.306365732554002788e-03
3.499999999999999778e-01,1.870218124929304900e-04,1.338691114900076792e-03
3.519999999999999796e-01,1.897557334118148424e-04,1.372124791769336249e-03
3.539999999999999813e-01,1.925607664599231846e-04,1.407046149244447000e-03
3.559999999999999831e-01,1.954106073263248925e-04,1.443075512002772905e-03
3.579999999999999849e-01,1.983108089311774042e-04,1.480466147660349386e-03
3.599999999999999867e-01,2.013085259832628898e-04,1.519342453767372767e-03
3.619999999999999885e-01,2.043769428995483798e-04,1.559809854121561347e-03
3.639999999999999902e-01,2.075036606972254947e-04,1.602265442705577995e-03
3.659999999999999920e-01,2.107656312108479050e-04,1.647126161146089370e-03
3.679999999999999938e-01,2.141253010859168733e-04,1.694417478135323146e-03
3.699999999999999956e-01,2.175266783605525763e-04,1.744124748636970883e-03
3.719999999999999973e-01,2.210321033247122783e-04,1.796997241946936491e-03
3.739999999999999991e-01,2.246990196218341305e-04,1.853010215582007094e-03
3.760000000000000009e-01,2.284255936860225258e-04,1.912182525836208244e-03
3.780000000000000027e-01,2.322733690134770189e-04,1.974345366007834463e-03
3.800000000000000044e-01,2.362235194183863723e-04,2.039675785501017437e-03
3.820000000000000062e-01,2.403045407444558265e-04,2.108678683125423097e-03
3.840000000000000080e-01,2.445387477359367350e-04,2.181484833368995801e-03
3.860000000000000098e-01,2.488786223651658167e-04,2.258285058538743797e-03
3.880000000000000115e-01,2.533265370741945863e-04,2.338694517900672537e-03
3.900000000000000133e-01,2.579409702507387612e-04,2.423106148387893510e-03
3.920000000000000151e-01,2.626447359774607528e-04,2.511321412740325811e-03
3.940000000000000169e-01,2.675122178980013691e-04,2.603125976680729751e-03
3.960000000000000187e-01,2.724929910294765197e-04,2.699098390787140096e-03
3.980000000000000204e-01,2.775939549047281760e-04,2.798711754485206250e-03
4.000000000000000222e-01,2.827727916563339480e-04,2.901736420301658740e-03
4.020000000000000240e-01,2.880796376386558560e-04,3.008130524463668593e-03
4.040000000000000258e-01,2.934806375306581367e-04,3.117672071992851502e-03
4.060000000000000275e-01,2.989697022433758121e-04,3.229918501847443835e-03
4.079999999999999738e-01,3.045703796548482963e-04,3.345246048451202322e-03
4.099999999999999756e-01,3.102839610645806846e-04,3.463033401819265271e-03
4.119999999999999774e-01,3.161015830509053006e-04,3.582989848087137809e-03
4.139999999999999791e-01,3.220351614195944090e-04,3.705513210394584690e-03
4.159999999999999809e-01,3.280238584948647019e-04,3.830211901535036760e-03
4.179999999999999827e-01,3.341602454418901862e-04,3.957066237039045045e-03
4.199999999999999845e-01,3.403782876436959302e-04,4.085890907173049362e-03
4.219999999999999862e-01,3.466787229135870688e-04,4.216401803293984979e-03
4.239999999999999880e-01,3.530973580060187350e-04,4.348922363965107042e-03
4.259999999999999898e-01,3.596019351966045388e-04,4.483158991864602712e-03
4.279999999999999916e-01,3.662270001313840551e-04,4.618777233990276065e-03
4.299999999999999933e-01,3.729958164003889585e-04,4.755478192094881283e-03
4.319999999999999951e-01,3.799545354673037993e-04,4.893658429006995242e-03
4.339999999999999969e-01,3.870731547141066913e-04,5.033102891822271649e-03
4.359999999999999987e-01,3.942984704817477024e-04,5.173193392141367530e-03
4.380000000000000004e-01,4.016378625860793773e-04,5.313657660767914619e-03
4.400000000000000022e-01,4.090952783974723919e-04,5.454339096731250502e-03
4.420000000000000040e-01,4.165798435716179244e-04,5.595149668205871493e-03
4.440000000000000058e-01,4.242045433370134760e-04,5.735985992269166875e-03
4.460000000000000075e-01,4.320106129027135320e-04,5.877139850132304805e-03
4.480000000000000093e-01,4.400189581441899390e-04,6.018413171703619440e-03
4.500000000000000111e-01,4.482522055600666935e-04,6.159806863172245794e-03
4.520000000000000129e-01,4.568100942215059623e-04,6.301763353519300795e-03
4.540000000000000147e-01,4.656619227119464808e-04,6.444243397216852832e-03
4.560000000000000164e-01,4.747420620117053435e-04,6.586874864808385868e-03
4.580000000000000182e-01,4.841338310763775650e-04,6.730243674142087108e-03
4.600000000000000200e-01,4.937861826674841848e-04,6.874356220935208366e-03
4.620000000000000218e-01,5.035899858243600034e-04,7.018601487859638284e-03
4.640000000000000235e-01,5.135046984050986411e-04,7.162728329832479188e-03
4.660000000000000253e-01,5.235766368071393447e-04,7.306789155533532400e-03
4.680000000000000271e-01,5.337559379755555311e-04,7.450413325576971980e-03
4.699999999999999734e-01,5.440478754326183008e-04,7.593537355139212339e-03
4.719999999999999751e-01,5.544289114602814206e-04,7.735346557179986760e-03
4.739999999999999769e-01,5.648724260024183541e-04,7.875315568531146559e-03
4.759999999999999787e-01,5.753750515502853479e-04,8.013938331467384754e-03
4.779999999999999805e-01,5.859971481743857322e-04,8.151283942323228615e-03
4.799999999999999822e-01,5.966931812089355802e-04,8.287439082721427541e-03
4.819999999999999840e-01,6.074559810883815598e-04,8.421986086184015882e-03
4.839999999999999858e-01,6.182211807608584998e-04,8.554080265004393793e-03
4.859999999999999876e-01,6.290141281224735734e-04,8.683749969636186603e-03
4.879999999999999893e-01,6.398106138820056554e-04,8.810855527316235197e-03
4.899999999999999911e-01,6.505754082485856781e-04,8.935549947607543744e-03
4.919999999999999929e-01,6.613671601020614356e-04,9.058068912592712185e-03
4.939999999999999947e-01,6.721133461205907461e-04,9.178044761567595231e-03
4.959999999999999964e-01,6.828448805719510191e-04,9.295496607441085593e-03
4.979999999999999982e-01,6.935942705729657935e-04,9.410306726081101719e-03
5.000000000000000000e-01,7.043275296520632367e-04,9.522902077473985316e-03
5.020000000000000018e-01,7.150382373567589021e-04,9.633297161483197341e-03
5.040000000000000036e-01,7.257072105390607094e-04,9.739733678990031285e-03
5.060000000000000053e-01,7.362353627459680434e-04,9.842294174195515347e-03
5.080000000000000071e-01,7.467340381280068110e-04,9.942114870987058678e-03
5.100000000000000089e-01,7.572510536732137863e-04,1.003895144288766486e-02
5.120000000000000107e-01,7.677494415245731665e-04,1.013267981982387579e-02
5.140000000000000124e-01,7.781903265477328659e-04,1.022401696804535638e-02
5.160000000000000142e-01,7.886268193128570959e-04,1.031330871847676786e-02
5.180000000000000160e-01,7.991051945895705179e-04,1.040103219094386418e-02
5.200000000000000178e-01,8.095733563208640455e-04,1.048728514047583826e-02
5.220000000000000195e-01,8.201382428307658987e-04,1.057312375914585753e-02
5.240000000000000213e-01,8.307326353781413096e-04,1.065879894920030227e-02
5.260000000000000231e-01,8.414300233943140458e-04,1.074466904662556808e-02
5.280000000000000249e-01,8.522088840026652550e-04,1.083098395025372876e-02
5.300000000000000266e-01,8.631056252533999152e-04,1.091833175140190237e-02
5.320000000000000284e-01,8.741078127162058009e-04,1.100631924142995814e-02
5.340000000000000302e-01,8.852593179032889822e-04,1.109549343906759793e-02
5.360000000000000320e-01,8.965480545296239216e-04,1.118559968398699124e-02
5.380000000000000338e-01,9.079225542815748742e-04,1.127661936793527934e-02
5.400000000000000355e-01,9.194845507486854074e-04,1.136939291470067705e-02
5.420000000000000373e-01,9.312452396677169120e-04,1.146387367962017727e-02
5.440000000000000391e-01,9.431259376619001173e-04,1.156000769513582278e-02
5.460000000000000409e-01,9.551605163012945061e-04,1.165800907889555718e-02
5.480000000000000426e-01,9.673583422053655834e-04,1.175748860328322196e-02
5.500000000000000444e-01,9.796784457260627153e-04,1.185914560841735098e-02
5.520000000000000462e-01,9.921894821824097602e-04,1.196322593677949173e-02
5.540000000000000480e-01,1.004812417644070479e-03,1.206936924182567747e-02
5.560000000000000497e-01,1.017584375771461670e-03,1.217752430402788653e-02
5.580000000000000515e-01,1.030476307832932327e-03,1.228821832374746466e-02
5.600000000000000533e-01,1.043538460208239677e-03,1.240128513859639278e-02
5.620000000000000551e-01,1.056767810110955871e-03,1.251681659093663475e-02
5.639999999999999458e-01,1.070172971076982157e-03,1.263502109366532004e-02
5.659999999999999476e-01,1.083813425151922659e-03,1.275574757088707156e-02
5.679999999999999494e-01,1.097614017546981024e-03,1.287934599460412166e-02
5.699999999999999512e-01,1.111599231489144484e-03,1.300536765878687259e-02
5.719999999999999529e-01,1.125772834472804802e-03,1.313438073642808276e-02
5.739999999999999547e-01,1.140149015102208136e-03,1.326601533365879583e-02
5.759999999999999565e-01,1.154747522192136559e-03,1.340058563841349179e-02
5.779999999999999583e-01,1.169610787940541770e-03,1.353825397726159813e-02
5.799999999999999600e-01,1.184656796058843921e-03,1.367950277562221192e-02
5.819999999999999618e-01,1.199935593319090103e-03,1.382421084147432769e-02
5.839999999999999636e-01,1.215491777412807924e-03,1.397253356309743205e-02
5.859999999999999654e-01,1.231228352337100911e-03,1.412443036366591714e-02
5.879999999999999671e-01,1.247220276576003258e-03,1.427993337708929195e-02
5.899999999999999689e-01,1.263472551335860505e-03,1.443925165273889089e-02
5.919999999999999707e-01,1.279985564984767281e-03,1.460247769655869179e-02
5.939999999999999725e-01,1.296727344938756500e-03,1.476921937071739958e-02
5.959999999999999742e-01,1.313744983460070695e-03,1.494013777713973021e-02
5.979999999999999760e-01,1.331043858758623093e-03,1.511521271780329537e-02
5.999999999999999778e-01,1.348630842976700130e-03,1.529425484347062512e-02
6.019999999999999796e-01,1.366474851107885241e-03,1.547686340481255023e-02
6.039999999999999813e-01,1.384601474324717151e-03,1.566299685547668102e-02
6.059999999999999831e-01,1.402997809817405420e-03,1.585300111425468061e-02
6.079999999999999849e-01,1.421658174719944148e-03,1.604641207803602851e-02
6.099999999999999867e-01,1.440576262596867264e-03,1.624317832355928401e-02
6.119999999999999885e-01,1.459750056285061791e-03,1.644363665834797442e-02
6.139999999999999902e-01,1.479225034858983349e-03,1.664744875931337825e-02
6.159999999999999920e-01,1.498892840371209402e-03,1.685420656442352186e-02
6.179999999999999938e-01,1.518832009934805707e-03,1.706368810575180361e-02
6.199999999999999956e-01,1.538984261878473953e-03,1.727552647845750564e-02
6.219999999999999973e-01,1.559344331032295160e-03,1.748964267807272960e-02
6.239999999999999991e-01,1.579882081827394154e-03,1.770541336910980146e-02
6.260000000000000009e-01,1.600614767899129036e-03,1.792293131510775892e-02
6.280000000000000027e-01,1.621481581950375180e-03,1.814201058059685887e-02
6.300000000000000044e-01,1.642550052060565060e-03,1.836246132986334850e-02
6.320000000000000062e-01,1.663694569248134591e-03,1.858358457464684074e-02
6.340000000000000080e-01,1.684977295639355273e-03,1.880555960811781599e-02
6.360000000000000098e-01,1.706333162864837917e-03,1.902816553816843309e-02
6.380000000000000115e-01,1.727763153886802822e-03,1.925107495090091006e-02
6.400000000000000133e-01,1.749278186974111918e-03,1.947406265745647500e-02
6.420000000000000151e-01,1.770839438372155163e-03,1.969670693753027002e-02
6.440000000000000169e-01,1.792504444016089190e-03,1.991936989018698242e-02
6.460000000000000187e-01,1.814242413768532222e-03,2.014200855534026280e-02
6.480000000000000204e-01,1.836035758425474517e-03,2.036498229843817717e-02
6.500000000000000222e-01,1.857891676789300353e-03,2.058825949427829996e-02
6.520000000000000240e-01,1.879885982118249983e-03,2.081208835473453977e-02
6.540000000000000258e-01,1.901902097445011281e-03,2.103619797165046795e-02
6.560000000000000275e-01,1.924037966330958147e-03,2.126124529588783660e-02
6.580000000000000293e-01,1.946246625035860309e-03,2.148752305425732576e-02
6.600000000000000311e-01,1.968516991746562493e-03,2.171475177587746386e-02
6.620000000000000329e-01,1.990916770059874934e-03,2.194356518536124193e-02
6.640000000000000346e-01,2.013409512524958096e-03,2.217427455646405268e-02
6.660000000000000364e-01,2.036056293323196958e-03,2.240700222310578610e-02
6.680000000000000382e-01,2.058847087516685239e-03,2.264183765794936659e-02
6.700000000000000400e-01,2.081840981718246358e-03,2.287924787407649013e-02
6.720000000000000417e-01,2.105051903699098337e-03,2.311918860523252961e-02
6.740000000000000435e-01,2.128491663809914738e-03,2.336206607605949281e-02
6.760000000000000453e-01,2.152169070083359038e-03,2.360788103659731269e-02
6.780000000000000471e-01,2.176144655433257229e-03,2.385708170379267565e-02
6.800000000000000488e-01,2.200382665814419082e-03,2.410956252738918892e-02
6.820000000000000506e-01,2.224939134238225133e-03,2.436532515918553299e-02
6.840000000000000524e-01,2.249772421752727937e-03,2.462429142835139903e-02
6.860000000000000542e-01,2.274943561275973806e-03,2.488684737601129862e-02
6.879999999999999449e-01,2.300418948474843191e-03,2.515295212859817303e-02
6.899999999999999467e-01,2.326259603783357739e-03,2.542252699817409284e-02
6.919999999999999485e-01,2.352518158713098276e-03,2.569591736952686611e-02
6.939999999999999503e-01,2.379114255928863053e-03,2.597276292007422160e-02
6.959999999999999520e-01,2.406138089301011838e-03,2.625344041292801064e-02
6.979999999999999538e-01,2.433672125114791362e-03,2.653764311921474883e-02
6.999999999999999556e-01,2.461671819207712428e-03,2.682518705981278354e-02
7.019999999999999574e-01,2.490089171852687480e-03,2.711590983355857687e-02
7.039999999999999591e-01,2.519054111824859873e-03,2.740973100481736147e-02
7.059999999999999609e-01,2.548511334024779022e-03,2.770658768719781728e-02
7.079999999999999627e-01,2.578504888078635496e-03,2.800673302250594396e-02
7.099999999999999645e-01,2.609020933922299394e-03,2.831007193673996600e-02
7.119999999999999662e-01,2.640084324875086909e-03,2.861630750256544467e-02
7.139999999999999680e-01,2.671693068469131998e-03,2.892542799375794407e-02
7.159999999999999698e-01,2.703814442526289614e-03,2.923736459458989995e-02
7.179999999999999716e-01,2.736424131647613705e-03,2.955189014691228869e-02
7.199999999999999734e-01,2.769474676967912351e-03,2.986894410424558582e-02
7.219999999999999751e-01,2.802985684704882661e-03,3.018884842949345546e-02
7.239999999999999769e-01,2.836913307746649713e-03,3.051115953230054342e-02
7.259999999999999787e-01,2.871282003987396525e-03,3.083590635044058600e-02
7.279999999999999805e-01,2.906106055326099485e-03,3.116267184914235308e-02
7.299999999999999822e-01,2.941368812326436346e-03,3.149122995769365607e-02
7.319999999999999840e-01,2.977106364333478514e-03,3.182137277207842257e-02
7.339999999999999858e-01,3.013202853987717762e-03,3.215333290913006958e-02
7.359999999999999876e-01,3.049727777881710775e-03,3.248711987672542323e-02
7.379999999999999893e-01,3.086601772168674936e-03,3.282218265533509011e-02
7.399999999999999911e-01,3.123950283192465909e-03,3.315852243264755250e-02
7.419999999999999929e-01,3.161643436178000408e-03,3.349593057079661151e-02
7.439999999999999947e-01,3.199676328348812805e-03,3.383435253036633228e-02
7.459999999999999964e-01,3.238011886169584169e-03,3.417356986122657009e-02
7.479999999999999982e-01,3.276708379980848573e-03,3.451340299567092623e-02
7.500000000000000000e-01,3.315664034375042160e-03,3.485396427903607319e-02
7.520000000000000018e-01,3.354955540101321916e-03,3.519495425273525685e-02
7.540000000000000036e-01,3.394485237931598939e-03,3.553613189956576074e-02
7.560000000000000053e-01,3.434226051987853984e-03,3.587747505724656755e-02
7.580000000000000071e-01,3.474151755814201131e-03,3.621855430499890116e-02
7.600000000000000089e-01,3.514156468528643884e-03,3.655920079799438588e-02
7.620000000000000107e-01,3.554298017099117701e-03,3.689905374253970444e-02
7.640000000000000124e-01,3.594574449289658549e-03,3.723834663475364404e-02
7.660000000000000142e-01,3.634925585163717617e-03,3.757709415014325038e-02
7.680000000000000160e-01,3.675415612691522102e-03,3.791538973849647304e-02
7.700000000000000178e-01,3.716026770384597139e-03,3.825298707405916376e-02
7.720000000000000195e-01,3.756653095346591288e-03,3.859007820198141064e-02
7.740000000000000213e-01,3.797367790279887814e-03,3.892659967317153163e-02
