# time,average_distance,95CLI
2.459999999999999964e-01,8.296157122582574484e-03,2.533999461469946951e-02
2.479999999999999982e-01,8.401952530309978948e-03,2.574048495673680187e-02
2.500000000000000000e-01,8.508578983057596412e-03,2.614328200364323188e-02
2.520000000000000018e-01,8.615996327607948480e-03,2.654782953594786096e-02
2.540000000000000036e-01,8.724244341837501804e-03,2.695387794145364183e-02
2.560000000000000053e-01,8.833365626121570530e-03,2.736168926224270825e-02
2.580000000000000071e-01,8.943340589139411878e-03,2.777072054214616698e-02
2.600000000000000089e-01,9.054212853949469147e-03,2.818080459858761724e-02
2.620000000000000107e-01,9.165918891715892428e-03,2.859175088587171190e-02
2.640000000000000124e-01,9.278517751643747258e-03,2.900371399101703968e-02
2.660000000000000142e-01,9.391981528022303599e-03,2.941655857834470436e-02
2.680000000000000160e-01,9.506287928339837712e-03,2.983004658456340358e-02
2.700000000000000178e-01,9.621371910488320245e-03,3.024422224378866056e-02
2.720000000000000195e-01,9.737277071408806731e-03,3.065891288893855815e-02
2.740000000000000213e-01,9.853975972745836198e-03,3.107418579055200303e-02
2.760000000000000231e-01,9.971359108146241046e-03,3.148971843352083716e-02
2.780000000000000249e-01,1.008938485313967334e-02,3.190548163360319711e-02
2.800000000000000266e-01,1.020800520600821659e-02,3.232173849828781642e-02
2.819999999999999729e-01,1.032717570895496338e-02,3.273802348277498470e-02
2.839999999999999747e-01,1.044685027371593591e-02,3.315405358723851059e-02
2.859999999999999765e-01,1.056692356278308466e-02,3.357001070221560940e-02
2.879999999999999782e-01,1.068740091714921736e-02,3.398561312332301632e-02
2.899999999999999800e-01,1.080825831564464004e-02,3.440034387173932645e-02
2.919999999999999818e-01,1.092939142540618261e-02,3.481426934319840211e-02
2.939999999999999836e-01,1.105074377791633380e-02,3.522703693576444833e-02
2.959999999999999853e-01,1.117229526890839431e-02,3.563837015419418774e-02
2.979999999999999871e-01,1.129403527753791367e-02,3.604821448466934836e-02
2.999999999999999889e-01,1.141602706906008971e-02,3.645677164360871386e-02
3.019999999999999907e-01,1.153832136075159942e-02,3.686389501171098010e-02
3.039999999999999925e-01,1.166094257932265635e-02,3.726945864795735280e-02
3.059999999999999942e-01,1.178397605154104383e-02,3.767367108070735632e-02
3.079999999999999960e-01,1.190744552013669674e-02,3.807669080647994864e-02
3.099999999999999978e-01,1.203154056594353191e-02,3.847878434124666486e-02
3.119999999999999996e-01,1.215621018097410959e-02,3.888028812841226589e-02
3.140000000000000013e-01,1.228156474372857007e-02,3.928168542875742908e-02
3.160000000000000031e-01,1.240766932785072017e-02,3.968323960659602551e-02
3.180000000000000049e-01,1.253451029505432517e-02,4.008537511948256221e-02
3.200000000000000067e-01,1.266212913115819828e-02,4.048861087705443729e-02
3.220000000000000084e-01,1.279056290689205636e-02,4.089347096793209679e-02
3.240000000000000102e-01,1.291973453157464237e-02,4.130003489190320343e-02
3.260000000000000120e-01,1.304953622396051206e-02,4.170864158492891549e-02
3.280000000000000138e-01,1.318022976556931791e-02,4.212002071496836336e-02
3.300000000000000155e-01,1.331174792948228852e-02,4.253414811123642364e-02
3.320000000000000173e-01,1.344404024663474820e-02,4.295131894822418889e-02
3.340000000000000191e-01,1.357712033376354613e-02,4.337184960904549857e-02
3.360000000000000209e-01,1.371112234064852595e-02,4.379648714167404949e-02
3.380000000000000226e-01,1.384605449324444529e-02,4.422529511973653099e-02
3.400000000000000244e-01,1.398193705366551284e-02,4.465833933840224895e-02
3.420000000000000262e-01,1.411887305808079765e-02,4.509575798922254436e-02
3.439999999999999725e-01,1.425684664883688363e-02,4.553760594973810943e-02
3.459999999999999742e-01,1.439591619563511740e-02,4.598449585361873843e-02
3.479999999999999760e-01,1.453612027131973364e-02,4.643678339156526863e-02
3.499999999999999778e-01,1.467747987824643066e-02,4.689440666482807413e-02
3.519999999999999796e-01,1.481997105573415810e-02,4.735736527383202499e-02
3.539999999999999813e-01,1.496374579413337763e-02,4.782555404266865956e-02
3.559999999999999831e-01,1.510879232820592187e-02,4.829918311506360695e-02
3.579999999999999849e-01,1.525499473011432232e-02,4.877821548416150926e-02
3.599999999999999867e-01,1.540245767774219184e-02,4.926263758377625451e-02
3.619999999999999885e-01,1.555109335811581325e-02,4.975238582063071929e-02
3.639999999999999902e-01,1.570091285674882209e-02,5.024725015859007188e-02
3.659999999999999920e-01,1.585194374561380015e-02,5.074707656023533936e-02
3.679999999999999938e-01,1.600418377993546165e-02,5.125200292293888293e-02
3.699999999999999956e-01,1.615766630900445852e-02,5.176163476753264936e-02
3.719999999999999973e-01,1.631238586168220692e-02,5.227610043734981504e-02
3.739999999999999991e-01,1.646843978011456461e-02,5.279542200094209520e-02
3.760000000000000009e-01,1.662577705130349748e-02,5.331944692995838064e-02
3.780000000000000027e-01,1.678433162136662091e-02,5.384796901636296901e-02
3.800000000000000044e-01,1.694429435914324850e-02,5.438072909096446778e-02
3.820000000000000062e-01,1.710573949962564816e-02,5.491803700645495750e-02
3.840000000000000080e-01,1.726855972530867353e-02,5.545975833662134674e-02
3.860000000000000098e-01,1.743273834963995905e-02,5.600594763544202576e-02
3.880000000000000115e-01,1.759842329900572488e-02,5.655639511449981477e-02
3.900000000000000133e-01,1.776554474120121616e-02,5.711089092096661990e-02
3.920000000000000151e-01,1.793410191318434849e-02,5.766953728328996776e-02
3.940000000000000169e-01,1.810408816217601302e-02,5.823228763583430945e-02
3.960000000000000187e-01,1.827552944100346161e-02,5.879908119768594704e-02
3.980000000000000204e-01,1.844848055661560751e-02,5.937016876744372756e-02
4.000000000000000222e-01,1.862288653595825516e-02,5.994544399512439364e-02
4.020000000000000240e-01,1.879871564256022781e-02,6.052526957836785321e-02
4.040000000000000258e-01,1.897600515245312022e-02,6.110965390356966342e-02
4.060000000000000275e-01,1.915477392931539888e-02,6.169823393086178859e-02
4.079999999999999738e-01,1.933491786821066316e-02,6.229090686796539406e-02
4.099999999999999756e-01,1.951636017787488839e-02,6.288787208450270783e-02
4.119999999999999774e-01,1.969909137320469128e-02,6.348911752335130443e-02
4.139999999999999791e-01,1.988306959576974925e-02,6.409483847845992566e-02
4.159999999999999809e-01,2.006831609437275538e-02,6.470481571874736604e-02
4.179999999999999827e-01,2.025469249310236225e-02,6.531905814729457860e-02
4.199999999999999845e-01,2.044220614788619036e-02,6.593744387898577142e-02
4.219999999999999862e-01,2.063081803518490576e-02,6.655979602007316975e-02
4.239999999999999880e-01,2.082042962104656281e-02,6.718618579599169860e-02
4.259999999999999898e-01,2.101099626438190926e-02,6.781644513507445460e-02
4.279999999999999916e-01,2.120250838446033348e-02,6.845049890483244359e-02
4.299999999999999933e-01,2.139492785366659336e-02,6.908804142843814888e-02
4.319999999999999951e-01,2.158817355829344836e-02,6.972887552709186587e-02
4.339999999999999969e-01,2.178224560917407099e-02,7.037244108973005063e-02
4.359999999999999987e-01,2.197709878425533822e-02,7.101886916571363562e-02
4.380000000000000004e-01,2.217265844094288771e-02,7.166795647496433663e-02
4.400000000000000022e-01,2.236890147168300175e-02,7.231946604986257132e-02
4.420000000000000040e-01,2.256582796019122178e-02,7.297310598462214415e-02
4.440000000000000058e-01,2.276339100750000149e-02,7.362875332789420302e-02
4.460000000000000075e-01,2.296158807954167685e-02,7.428627290873213163e-02
4.480000000000000093e-01,2.316044045731213002e-02,7.494552032432649780e-02
4.500000000000000111e-01,2.335993480669813077e-02,7.560648967307148638e-02
4.520000000000000129e-01,2.356005946379606530e-02,7.626906754642603925e-02
4.540000000000000147e-01,2.376088170705559915e-02,7.693314559294933686e-02
4.560000000000000164e-01,2.396243681574292822e-02,7.759908354956179810e-02
4.580000000000000182e-01,2.416464263260229700e-02,7.826648357212465101e-02
4.600000000000000200e-01,2.436752658237667860e-02,7.893533805195447617e-02
4.620000000000000218e-01,2.457110524104395496e-02,7.960569017820656734e-02
4.640000000000000235e-01,2.477549470596586076e-02,8.027777549759669562e-02
4.660000000000000253e-01,2.498073347345058232e-02,8.095156400581393630e-02
4.680000000000000271e-01,2.518677598820140071e-02,8.162716872837061377e-02
4.699999999999999734e-01,2.539378244872960919e-02,8.230445073192860228e-02
4.719999999999999751e-01,2.560181172134915611e-02,8.298391173677067967e-02
4.739999999999999769e-01,2.581076029494776269e-02,8.366568135040584886e-02
4.759999999999999787e-01,2.602075228810294544e-02,8.434966928854893686e-02
4.779999999999999805e-01,2.623169692721394330e-02,8.503584961205351567e-02
4.799999999999999822e-01,2.644373579637191579e-02,8.572439054046514240e-02
4.819999999999999840e-01,2.665689966365703337e-02,8.641523602810299853e-02
4.839999999999999858e-01,2.687116495518906620e-02,8.710841674534133827e-02
4.859999999999999876e-01,2.708650635349288058e-02,8.780386482653412816e-02
4.879999999999999893e-01,2.730297083508394923e-02,8.850166935309135285e-02
4.899999999999999911e-01,2.752056425431960787e-02,8.920165421113687709e-02
4.919999999999999929e-01,2.773929203723559875e-02,8.990416811161379418e-02
4.939999999999999947e-01,2.795925200205596345e-02,9.060932026815417262e-02
4.959999999999999964e-01,2.818046173629048037e-02,9.131681592205836973e-02
4.979999999999999982e-01,2.840293818003761586e-02,9.202674020680286227e-02
5.000000000000000000e-01,2.862674163128062568e-02,9.273908738593725221e-02
5.020000000000000018e-01,2.885190698869182641e-02,9.345378092521063051e-02
5.040000000000000036e-01,2.907844812183860150e-02,9.417074550731012461e-02
5.060000000000000053e-01,2.930632826192005463e-02,9.489012628020156159e-02
5.080000000000000071e-01,2.953562288078236814e-02,9.561217353146138354e-02
5.100000000000000089e-01,2.976635264517637006e-02,9.633668935195750793e-02
5.120000000000000107e-01,2.999844029856177721e-02,9.706329407258114383e-02
5.140000000000000124e-01,3.023202834810220785e-02,9.779213183778273644e-02
5.160000000000000142e-01,3.046703165105246400e-02,9.852313310493426846e-02
5.180000000000000160e-01,3.070360075441959380e-02,9.925653986157410846e-02
5.200000000000000178e-01,3.094176899681545453e-02,9.999231961672376545e-02
5.220000000000000195e-01,3.118147444027370013e-02,1.007306074349660213e-01
5.240000000000000213e-01,3.142275111337605731e-02,1.014714081392147360e-01
5.260000000000000231e-01,3.166568395970304622e-02,1.022147170762523066e-01
5.280000000000000249e-01,3.191022187608291011e-02,1.029607692481253334e-01
5.300000000000000266e-01,3.215644819659763121e-02,1.037096375880744714e-01
5.320000000000000284e-01,3.240430261040992688e-02,1.044613943997902694e-01
5.340000000000000302e-01,3.265375394041004908e-02,1.052162427878149675e-01
5.360000000000000320e-01,3.290479558293196716e-02,1.059738372838772147e-01
5.380000000000000338e-01,3.315742707577726961e-02,1.067341476855650784e-01
5.400000000000000355e-01,3.341166233755470116e-02,1.074972878120175335e-01
5.420000000000000373e-01,3.366733126088233830e-02,1.082631674803962024e-01
5.440000000000000391e-01,3.392447595604457244e-02,1.090321633384564726e-01
5.460000000000000409e-01,3.418313429184766800e-02,1.098039881148653724e-01
5.480000000000000426e-01,3.444326438716100586e-02,1.105785956297542505e-01
5.500000000000000444e-01,3.470484425517841864e-02,1.113560365030263483e-01
5.520000000000000462e-01,3.496789161348684560e-02,1.121364668472953768e-01
5.540000000000000480e-01,3.523239856297609440e-02,1.129196794759603495e-01
5.560000000000000497e-01,3.549840159771635445e-02,1.137054470802586204e-01
5.580000000000000515e-01,3.576581431733556748e-02,1.144939379537364271e-01
5.600000000000000533e-01,3.603467435418403891e-02,1.152852063071211908e-01
5.620000000000000551e-01,3.630500848463993901e-02,1.160789724921757332e-01
5.639999999999999458e-01,3.657683057829524270e-02,1.168750834156740692e-01
5.659999999999999476e-01,3.685006403009845333e-02,1.176739567167207762e-01
5.679999999999999494e-01,3.712480846419032032e-02,1.184755050461231141e-01
5.699999999999999512e-01,3.740102870353491371e-02,1.192798030260352332e-01
5.719999999999999529e-01,3.767872742230155003e-02,1.200870444636916307e-01
5.739999999999999547e-01,3.795792965408496117e-02,1.208973738495868339e-01
5.759999999999999565e-01,3.823860654050365016e-02,1.217107812549399343e-01
5.779999999999999583e-01,3.852055877979938814e-02,1.225272384230187694e-01
5.799999999999999600e-01,3.880379244363338365e-02,1.233467469939402289e-01
5.819999999999999618e-01,3.908823181968312105e-02,1.241693760818653042e-01
5.839999999999999636e-01,3.937382921857686402e-02,1.249949549543545868e-01
5.859999999999999654e-01,3.966047855191611599e-02,1.258235541109553046e-01
5.879999999999999671e-01,3.994810094852259408e-02,1.266550561439956368e-01
5.899999999999999689e-01,4.023665029978809593e-02,1.274894552133823689e-01
5.919999999999999707e-01,4.052617824222605469e-02,1.283266892635658574e-01
5.939999999999999725e-01,4.081648083791564879e-02,1.291666309242922583e-01
5.959999999999999742e-01,4.110761504035313763e-02,1.300091384837137876e-01
5.979999999999999760e-01,4.139944746782769913e-02,1.308542333984336892e-01
5.999999999999999778e-01,4.169203541058405516e-02,1.317020040420813498e-01
6.019999999999999796e-01,4.198536628148496347e-02,1.325523054615213858e-01
6.039999999999999813e-01,4.227947350492700096e-02,1.334050824969245097e-01
6.059999999999999831e-01,4.257443614608063392e-02,1.342604886300188261e-01
6.079999999999999849e-01,4.287022564529002766e-02,1.351186957080655060e-01
6.099999999999999867e-01,4.316688257822849650e-02,1.359795212298564038e-01
6.119999999999999885e-01,4.346447597603265989e-02,1.368430914160380651e-01
6.139999999999999902e-01,4.376306673006747500e-02,1.377095535916490476e-01
6.159999999999999920e-01,4.406257972933155798e-02,1.385786641637049843e-01
6.179999999999999938e-01,4.436315647234494869e-02,1.394506759230334791e-01
6.199999999999999956e-01,4.466474413539124610e-02,1.403254077881842810e-01
6.219999999999999973e-01,4.496744367284302712e-02,1.412029832525014683e-01
6.239999999999999991e-01,4.527130264962572759e-02,1.420834145845168428e-01
6.260000000000000009e-01,4.557626096102059682e-02,1.429666278719253225e-01
6.280000000000000027e-01,4.588230375570734321e-02,1.438526044942100290e-01
6.300000000000000044e-01,4.618961658695331512e-02,1.447413009766556347e-01
6.320000000000000062e-01,4.649828284642139320e-02,1.456326611760315193e-01
6.340000000000000080e-01,4.680822982925959830e-02,1.465268858479066016e-01
6.360000000000000098e-01,4.711961143034602839e-02,1.474239597231252474e-01
6.380000000000000115e-01,4.743244353908571131e-02,1.483236270530783052e-01
6.400000000000000133e-01,4.774677531621160376e-02,1.492258320183856846e-01
6.420000000000000151e-01,4.806259108103218963e-02,1.501305712508616830e-01
6.440000000000000169e-01,4.837996551324934280e-02,1.510377699696762999e-01
6.460000000000000187e-01,4.869887962870889098e-02,1.519473081728080766e-01
6.480000000000000204e-01,4.901944422292300874e-02,1.528590365171732801e-01
6.500000000000000222e-01,4.934163090602992213e-02,1.537728469310273571e-01
6.520000000000000240e-01,4.966539815489197374e-02,1.546885342991692058e-01
6.540000000000000258e-01,4.999089358345833178e-02,1.556061254054968979e-01
6.560000000000000275e-01,5.031801890092149621e-02,1.565254785519836489e-01
6.580000000000000293e-01,5.064683140375489390e-02,1.574464548483190673e-01
6.600000000000000311e-01,5.097725352029332246e-02,1.583690729365709315e-01
6.620000000000000329e-01,5.130931773843563914e-02,1.592932041372219221e-01
6.640000000000000346e-01,5.164302931166567245e-02,1.602189136568107630e-01
6.660000000000000364e-01,5.197835391005967837e-02,1.611461910278144671e-01
6.680000000000000382e-01,5.231528530925967646e-02,1.620750242617257086e-01
6.700000000000000400e-01,5.265382908187771216e-02,1.630054969865654124e-01
6.720000000000000417e-01,5.299387994124724055e-02,1.639375938934061749e-01
6.740000000000000435e-01,5.333552168623456602e-02,1.648714462866520125e-01
6.760000000000000453e-01,5.367865324862986648e-02,1.658071996356567934e-01
6.780000000000000471e-01,5.402316949109001176e-02,1.667449366834616031e-01
6.800000000000000488e-01,5.436907780829047798e-02,1.676846253027274580e-01
6.820000000000000506e-01,5.471637386579733531e-02,1.686264371826068087e-01
6.840000000000000524e-01,5.506493759649132291e-02,1.695702105920587066e-01
6.860000000000000542e-01,5.541483171432338983e-02,1.705159957544919447e-01
6.879999999999999449e-01,5.576602321363867409e-02,1.714637180980594922e-01
6.899999999999999467e-01,5.611851241409639840e-02,1.724135184032723755e-01
6.919999999999999485e-01,5.647229543678893710e-02,1.733654316192489164e-01
6.939999999999999503e-01,5.682734487018376718e-02,1.743196257928091297e-01
6.959999999999999520e-01,5.718363366047757995e-02,1.752761181006947389e-01
6.979999999999999538e-01,5.754113460246149114e-02,1.762348277341667102e-01
6.999999999999999556e-01,5.789986992078083317e-02,1.771958626188271102e-01
7.019999999999999574e-01,5.825989667512730674e-02,1.781591310928834215e-01
7.039999999999999591e-01,5.862117775429534494e-02,1.791247384695011102e-01
7.059999999999999609e-01,5.898372901892860037e-02,1.800924991878702364e-01
7.079999999999999627e-01,5.934761381587425055e-02,1.810626568617596521e-01
7.099999999999999645e-01,5.971281316700574604e-02,1.820350768702035937e-01
7.119999999999999662e-01,6.007934088627207847e-02,1.830097963987711296e-01
7.139999999999999680e-01,6.044717853810586961e-02,1.839870831895487890e-01
7.159999999999999698e-01,6.081642745724335358e-02,1.849669645318791911e-01
7.179999999999999716e-01,6.118698632940311466e-02,1.859492448435321188e-01
7.199999999999999734e-01,6.155883502874893998e-02,1.869338338740084982e-01
7.219999999999999751e-01,6.193202573066967920e-02,1.879206941406089681e-01
7.239999999999999769e-01,6.230650958414205021e-02,1.889096810440262786e-01
7.259999999999999787e-01,6.268219454997059348e-02,1.899006286552719081e-01
7.279999999999999805e-01,6.305912027295411393e-02,1.908936121165359656e-01
7.299999999999999822e-01,6.343720047571123344e-02,1.918886405243851734e-01
7.319999999999999840e-01,6.381644213236224716e-02,1.928853388119512458e-01
7.339999999999999858e-01,6.419696586393300319e-02,1.938838680846092233e-01
7.359999999999999876e-01,6.457867867647588966e-02,1.948841883434410949e-01
7.379999999999999893e-01,6.496156403936292900e-02,1.958864580289299551e-01
7.399999999999999911e-01,6.534562596506872378e-02,1.968907162232996222e-01
7.419999999999999929e-01,6.573083777907380576e-02,1.978969321694054317e-01
7.439999999999999947e-01,6.611714429156242967e-02,1.989051252857821639e-01
7.459999999999999964e-01,6.650468626422118001e-02,1.999154265973172862e-01
7.479999999999999982e-01,6.689342787342575369e-02,2.009277539923031985e-01
7.500000000000000000e-01,6.728330778210031560e-02,2.019421123161646847e-01
7.520000000000000018e-01,6.767427885176495461e-02,2.029584268237002997e-01
7.540000000000000036e-01,6.806638939267237176e-02,2.039768599999795262e-01
7.560000000000000053e-01,6.845959149978891878e-02,2.049974156208783094e-01
7.580000000000000071e-01,6.885389817610897134e-02,2.060200188573517166e-01
7.600000000000000089e-01,6.924929380542829693e-02,2.070448183249841978e-01
7.620000000000000107e-01,6.964583083281072895e-02,2.080717363438769618e-01
7.640000000000000124e-01,7.004338525003711569e-02,2.091007434857874159e-01
7.660000000000000142e-01,7.044200694161464882e-02,2.101318327536597086e-01
7.680000000000000160e-01,7.084172428051312143e-02,2.111652280379606172e-01
7.700000000000000178e-01,7.124250317751600059e-02,2.122013842542132822e-01
7.720000000000000195e-01,7.164432329981472447e-02,2.132401652959508009e-01
7.740000000000000213e-01,7.204719901767073220e-02,2.142815070699259916e-01
