# time,average_distance,95CLI
9.600000000000000200e-02,6.590262533087228221e-05,1.015655716724415296e-04
9.800000000000000377e-02,6.687860962173740103e-05,1.053092824767190084e-04
1.000000000000000056e-01,6.788692544876182022e-05,1.091119217960365210e-04
1.019999999999999934e-01,6.890413669912237517e-05,1.130124615494538837e-04
1.039999999999999952e-01,6.991830678266706348e-05,1.170256821128520401e-04
1.059999999999999970e-01,7.093097129959842289e-05,1.210267754351235047e-04
1.079999999999999988e-01,7.195773607334530358e-05,1.250382295061985014e-04
1.100000000000000006e-01,7.298431458283984410e-05,1.288927815987480155e-04
1.120000000000000023e-01,7.402981316740806211e-05,1.327900472469281115e-04
1.140000000000000041e-01,7.507469563468891025e-05,1.365465694898238458e-04
1.160000000000000059e-01,7.612117921580214977e-05,1.402727591414615674e-04
1.179999999999999938e-01,7.714641835094166724e-05,1.439522052288403037e-04
1.199999999999999956e-01,7.820570730718271369e-05,1.477752141012347615e-04
1.219999999999999973e-01,7.928800222072543847e-05,1.515517243080809196e-04
1.239999999999999991e-01,8.035534916824791643e-05,1.553228723832451798e-04
1.260000000000000009e-01,8.142897863006937683e-05,1.591293289292068842e-04
1.280000000000000027e-01,8.250625391645874027e-05,1.630833302838173690e-04
1.300000000000000044e-01,8.358041147983255722e-05,1.670214487198906433e-04
1.320000000000000062e-01,8.470991398804600544e-05,1.710837769916606426e-04
1.340000000000000080e-01,8.579666108634882021e-05,1.751940307670630137e-04
1.360000000000000098e-01,8.691937789491623175e-05,1.793031140869895987e-04
1.380000000000000115e-01,8.806649098720272461e-05,1.835133532096330127e-04
1.400000000000000133e-01,8.918203390465421804e-05,1.878507182754740774e-04
1.419999999999999873e-01,9.034099095329726288e-05,1.922668913252948406e-04
1.439999999999999891e-01,9.149883515227293703e-05,1.967356558025577318e-04
1.459999999999999909e-01,9.265906367707661380e-05,2.012671278446843113e-04
1.479999999999999927e-01,9.384695809401491387e-05,2.059045534367185987e-04
1.499999999999999944e-01,9.502486740339041033e-05,2.106516858803413050e-04
1.519999999999999962e-01,9.624344236358427359e-05,2.154699445743114882e-04
1.539999999999999980e-01,9.743106527733965490e-05,2.203521083811152469e-04
1.559999999999999998e-01,9.868676208759840035e-05,2.253751211438447552e-04
1.580000000000000016e-01,9.994231009470857759e-05,2.306283858475545651e-04
1.600000000000000033e-01,1.012105958928001390e-04,2.360509024668630041e-04
1.620000000000000051e-01,1.025140314895607027e-04,2.417549705595531124e-04
1.640000000000000069e-01,1.038520797943511204e-04,2.476868999558725195e-04
1.660000000000000087e-01,1.051982378802098655e-04,2.539149440181426233e-04
1.680000000000000104e-01,1.065870121075524157e-04,2.603903073065584476e-04
1.700000000000000122e-01,1.079889197629362745e-04,2.671773418615611476e-04
1.719999999999999862e-01,1.094357700786632295e-04,2.742001689801848766e-04
1.739999999999999880e-01,1.108863422273715450e-04,2.814951304343921157e-04
1.759999999999999898e-01,1.123639032946806667e-04,2.891135000805528359e-04
1.779999999999999916e-01,1.139014086157085902e-04,2.971156777573160670e-04
1.799999999999999933e-01,1.154290399327149400e-04,3.054511033669096362e-04
1.819999999999999951e-01,1.170086070595002857e-04,3.140798474511669524e-04
1.839999999999999969e-01,1.186130165213676862e-04,3.231093620862957603e-04
1.859999999999999987e-01,1.202292688087931266e-04,3.323505375363421262e-04
1.880000000000000004e-01,1.218894521557362852e-04,3.416767582677827778e-04
1.900000000000000022e-01,1.235584380615438113e-04,3.512280026681659597e-04
1.920000000000000040e-01,1.252682809082044876e-04,3.609865902482301101e-04
1.940000000000000058e-01,1.269958153573472854e-04,3.707114689877817918e-04
1.960000000000000075e-01,1.287467315362012747e-04,3.804259975241482887e-04
1.980000000000000093e-01,1.304866516233632568e-04,3.900304673620617348e-04
2.000000000000000111e-01,1.322822163911979070e-04,3.995571966724534253e-04
2.020000000000000129e-01,1.340790307385646086e-04,4.089511782071194256e-04
2.039999999999999869e-01,1.359098217516502630e-04,4.186651548710092772e-04
2.059999999999999887e-01,1.377562891780074680e-04,4.289399803772966859e-04
2.079999999999999905e-01,1.396972964256832218e-04,4.398378869706517620e-04
2.099999999999999922e-01,1.416505896561598378e-04,4.512389870430435091e-04
2.119999999999999940e-01,1.436552047307661055e-04,4.631611117721074855e-04
2.139999999999999958e-01,1.457003116497756926e-04,4.754698052053320549e-04
2.159999999999999976e-01,1.477761002661050324e-04,4.881559390999279120e-04
2.179999999999999993e-01,1.499210097011607630e-04,5.013009362474466369e-04
2.200000000000000011e-01,1.521152543778785191e-04,5.150791561643861026e-04
2.220000000000000029e-01,1.543348827208174785e-04,5.292519583301650123e-04
2.240000000000000047e-01,1.565771391250548217e-04,5.437735843857938785e-04
2.260000000000000064e-01,1.588775634242760694e-04,5.589351656842138404e-04
2.280000000000000082e-01,1.612126587219754993e-04,5.747251398557586986e-04
2.300000000000000100e-01,1.636012541607519144e-04,5.910341664301919408e-04
2.320000000000000118e-01,1.660207785408567688e-04,6.077594112912914227e-04
2.340000000000000135e-01,1.685197283825295880e-04,6.253393345731172960e-04
2.359999999999999876e-01,1.710270404344762163e-04,6.434143075628020797e-04
2.379999999999999893e-01,1.736311134084702690e-04,6.624803061692307151e-04
2.399999999999999911e-01,1.763086644772283063e-04,6.824095487542090974e-04
2.419999999999999929e-01,1.789847557741733666e-04,7.030862266098365917e-04
2.439999999999999947e-01,1.817497289384976543e-04,7.247125000421870966e-04
2.459999999999999964e-01,1.845566104896126380e-04,7.468911070601386018e-04
2.479999999999999982e-01,1.873990512780327768e-04,7.702550677733089549e-04
2.500000000000000000e-01,1.903112538190189994e-04,7.945190869988259363e-04
2.520000000000000018e-01,1.932447252041230665e-04,8.196099641983994053e-04
2.540000000000000036e-01,1.962652206975011191e-04,8.454790334509862306e-04
2.560000000000000053e-01,1.992957279060179540e-04,8.719941203151764008e-04
2.580000000000000071e-01,2.023765361012576131e-04,8.994042596953767720e-04
2.600000000000000089e-01,2.055732980156456001e-04,9.277701784219897097e-04
2.620000000000000107e-01,2.088205833632838637e-04,9.568911930456107167e-04
2.640000000000000124e-01,2.120955099932267482e-04,9.865016079996990692e-04
2.660000000000000142e-01,2.154264481162403567e-04,1.016855136356399798e-03
2.680000000000000160e-01,2.188240349656430154e-04,1.048134903496447190e-03
2.700000000000000178e-01,2.222793862229172047e-04,1.080719159958731324e-03
2.720000000000000195e-01,2.258023314966263635e-04,1.114684518563809415e-03
2.740000000000000213e-01,2.293890066926087970e-04,1.150320714022531887e-03
2.760000000000000231e-01,2.330357838790196449e-04,1.187848197884999865e-03
2.780000000000000249e-01,2.367559983961335678e-04,1.227737467017194026e-03
2.800000000000000266e-01,2.405361836648153601e-04,1.270426473541870710e-03
2.819999999999999729e-01,2.443922663028708824e-04,1.316186322569312846e-03
2.839999999999999747e-01,2.483009901631014855e-04,1.365146952883481563e-03
2.859999999999999765e-01,2.522678614053680719e-04,1.417503482390182999e-03
2.879999999999999782e-01,2.563296871097358806e-04,1.473481183194934492e-03
2.899999999999999800e-01,2.604419097771099121e-04,1.533828356565520700e-03
2.919999999999999818e-01,2.646600788505789562e-04,1.598590270387791360e-03
2.939999999999999836e-01,2.689188088923377034e-04,1.667422117832946526e-03
2.959999999999999853e-01,2.732510657959230345e-04,1.740384756685802109e-03
2.979999999999999871e-01,2.776503325691529345e-04,1.817112828830701621e-03
2.999999999999999889e-01,2.820599616023541445e-04,1.897160273723169513e-03
3.019999999999999907e-01,2.864438907841576403e-04,1.979593934659064532e-03
3.039999999999999925e-01,2.908225428654879021e-04,2.064152568247082722e-03
3.059999999999999942e-01,2.952387718391474131e-04,2.151148000337245719e-03
3.079999999999999960e-01,2.995993898403547699e-04,2.240322838705388446e-03
3.099999999999999978e-01,3.039469591864607067e-04,2.331092319004076513e-03
3.119999999999999996e-01,3.082475824843146253e-04,2.423283910883815024e-03
3.140000000000000013e-01,3.125513163305324569e-04,2.517530033619378143e-03
3.160000000000000031e-01,3.167961174470164615e-04,2.614235427321348788e-03
3.180000000000000049e-01,3.210757394213455346e-04,2.713048602501585971e-03
3.200000000000000067e-01,3.253234959132715229e-04,2.814036621164283433e-03
3.220000000000000084e-01,3.295841948040351610e-04,2.917675423246670133e-03
3.240000000000000102e-01,3.338892570476349958e-04,3.024133931773578896e-03
3.260000000000000120e-01,3.381913569146091430e-04,3.133211569281596151e-03
3.280000000000000138e-01,3.425338562832999168e-04,3.245114153002959159e-03
3.300000000000000155e-01,3.469360355397229116e-04,3.360432245756496752e-03
3.320000000000000173e-01,3.514169430713069307e-04,3.478936724720307818e-03
3.340000000000000191e-01,3.559375743377222014e-04,3.600612882050691164e-03
3.360000000000000209e-01,3.605451845466990332e-04,3.725765834886468359e-03
3.380000000000000226e-01,3.652980578987769845e-04,3.854589299813825521e-03
3.400000000000000244e-01,3.701736052974037875e-04,3.987733435395973865e-03
3.420000000000000262e-01,3.751848593116711679e-04,4.124980664230209343e-03
3.439999999999999725e-01,3.803031665888825753e-04,4.266016250071294480e-03
3.459999999999999742e-01,3.854907984279091256e-04,4.410635746653366294e-03
3.479999999999999760e-01,3.908387641074778261e-04,4.558659549527142169e-03
3.499999999999999778e-01,3.962803167509795516e-04,4.708715956568958194e-03
3.519999999999999796e-01,4.018565645225027688e-04,4.860112411739429643e-03
3.539999999999999813e-01,4.075735788218483573e-04,5.012749829933307345e-03
3.559999999999999831e-01,4.133701268145169305e-04,5.166226553371348201e-03
3.579999999999999849e-01,4.192967205745849095e-04,5.319660335787500596e-03
3.599999999999999867e-01,4.253375717114170557e-04,5.471727306555481535e-03
3.619999999999999885e-01,4.314380558405442366e-04,5.622040030936400166e-03
3.639999999999999902e-01,4.376712047325898676e-04,5.771181411163537472e-03
3.659999999999999920e-01,4.440159578545570880e-04,5.919303554017462873e-03
3.679999999999999938e-01,4.504589080733862770e-04,6.066503673927743472e-03
3.699999999999999956e-01,4.569768395637601984e-04,6.212912377114462176e-03
3.719999999999999973e-01,4.636650715949339066e-04,6.358928399421605836e-03
3.739999999999999991e-01,4.704315810104359391e-04,6.504965262259461249e-03
3.760000000000000009e-01,4.772943739584674513e-04,6.651477012855170311e-03
3.780000000000000027e-01,4.842466817366155901e-04,6.798886934544233311e-03
3.800000000000000044e-01,4.913604406296673407e-04,6.947375097920615618e-03
3.820000000000000062e-01,4.985399862937800377e-04,7.096924070626038986e-03
3.840000000000000080e-01,5.058660084380155837e-04,7.248190985909871813e-03
3.860000000000000098e-01,5.132783698954294319e-04,7.401059185399580867e-03
3.880000000000000115e-01,5.207807942802181872e-04,7.555243831802870187e-03
3.900000000000000133e-01,5.283633751674771725e-04,7.710510677630856222e-03
3.920000000000000151e-01,5.359677253011443801e-04,7.867228253813354430e-03
3.940000000000000169e-01,5.436682367139031172e-04,8.025645485176679736e-03
3.960000000000000187e-01,5.514120306695728235e-04,8.185571652685349336e-03
3.980000000000000204e-01,5.592514311439378012e-04,8.347123277093184898e-03
4.000000000000000222e-01,5.671602930058603897e-04,8.510455533652526786e-03
4.020000000000000240e-01,5.751782537303656850e-04,8.675405250253648282e-03
4.040000000000000258e-01,5.833173023211421591e-04,8.842101652808343620e-03
4.060000000000000275e-01,5.915890811124986659e-04,9.010630198177218067e-03
4.079999999999999738e-01,5.999622484706009732e-04,9.180902242660516147e-03
4.099999999999999756e-01,6.084798007586283367e-04,9.352700171339496660e-03
4.119999999999999774e-01,6.170933173492067908e-04,9.525828626466335478e-03
4.139999999999999791e-01,6.258539082031104811e-04,9.700866616782329033e-03
4.159999999999999809e-01,6.347625422902728864e-04,9.877710164073695218e-03
4.179999999999999827e-01,6.438502207727184222e-04,1.005620242788242066e-02
4.199999999999999845e-01,6.530965684754029641e-04,1.023634512738967953e-02
4.219999999999999862e-01,6.625082661829928771e-04,1.041799012960506997e-02
4.239999999999999880e-01,6.720868133755269948e-04,1.060127240840803668e-02
4.259999999999999898e-01,6.818561079081672093e-04,1.078623632591996749e-02
4.279999999999999916e-01,6.917421281504574412e-04,1.097272342189944787e-02
4.299999999999999933e-01,7.018119206841371034e-04,1.116097931041621152e-02
4.319999999999999951e-01,7.120437014361210865e-04,1.135070153481612144e-02
4.339999999999999969e-01,7.224625588423006645e-04,1.154213689687733253e-02
4.359999999999999987e-01,7.330176610031882527e-04,1.173512554861897740e-02
4.380000000000000004e-01,7.437304507047714196e-04,1.192948867156613628e-02
4.400000000000000022e-01,7.546093141106771911e-04,1.212511245765948535e-02
4.420000000000000040e-01,7.656205640949955999e-04,1.232162855989310003e-02
4.440000000000000058e-01,7.767326437662855354e-04,1.251903370309862158e-02
4.460000000000000075e-01,7.879293182003868678e-04,1.271652648383869190e-02
4.480000000000000093e-01,7.992381639738571370e-04,1.291453683820296787e-02
4.500000000000000111e-01,8.106371552884634145e-04,1.311242652112947632e-02
4.520000000000000129e-01,8.221559966407456042e-04,1.330983446547354294e-02
4.540000000000000147e-01,8.337872207092747543e-04,1.350624714268090255e-02
4.560000000000000164e-01,8.454942453825502365e-04,1.370137468865962466e-02
4.580000000000000182e-01,8.573176996569862283e-04,1.389415113367775505e-02
4.600000000000000200e-01,8.692672439041218991e-04,1.408399565112265946e-02
4.620000000000000218e-01,8.812946339943572528e-04,1.427034546452611748e-02
4.640000000000000235e-01,8.934358759730601880e-04,1.445304710214310659e-02
4.660000000000000253e-01,9.057041509702562759e-04,1.463218270841123818e-02
4.680000000000000271e-01,9.180629876432056967e-04,1.480765450148055669e-02
4.699999999999999734e-01,9.304604634485947462e-04,1.497897775967057914e-02
4.719999999999999751e-01,9.430005050177021810e-04,1.514560514099431467e-02
4.739999999999999769e-01,9.556753593378418312e-04,1.530803447929851915e-02
4.759999999999999787e-01,9.684806651190429284e-04,1.546634836651991987e-02
4.779999999999999805e-01,9.814222358428728154e-04,1.561975551650601236e-02
4.799999999999999822e-01,9.945139998838537030e-04,1.576802288692786408e-02
4.819999999999999840e-01,1.007795849108086925e-03,1.591247667644208469e-02
4.839999999999999858e-01,1.021279281051684249e-03,1.605355135456001253e-02
4.859999999999999876e-01,1.034914100947344727e-03,1.619045094444410485e-02
4.879999999999999893e-01,1.048744575021650846e-03,1.632364660074056215e-02
4.899999999999999911e-01,1.062776594698578662e-03,1.645455662799886684e-02
4.919999999999999929e-01,1.077108309965218221e-03,1.658290016920889107e-02
4.939999999999999947e-01,1.091707686502705948e-03,1.670896804316186757e-02
4.959999999999999964e-01,1.106603582859527627e-03,1.683428076682449287e-02
4.979999999999999982e-01,1.121762109513743232e-03,1.695836098470150308e-02
5.000000000000000000e-01,1.137217602582214424e-03,1.708101283044424767e-02
5.020000000000000018e-01,1.152876513019631712e-03,1.720350882214046959e-02
5.040000000000000036e-01,1.168937011416292492e-03,1.732523805978325449e-02
5.060000000000000053e-01,1.185222945361582084e-03,1.744696114783117480e-02
5.080000000000000071e-01,1.201790957383128177e-03,1.756980382698603016e-02
5.100000000000000089e-01,1.218663367018851112e-03,1.769345356330020644e-02
5.120000000000000107e-01,1.235807664000364466e-03,1.781860039077671695e-02
5.140000000000000124e-01,1.253180540521429270e-03,1.794515879427540511e-02
5.160000000000000142e-01,1.270800106437525992e-03,1.807272345813287426e-02
5.180000000000000160e-01,1.288619882433052807e-03,1.820195684092518890e-02
5.200000000000000178e-01,1.306645339272923933e-03,1.833247574859975942e-02
5.220000000000000195e-01,1.324977941977284121e-03,1.846486600897134095e-02
5.240000000000000213e-01,1.343543468612508167e-03,1.859914107830866817e-02
5.260000000000000231e-01,1.362329725051057185e-03,1.873469415998488263e-02
5.280000000000000249e-01,1.381337800905831081e-03,1.887217014479597096e-02
5.300000000000000266e-01,1.400529746967523826e-03,1.901109088033119815e-02
5.320000000000000284e-01,1.419988288323666657e-03,1.915219210088945495e-02
5.340000000000000302e-01,1.439654281965142921e-03,1.929539477828180402e-02
5.360000000000000320e-01,1.459512098915932352e-03,1.944013631322091123e-02
5.380000000000000338e-01,1.479607328268238518e-03,1.958677545424504160e-02
5.400000000000000355e-01,1.499929902697078434e-03,1.973449415240400434e-02
5.420000000000000373e-01,1.520469448172808314e-03,1.988351464018166259e-02
5.440000000000000391e-01,1.541272534224721099e-03,2.003359893719964049e-02
5.460000000000000409e-01,1.562245882321163046e-03,2.018450670066452776e-02
5.480000000000000426e-01,1.583446568684399123e-03,2.033648753123879285e-02
5.500000000000000444e-01,1.604905163139683840e-03,2.048891563191192547e-02
5.520000000000000462e-01,1.626658118109427847e-03,2.064228924876086724e-02
5.540000000000000480e-01,1.648631702420387708e-03,2.079623933296034094e-02
5.560000000000000497e-01,1.670826201643254433e-03,2.095040287068189802e-02
5.580000000000000515e-01,1.693268831745956340e-03,2.110523396391684320e-02
5.600000000000000533e-01,1.716000486611882160e-03,2.126045454987661801e-02
5.620000000000000551e-01,1.738935154819283308e-03,2.141605203577606059e-02
5.639999999999999458e-01,1.762114787403123561e-03,2.157211247335053678e-02
5.659999999999999476e-01,1.785488559133193093e-03,2.172833722637318790e-02
5.679999999999999494e-01,1.809009604471050348e-03,2.188468973847606039e-02
5.699999999999999512e-01,1.832665549913708135e-03,2.204111157900865911e-02
5.719999999999999529e-01,1.856482171893706961e-03,2.219750812442338253e-02
5.739999999999999547e-01,1.880437976498608096e-03,2.235440384776150868e-02
5.759999999999999565e-01,1.904533075977964942e-03,2.251174166352518796e-02
5.779999999999999583e-01,1.928741722621156798e-03,2.266957281812093800e-02
5.799999999999999600e-01,1.953098246270850401e-03,2.282793510850348456e-02
5.819999999999999618e-01,1.977584038128623635e-03,2.298688422736938977e-02
5.839999999999999636e-01,2.002211215707173312e-03,2.314652118214027138e-02
5.859999999999999654e-01,2.027006502615873867e-03,2.330685516953142494e-02
5.879999999999999671e-01,2.052041770408527012e-03,2.346804928216181946e-02
5.899999999999999689e-01,2.077321783881929881e-03,2.363028939688309807e-02
5.919999999999999707e-01,2.102774728110777362e-03,2.379332115406004172e-02
5.939999999999999725e-01,2.128492914962979571e-03,2.395758173028530308e-02
5.959999999999999742e-01,2.154515616674258175e-03,2.412345898273550102e-02
5.979999999999999760e-01,2.180838278308849972e-03,2.429067243698511055e-02
5.999999999999999778e-01,2.207479595441333431e-03,2.445941725280865314e-02
6.019999999999999796e-01,2.234467404441246949e-03,2.463041286514615694e-02
6.039999999999999813e-01,2.261861603685233306e-03,2.480392419737652288e-02
6.059999999999999831e-01,2.289668294464294006e-03,2.497996870398137836e-02
6.079999999999999849e-01,2.317883561161891877e-03,2.515912031155122588e-02
6.099999999999999867e-01,2.346473820933368988e-03,2.534182467477533521e-02
6.119999999999999885e-01,2.375485392715709007e-03,2.552810563922370060e-02
6.139999999999999902e-01,2.404907658595180527e-03,2.571817232853521734e-02
6.159999999999999920e-01,2.434719962699104581e-03,2.591247949476610524e-02
6.179999999999999938e-01,2.464969643030033315e-03,2.611186849034904250e-02
6.199999999999999956e-01,2.495642399115738461e-03,2.631633291672719546e-02
6.219999999999999973e-01,2.526683607494835740e-03,2.652603315656794358e-02
6.239999999999999991e-01,2.558193691818650382e-03,2.674162305812554860e-02
6.260000000000000009e-01,2.590162887550427270e-03,2.696333108863084235e-02
6.280000000000000027e-01,2.622588139120587795e-03,2.719147481546096284e-02
6.300000000000000044e-01,2.655476550335566545e-03,2.742597992249182909e-02
6.320000000000000062e-01,2.688859327950332296e-03,2.766686184789139691e-02
6.340000000000000080e-01,2.722749958976852791e-03,2.791431243770852583e-02
6.360000000000000098e-01,2.757172237020718598e-03,2.816792226641030156e-02
6.380000000000000115e-01,2.792064340562545963e-03,2.842711838026487636e-02
6.400000000000000133e-01,2.827366450578495515e-03,2.869163893114210634e-02
6.420000000000000151e-01,2.863089226060858920e-03,2.896131071298367610e-02
6.440000000000000169e-01,2.899223414524345222e-03,2.923563339259916891e-02
6.460000000000000187e-01,2.935795013436177242e-03,2.951397853541576355e-02
6.480000000000000204e-01,2.972733147730031306e-03,2.979608905353595127e-02
6.500000000000000222e-01,3.010031029363331462e-03,3.008179631114322669e-02
6.520000000000000240e-01,3.047699761750223731e-03,3.036995643689384752e-02
6.540000000000000258e-01,3.085652820394373021e-03,3.066017944921928598e-02
6.560000000000000275e-01,3.123901040277612950e-03,3.095229938997646688e-02
6.580000000000000293e-01,3.162439068899901371e-03,3.124551314048519199e-02
6.600000000000000311e-01,3.201175627175416316e-03,3.153921524924289260e-02
6.620000000000000329e-01,3.240128818306388901e-03,3.183340162302782800e-02
6.640000000000000346e-01,3.279217400318330637e-03,3.212749556014393715e-02
6.660000000000000364e-01,3.318444602526500302e-03,3.242116851915067405e-02
6.680000000000000382e-01,3.357835786535038908e-03,3.271445702944787703e-02
6.700000000000000400e-01,3.397311247184087515e-03,3.300670251026499580e-02
6.720000000000000417e-01,3.436928429771031381e-03,3.329776953584424881e-02
6.740000000000000435e-01,3.476641361181045074e-03,3.358784822787938551e-02
6.760000000000000453e-01,3.516461145399358591e-03,3.387647151317219052e-02
6.780000000000000471e-01,3.556423958274445435e-03,3.416370232958824971e-02
6.800000000000000488e-01,3.596491964083479986e-03,3.444987312470713242e-02
6.820000000000000506e-01,3.636628517282967151e-03,3.473476928558682369e-02
6.840000000000000524e-01,3.676885916294626508e-03,3.501855715181764056e-02
6.860000000000000542e-01,3.717348316345984657e-03,3.530177701494103398e-02
6.879999999999999449e-01,3.757956022073384583e-03,3.558449979972602706e-02
6.899999999999999467e-01,3.798699211665427806e-03,3.586664711743667300e-02
6.919999999999999485e-01,3.839559976679885606e-03,3.614819873976340969e-02
6.939999999999999503e-01,3.880517778137995873e-03,3.642883309029047723e-02
6.959999999999999520e-01,3.921594705964601482e-03,3.670858312605487089e-02
6.979999999999999538e-01,3.962718151951837887e-03,3.698776272539542470e-02
6.999999999999999556e-01,4.003979455177394432e-03,3.726617859724878912e-02
7.019999999999999574e-01,4.045363502723582985e-03,3.754401202204159238e-02
7.039999999999999591e-01,4.086853789833838624e-03,3.782146778573468315e-02
7.059999999999999609e-01,4.128465891808034971e-03,3.809870795036133378e-02
7.079999999999999627e-01,4.170195455050129327e-03,3.837582190010643823e-02
7.099999999999999645e-01,4.212054124824865520e-03,3.865280845796802145e-02
7.119999999999999662e-01,4.254051716543335096e-03,3.892995951991728293e-02
7.139999999999999680e-01,4.296149269023781525e-03,3.920696390327490372e-02
7.159999999999999698e-01,4.338310323542466859e-03,3.948395065318976299e-02
7.179999999999999716e-01,4.380561745695244098e-03,3.976110771565512236e-02
7.199999999999999734e-01,4.422886848458949804e-03,4.003855478682746827e-02
7.219999999999999751e-01,4.465260545945988480e-03,4.031621533809186253e-02
7.239999999999999769e-01,4.507740144892750239e-03,4.059413900317279666e-02
7.259999999999999787e-01,4.550294865614139261e-03,4.087243361247306500e-02
7.279999999999999805e-01,4.592952156484171079e-03,4.115121610869348218e-02
7.299999999999999822e-01,4.635649833625970703e-03,4.143046188014477826e-02
7.319999999999999840e-01,4.678459364388648858e-03,4.171029032306886736e-02
7.339999999999999858e-01,4.721283231449963959e-03,4.199055006749828622e-02
7.359999999999999876e-01,4.764260689511592983e-03,4.227133009807636232e-02
7.379999999999999893e-01,4.807391439362740035e-03,4.255323115591581190e-02
7.399999999999999911e-01,4.850756298671741323e-03,4.283604633643523646e-02
7.419999999999999929e-01,4.894259497600790196e-03,4.311956713063219704e-02
7.439999999999999947e-01,4.937957426458416954e-03,4.340403690816675708e-02
7.459999999999999964e-01,4.981821598302921955e-03,4.368966763719586699e-02
7.479999999999999982e-01,5.025896966987308118e-03,4.397630108972061524e-02
7.500000000000000000e-01,5.070259944284052564e-03,4.426414701166921095e-02
7.520000000000000018e-01,5.114910278642713359e-03,4.455329107028398183e-02
7.540000000000000036e-01,5.159901935850100263e-03,4.484357563054556378e-02
7.560000000000000053e-01,5.205196215980918521e-03,4.513503386975809689e-02
7.580000000000000071e-01,5.250962259767578619e-03,4.542775919841723908e-02
7.600000000000000089e-01,5.297185011820383475e-03,4.572170627674585625e-02
7.620000000000000107e-01,5.343863443870883537e-03,4.601689328409967750e-02
7.640000000000000124e-01,5.390913154831007172e-03,4.631330777924078101e-02
7.660000000000000142e-01,5.438445795609415240e-03,4.661112190561422092e-02
7.680000000000000160e-01,5.486407509845882095e-03,4.691014745799330921e-02
7.700000000000000178e-01,5.534823866923201108e-03,4.721046388806184047e-02
7.720000000000000195e-01,5.583589136458504132e-03,4.751172017670558106e-02
7.740000000000000213e-01,5.632729057492725372e-03,4.781403152003550761e-02
