# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.302398007246376999e+00,1.991069175685256099e-01
6.899999999999999467e-01,1.437610869565217442e+00,1.092140543177595041e-01
1.034999999999999920e+00,1.475998973429951899e+00,7.230866935808112628e-02
1.379999999999999893e+00,1.481014130434782583e+00,7.657632142005398046e-02
1.721999999999999975e+00,1.525254609465737543e+00,6.770830619223432156e-02
2.067000000000000171e+00,1.589620434204160659e+00,7.058990161077316472e-02
2.411999999999999922e+00,1.603744843490878980e+00,6.674959742330374701e-02
2.757000000000000117e+00,1.607497982408414794e+00,5.786903597743092015e-02
3.101999999999999869e+00,1.594331237911025045e+00,6.035052186186994766e-02
3.447000000000000064e+00,1.581557785755729473e+00,5.031439786237015821e-02
3.791999999999999815e+00,1.599828405195147685e+00,4.755758406973385755e-02
4.136999999999999567e+00,1.617024005922165886e+00,4.665090840033003783e-02
4.482000000000000206e+00,1.590925214747880512e+00,5.570813120727850093e-02
4.826999999999999957e+00,1.593537484462399068e+00,5.173714681669047688e-02
5.168999999999999595e+00,1.575505090443025891e+00,5.447230566089904941e-02
5.514000000000000234e+00,1.582778132934348658e+00,5.255502342235281177e-02
5.858999999999999986e+00,1.562297395033282132e+00,5.297226695494561960e-02
6.203999999999999737e+00,1.577956661025145202e+00,5.307112501816810268e-02
6.549000000000000377e+00,1.596363166132233724e+00,5.176141014264371704e-02
6.894000000000000128e+00,1.622792808964316880e+00,5.027246124120531706e-02
7.238999999999999879e+00,1.610058735667909691e+00,4.816407355194186890e-02
7.583999999999999631e+00,1.588934566191983144e+00,4.560051912322055090e-02
7.929000000000000270e+00,1.592418385042249973e+00,4.273660055888668652e-02
8.273999999999999133e+00,1.587074125271936254e+00,4.108725395019430932e-02
8.615999999999999659e+00,1.575758218720984427e+00,4.027152932064992363e-02
8.961000000000000298e+00,1.564150931815645462e+00,4.050290718052965838e-02
9.305999999999999162e+00,1.569930528691167115e+00,3.885352779520115374e-02
9.650999999999999801e+00,1.568998879649777134e+00,3.719801772670598694e-02
9.996000000000000441e+00,1.552787977691076460e+00,3.872553962572034686e-02
