# u_0,pdf
-1.757192995500000077e+00,1.089342693755898824e-02
-1.751814178500000097e+00,1.543235482820856479e-02
-1.746435361500000116e+00,1.225510530475385981e-02
-1.741056544500000136e+00,1.089342693755898824e-02
-1.735677727500000156e+00,1.770181877353335306e-02
-1.730298910500000176e+00,1.407067646101369147e-02
-1.724920093500000196e+00,1.497846203914298714e-02
-1.719541276499999993e+00,1.407067646101369147e-02
-1.714162459500000013e+00,1.724792598446839645e-02
-1.708783642500000033e+00,1.815571156259830968e-02
-1.703404825500000053e+00,9.077855781299154839e-03
-1.698026008500000072e+00,1.679403319540343636e-02
-1.692647191500000092e+00,1.860960435166326976e-02
-1.687268374500000112e+00,1.815571156259830968e-02
-1.681889557500000132e+00,2.587188897670259294e-02
-1.676510740500000152e+00,1.906349714072822638e-02
-1.671131923500000172e+00,2.178685387511797647e-02
-1.665753106499999969e+00,2.314853224231188875e-02
-1.660374289499999989e+00,1.997128271885814307e-02
-1.654995472500000009e+00,2.587188897670259294e-02
-1.649616655500000029e+00,2.269463945324788623e-02
-1.644237838500000048e+00,2.496410339857267624e-02
-1.638859021500000068e+00,1.997128271885814307e-02
-1.633480204500000088e+00,2.178685387511797647e-02
-1.628101387500000108e+00,2.677967455483250964e-02
-1.622722570500000128e+00,1.906349714072822638e-02
-1.617343753500000147e+00,2.360242503137780293e-02
-1.611964936500000167e+00,2.451021060950771963e-02
-1.606586119500000187e+00,2.677967455483250964e-02
-1.601207302500000207e+00,2.904913850015609922e-02
-1.595828485500000005e+00,3.358806639080687273e-02
-1.590449668500000024e+00,3.540363754706670613e-02
-1.585070851500000044e+00,2.995692407828721635e-02
-1.579692034500000064e+00,3.449585196893679290e-02
-1.574313217500000084e+00,2.904913850015729965e-02
-1.568934400500000104e+00,3.948867264865132953e-02
-1.563555583500000123e+00,3.131860244548208272e-02
-1.558176766500000143e+00,2.859524571109233956e-02
-1.552797949500000163e+00,3.404195917987182934e-02
-1.547419132500000183e+00,3.767310149239149614e-02
-1.542040315499999981e+00,3.449585196893536349e-02
-1.536661498500000000e+00,3.177249523454703933e-02
-1.531282681500000020e+00,3.268028081267695950e-02
-1.525903864500000040e+00,4.175813659397611954e-02
-1.520525047500000060e+00,3.585753033613166274e-02
-1.515146230500000080e+00,4.221202938304106922e-02
-1.509767413500000099e+00,4.039645822678124276e-02
-1.504388596500000119e+00,4.538927890649577246e-02
-1.499009779500000139e+00,3.494974475800174951e-02
-1.493630962500000159e+00,4.039645822678124276e-02
-1.488252145500000179e+00,3.767310149239149614e-02
-1.482873328500000198e+00,4.584317169555884169e-02
-1.477494511499999996e+00,4.811263564088551908e-02
-1.472115694500000016e+00,4.992820679714535248e-02
-1.466736877500000036e+00,4.675095727369064924e-02
-1.461358060500000056e+00,5.174377795340518588e-02
-1.455979243500000075e+00,5.355934910966501927e-02
-1.450600426500000095e+00,4.811263564088551908e-02
-1.445221609500000115e+00,6.082163373470434592e-02
-1.439842792500000135e+00,4.811263564088551908e-02
-1.434463975500000155e+00,5.673659863311972251e-02
-1.429085158500000174e+00,5.764438421124963574e-02
-1.423706341499999972e+00,6.082163373470183404e-02
-1.418327524499999992e+00,6.944559672693854935e-02
-1.412948707500000012e+00,5.991384815657443269e-02
-1.407569890500000032e+00,5.991384815657443269e-02
-1.402191073500000051e+00,5.492102747685988912e-02
-1.396812256500000071e+00,6.399888325815904222e-02
-1.391433439500000091e+00,6.536056162535391900e-02
-1.386054622500000111e+00,6.717613278161374546e-02
-1.380675805500000131e+00,6.626834720348383223e-02
-1.375296988500000150e+00,5.991384815657443269e-02
-1.369918171500000170e+00,6.445277604722400577e-02
-1.364539354500000190e+00,7.943123808636433358e-02
-1.359160537499999988e+00,7.171506067226332548e-02
-1.353781720500000008e+00,6.989948951600349902e-02
-1.348402903500000027e+00,7.761566693010778228e-02
-1.343024086500000047e+00,8.896298665673173234e-02
-1.337645269500000067e+00,7.216895346132828903e-02
-1.332266452500000087e+00,7.716177414104281873e-02
-1.326887635500000107e+00,7.852345250823769551e-02
-1.321508818500000126e+00,7.988513087543257229e-02
-1.316130001500000146e+00,9.440970012551121171e-02
-1.310751184500000166e+00,8.260848760982231198e-02
-1.305372367499999964e+00,8.033902366449421906e-02
-1.299993550499999984e+00,9.486359291457617526e-02
-1.294614733500000003e+00,8.669352271140694233e-02
-1.289235916500000023e+00,9.304802175831633493e-02
-1.283857099500000043e+00,8.850909386766676878e-02
-1.278478282500000063e+00,9.032466502392660912e-02
-1.273099465500000083e+00,8.941687944579668201e-02
-1.267720648500000102e+00,9.486359291457617526e-02
-1.262341831500000122e+00,1.102959477427847418e-01
-1.256963014500000142e+00,8.896298665673173234e-02
-1.251584197500000162e+00,1.043953414849402989e-01
-1.246205380500000182e+00,1.112037333209100615e-01
-1.240826563499999979e+00,1.098420549537197782e-01
-1.235447746499999999e+00,1.071186982193300385e-01
-1.230068929500000019e+00,1.053031270630701982e-01
-1.224690112500000039e+00,1.139270900553043947e-01
-1.219311295500000059e+00,1.189199107350189383e-01
-1.213932478500000078e+00,1.112037333209146550e-01
-1.208553661500000098e+00,1.180121251568890250e-01
-1.203174844500000118e+00,1.189199107350189383e-01
-1.197796027500000138e+00,1.121115188990445682e-01
-1.192417210500000158e+00,1.211893746803437283e-01
-1.187038393499999955e+00,1.121115188990399469e-01
-1.181659576499999975e+00,1.152887684224992715e-01
-1.176280759499999995e+00,1.302672304616429022e-01
-1.170901942500000015e+00,1.361678367194873174e-01
-1.165523125500000035e+00,1.307211232507078380e-01
-1.160144308500000054e+00,1.293594448835129751e-01
-1.154765491500000074e+00,1.266360881491232215e-01
-1.149386674500000094e+00,1.311750160397728016e-01
-1.144007857500000114e+00,1.325366944069676645e-01
-1.138629040500000134e+00,1.211893746803437283e-01
-1.133250223500000153e+00,1.375295150866822080e-01
-1.127871406500000173e+00,1.516001915476958839e-01
-1.122492589500000193e+00,1.388911934538713533e-01
-1.117113772499999991e+00,1.661247607977745511e-01
-1.111734955500000011e+00,1.529618699148907746e-01
-1.106356138500000030e+00,1.493307276023711216e-01
-1.100977321500000050e+00,1.579546905946053181e-01
-1.095598504500000070e+00,1.456995852898514410e-01
-1.090219687500000090e+00,1.470612636570463316e-01
-1.084840870500000110e+00,1.742948310009438118e-01
-1.079462053500000129e+00,1.783798661025284005e-01
-1.074083236500000149e+00,1.720253670556189940e-01
-1.068704419500000169e+00,1.579546905946053181e-01
-1.063325602499999967e+00,1.602241545399234746e-01
-1.057946785499999987e+00,1.729331526337488933e-01
-1.052567968500000006e+00,1.674864391649694140e-01
-1.047189151500000026e+00,1.815571156259830898e-01
-1.041810334500000046e+00,1.656708680087096153e-01
-1.036431517500000066e+00,1.883655074619574876e-01
-1.031052700500000086e+00,1.693020103212292404e-01
-1.025673883500000105e+00,1.847343651494378070e-01
-1.020295066500000125e+00,1.752026165790736834e-01
-1.014916249500000145e+00,1.883655074619574876e-01
-1.009537432500000165e+00,2.087906829698805977e-01
-1.004158615500000185e+00,1.906349714072743950e-01
-9.987797984999999823e-01,1.919966497744771405e-01
-9.934009815000000021e-01,1.978972560323216112e-01
-9.880221645000000219e-01,2.124218252824002506e-01
-9.826433475000000417e-01,1.924505425635420763e-01
-9.772645305000000615e-01,2.142373964386600771e-01
-9.718857135000000813e-01,2.160529675949198758e-01
-9.665068965000001011e-01,2.169607531730498029e-01
-9.611280795000001209e-01,2.092445757589455335e-01
-9.557492625000001407e-01,2.051595406573609170e-01
-9.503704455000001605e-01,2.115140397042703235e-01
-9.449916285000000693e-01,2.092445757589369015e-01
-9.396128114999999781e-01,2.133296108605301500e-01
-9.342339944999999979e-01,2.396553926262977308e-01
-9.288551775000000177e-01,2.192302171183745929e-01
-9.234763605000000375e-01,2.137835036495951135e-01
-9.180975435000000573e-01,2.196841099074395565e-01
-9.127187265000000771e-01,2.310314296340635343e-01
-9.073399095000000969e-01,2.432865349388173837e-01
-9.019610925000001167e-01,2.301236440559336072e-01
-8.965822755000001365e-01,2.387476070481678037e-01
-8.912034585000001563e-01,2.482793556185319273e-01
-8.858246415000000651e-01,2.369320358918981795e-01
-8.804458244999999739e-01,2.564494258217011602e-01
-8.750670074999999937e-01,2.605344609232858044e-01
-8.696881905000000135e-01,2.505488195638566618e-01
-8.643093735000000333e-01,2.746051373842994803e-01
-8.589305565000000531e-01,2.414709637825575295e-01
-8.535517395000000729e-01,2.700662094936498447e-01
-8.481729225000000927e-01,2.836829931655985848e-01
-8.427941055000001125e-01,2.605344609232858044e-01
-8.374152885000001323e-01,2.932147417359627362e-01
-8.320364715000001521e-01,2.741512445952344890e-01
-8.266576545000000609e-01,2.723356734389634215e-01
-8.212788374999999697e-01,2.696123167045849089e-01
-8.159000204999999895e-01,2.868602426890533019e-01
-8.105212035000000093e-01,2.977536696266123162e-01
-8.051423865000000291e-01,2.995692407828721149e-01
-7.997635695000000489e-01,2.854985643218584390e-01
-7.943847525000000687e-01,2.954842056812875262e-01
-7.890059355000000885e-01,2.963919912594174533e-01
-7.836271185000001083e-01,3.159093811892106363e-01
-7.782483015000001281e-01,2.868602426890533019e-01
-7.728694845000000369e-01,3.100087749313533703e-01
-7.674906674999999456e-01,3.004770263610020420e-01
-7.621118504999999654e-01,3.263489153377046592e-01
-7.567330334999999852e-01,3.354267711190038193e-01
-7.513542165000000050e-01,3.068315254079114762e-01
-7.459753995000000248e-01,2.972997768375473249e-01
-7.405965825000000446e-01,3.367884494861986822e-01
-7.352177655000000644e-01,3.440507341112379880e-01
-7.298389485000000843e-01,3.268028081267695950e-01
-7.244601315000001041e-01,3.363345566971336909e-01
-7.190813145000001239e-01,3.209022018689251521e-01
-7.137024975000001437e-01,3.245333441814448050e-01
-7.083236805000001635e-01,3.572136249941217923e-01
-7.029448635000001833e-01,3.222638802361200150e-01
-6.975660465000002031e-01,3.386040206424584809e-01
-6.921872295000002229e-01,3.258950225486396679e-01
-6.868084125000002427e-01,3.631142312519661797e-01
-6.814295955000002625e-01,3.372423422752636180e-01
-6.760507785000000602e-01,3.635681240410011950e-01
-6.706719614999998580e-01,3.563058394159918651e-01
-6.652931444999998778e-01,3.762771221348499839e-01
-6.599143274999998976e-01,3.581214105722516639e-01
-6.545355104999999174e-01,3.449585196893679151e-01
-6.491566934999999372e-01,3.730998726113953223e-01
-6.437778764999999570e-01,3.740076581895251939e-01
-6.383990594999999768e-01,3.776388005020448468e-01
-6.330202424999999966e-01,3.744615509785901852e-01
-6.276414255000000164e-01,3.844471923380192724e-01
-6.222626085000000362e-01,3.794543716583047011e-01
-6.168837915000000560e-01,3.694687302988756139e-01
-6.115049745000000758e-01,3.967022976427730940e-01
-6.061261575000000956e-01,3.790004788692397097e-01
-6.007473405000001154e-01,3.926172625411885053e-01
-5.953685235000001352e-01,3.644759096191611536e-01
-5.899897065000001550e-01,4.066879390022021812e-01
-5.846108895000001748e-01,4.085035101584619799e-01
-5.792320725000001946e-01,4.053262606350072628e-01
-5.738532555000002144e-01,3.985178687990329482e-01
-5.684744385000002342e-01,4.148580092053713586e-01
-5.630956215000002540e-01,3.998795471662278112e-01
-5.577168045000000518e-01,4.266592217210250504e-01
-5.523379874999998496e-01,4.230280794085406471e-01
-5.469591704999998694e-01,4.189430443069560583e-01
-5.415803534999998892e-01,4.184891515178910670e-01
-5.362015364999999090e-01,4.239358649866705742e-01
-5.308227194999999288e-01,4.271131145101252913e-01
-5.254439024999999486e-01,4.575239313774774330e-01
-5.200650854999999684e-01,4.484460755961782730e-01
-5.146862684999999882e-01,4.420915765492688942e-01
-5.093074515000000080e-01,4.248436505648005013e-01
-5.039286345000000278e-01,4.216664010413457842e-01
-4.985498175000000476e-01,4.357370775023594600e-01
-4.931710005000000674e-01,4.334676135570347255e-01
-4.877921835000000872e-01,4.257514361429304284e-01
-4.824133665000001070e-01,4.720485006275561002e-01
-4.770345495000001268e-01,4.434532549164637572e-01
-4.716557325000001466e-01,4.475382900180484014e-01
-4.662769155000001664e-01,4.389143270258141771e-01
-4.608980985000001862e-01,4.711407150494261731e-01
-4.555192815000002060e-01,4.874808554557646390e-01
-4.501404645000002258e-01,4.888425338229595019e-01
-4.447616475000002456e-01,4.461766116508535385e-01
-4.393828305000002654e-01,4.625167520571919488e-01
-4.340040135000000632e-01,4.779491068853610747e-01
-4.286251964999998609e-01,4.629706448462569401e-01
-4.232463794999998807e-01,4.802185708307253331e-01
-4.178675624999999005e-01,4.765874285182056802e-01
-4.124887454999999203e-01,4.811263564088552047e-01
-4.071099284999999401e-01,4.779491068854005431e-01
-4.017311114999999599e-01,4.906581049792193561e-01
-3.963522944999999797e-01,4.997359607605184606e-01
-3.909734774999999996e-01,4.965587112370638545e-01
-3.855946605000000194e-01,4.861191770885697760e-01
-3.802158435000000392e-01,5.296928848388057220e-01
-3.748370265000000590e-01,5.101754949090124835e-01
-3.694582095000000788e-01,5.051826742292980787e-01
-3.640793925000000986e-01,4.929275689245441461e-01
-3.587005755000001184e-01,5.097216021199475477e-01
-3.533217585000001382e-01,5.115371732762074020e-01
-3.479429415000001580e-01,5.147144227996620636e-01
-3.425641245000001778e-01,5.206150290575065620e-01
-3.371853075000001976e-01,5.024593174949082419e-01
-3.318064905000002174e-01,4.997359607605184606e-01
-3.264276735000002372e-01,5.310545632060006405e-01
-3.210488565000002570e-01,5.201611362684416262e-01
-3.156700395000000547e-01,5.233383857918531001e-01
-3.102912224999998525e-01,5.741743781671716507e-01
-3.049124054999998723e-01,5.374090622529099637e-01
-2.995335884999998921e-01,5.201611362684416262e-01
-2.941547714999999119e-01,5.401324189872996895e-01
-2.887759544999999317e-01,5.242461713700261594e-01
-2.833971374999999515e-01,5.610114872842878464e-01
-2.780183204999999713e-01,5.460330252451441879e-01
-2.726395034999999911e-01,5.501180603467288321e-01
-2.672606865000000109e-01,5.555647738155083948e-01
-2.618818695000000307e-01,5.428557757216894153e-01
