# u_2,pdf
-2.341278091985428134e+00,6.111720435740393377e-04
-2.330104301457194715e+00,4.802066056653166767e-04
-2.318930510928961741e+00,6.548271895435876094e-04
-2.307756720400728767e+00,4.583790326805295304e-04
-2.296582929872495349e+00,5.456893246196563773e-04
-2.285409139344261931e+00,7.203099084979750150e-04
-2.274235348816028957e+00,8.294477734218776242e-04
-2.263061558287795982e+00,6.329996165588265382e-04
-2.251887767759562564e+00,9.167580653610590607e-04
-2.240713977231329590e+00,6.548271895435876094e-04
-2.229540186703096616e+00,1.025895930284994630e-03
-2.218366396174863198e+00,1.200516514163291583e-03
-2.207192605646630224e+00,1.353309525056747668e-03
-2.196018815118397249e+00,1.265999233117653076e-03
-2.184845024590163831e+00,1.593412827889396357e-03
-2.173671234061930413e+00,1.484274962965523997e-03
-2.162497443533697439e+00,1.942653995645976604e-03
-2.151323653005464465e+00,1.484274962965523997e-03
-2.140149862477231046e+00,2.051791860569989259e-03
-2.128976071948998072e+00,2.160929725493839285e-03
-2.117802281420765098e+00,3.099515363839770981e-03
-2.106628490892531680e+00,2.662963904144028272e-03
-2.095454700364298706e+00,2.575653612204777555e-03
-2.084280909836065732e+00,2.466515747280944443e-03
-2.073107119307832313e+00,3.579721969504945193e-03
-2.061933328779598895e+00,3.383273812642003612e-03
-2.050759538251365921e+00,3.994445856215884764e-03
-2.039585747723132947e+00,3.514239250550726598e-03
-2.028411957194899529e+00,3.972618283231255966e-03
-2.017238166666666555e+00,4.256376732033319461e-03
-2.006064376138433580e+00,4.125411294124765177e-03
-1.994890585610200162e+00,4.452824888896484389e-03
-1.983716795081967188e+00,5.260445089333591617e-03
-1.972543004553733992e+00,5.325927808288056543e-03
-1.961369214025500796e+00,5.435065673211885752e-03
-1.950195423497267821e+00,5.544203538135818177e-03
-1.939021632969034403e+00,5.915272278877191370e-03
-1.927847842440801429e+00,6.766547625283872783e-03
-1.916674051912568233e+00,7.224926657964536592e-03
-1.905500261384335037e+00,7.508685106766620036e-03
-1.894326470856102063e+00,7.967064139447140730e-03
-1.883152680327868644e+00,8.447270745112447216e-03
-1.871978889799635670e+00,9.058442788686473651e-03
-1.860805099271402474e+00,9.167580653610590824e-03
-1.849631308743169278e+00,9.931545708077943457e-03
-1.838457518214936304e+00,1.017164901091059497e-02
-1.827283727686702886e+00,1.193968242267831603e-02
-1.816109937158469911e+00,1.189602727670874271e-02
-1.804936146630236715e+00,1.191785484969376703e-02
-1.793762356102003519e+00,1.324933680176551901e-02
-1.782588565573770545e+00,1.479909448368537349e-02
-1.771414775045537127e+00,1.534478380830504168e-02
-1.760240984517304152e+00,1.608692128978778807e-02
-1.749067193989070956e+00,1.748388596081448462e-02
-1.737893403460837760e+00,1.835698888020560401e-02
-1.726719612932604786e+00,1.938288481049057696e-02
-1.715545822404371368e+00,1.997222928107981674e-02
-1.704372031876138394e+00,1.981943627018631360e-02
-1.693198241347905197e+00,2.108543550330435959e-02
-1.682024450819672001e+00,2.230777959045199266e-02
-1.670850660291439027e+00,2.411946814818928878e-02
-1.659676869763205609e+00,2.481795048370246184e-02
-1.648503079234972635e+00,2.673877690636369125e-02
-1.637329288706739439e+00,2.671694933337943542e-02
-1.626155498178506242e+00,2.693522506322677118e-02
-1.614981707650273268e+00,3.014387829199041691e-02
-1.603807917122039850e+00,3.293780763404310918e-02
-1.592634126593806876e+00,3.313425579090618911e-02
-1.581460336065573680e+00,3.540432338132470935e-02
-1.570286545537340483e+00,3.595001270594367498e-02
-1.559112755009107509e+00,3.787083912860490093e-02
-1.547938964480874091e+00,3.990080341619006016e-02
-1.536765173952641117e+00,4.241097430944053281e-02
-1.525591383424407921e+00,4.304397392600019939e-02
-1.514417592896174725e+00,4.378611140748209229e-02
-1.503243802367941750e+00,4.843538445324165748e-02
-1.492070011839708332e+00,4.963590096740492369e-02
-1.480896221311475358e+00,4.902472892383090419e-02
-1.469722430783242162e+00,5.483086333778524474e-02
-1.458548640255008966e+00,5.469989789987543538e-02
-1.447374849726775992e+00,5.734103423103462799e-02
-1.436201059198542573e+00,6.109537678441793324e-02
-1.425027268670309599e+00,6.238320359052035302e-02
-1.413853478142076403e+00,6.668323546852464312e-02
-1.402679687613843207e+00,6.904061335088029772e-02
-1.391505897085610233e+00,7.290409376918753626e-02
-1.380332106557376814e+00,7.366805882365505542e-02
-1.369158316029143840e+00,7.491223048378790883e-02
-1.357984525500910644e+00,7.615640214392226104e-02
-1.346810734972677448e+00,7.921226236179088054e-02
-1.335636944444444474e+00,8.159146781713264018e-02
-1.324463153916211056e+00,8.170060568205655960e-02
-1.313289363387978081e+00,8.565139639230295865e-02
-1.302115572859744885e+00,8.953670438359676020e-02
-1.290941782331511689e+00,9.195956498490630293e-02
-1.279767991803278715e+00,9.429511529427848926e-02
-1.268594201275045297e+00,9.687076890648331495e-02
-1.257420410746812323e+00,1.012799386494102338e-01
-1.246246620218579126e+00,1.074134866581374220e-01
-1.235072829690345930e+00,1.123246905797122830e-01
-1.223899039162112956e+00,1.127175868934384567e-01
-1.212725248633879538e+00,1.160790331330956021e-01
-1.201551458105646564e+00,1.210557197736293750e-01
-1.190377667577413590e+00,1.233257873640447727e-01
-1.179203877049180171e+00,1.316420926712484896e-01
-1.168030086520947197e+00,1.344360220133012096e-01
-1.156856295992713779e+00,1.381248818477301410e-01
-1.145682505464480805e+00,1.441711195645189181e-01
-1.134508714936247831e+00,1.476635312420819246e-01
-1.123334924408014412e+00,1.498244609675758177e-01
-1.112161133879781438e+00,1.523128042878414967e-01
-1.100987343351548020e+00,1.587737658913383476e-01
-1.089813552823315046e+00,1.596250412377482053e-01
-1.078639762295082072e+00,1.681596222747966107e-01
-1.067465971766848654e+00,1.710626894817732779e-01
-1.056292181238615679e+00,1.792480293510682610e-01
-1.045118390710382483e+00,1.817145450983527755e-01
-1.033944600182149287e+00,1.905110570112144297e-01
-1.022770809653916091e+00,1.890486096212412315e-01
-1.011597019125682895e+00,1.994385343619919926e-01
-1.000423228597449699e+00,2.021451534121135041e-01
-9.892494380692167244e-01,2.129279744665983631e-01
-9.780756475409835282e-01,2.147178354513423759e-01
-9.669018570127503320e-01,2.175772475123580185e-01
-9.557280664845171358e-01,2.259590355385072691e-01
-9.445542759562839397e-01,2.310666876169564510e-01
-9.333804854280509655e-01,2.341443754078114392e-01
-9.222066948998177693e-01,2.374185113555200843e-01
-9.110329043715845732e-01,2.403870612814605623e-01
-8.998591138433515990e-01,2.480921945450904054e-01
-8.886853233151184028e-01,2.520211576823420674e-01
-8.775115327868852066e-01,2.550333627542527015e-01
-8.663377422586520105e-01,2.636115989372635471e-01
-8.551639517304188143e-01,2.650958739002395315e-01
-8.439901612021858401e-01,2.722771454122345225e-01
-8.328163706739526440e-01,2.802005544057011299e-01
-8.216425801457194478e-01,2.780832798261879124e-01
-8.104687896174862516e-01,2.874254810636653890e-01
-7.992949990892530554e-01,2.910706857521362934e-01
-7.881212085610200813e-01,3.020499549634841907e-01
-7.769474180327868851e-01,3.068301934471403536e-01
-7.657736275045536889e-01,3.120033282445471290e-01
-7.545998369763204927e-01,3.171109803229746893e-01
-7.434260464480872965e-01,3.205160817086140645e-01
-7.322522559198543224e-01,3.328486604450188180e-01
-7.210784653916211262e-01,3.375415886367346130e-01
-7.099046748633879300e-01,3.441553432511385013e-01
-6.987308843351547338e-01,3.541960268241265419e-01
-6.875570938069215376e-01,3.526680967152054924e-01
-6.763833032786885635e-01,3.589326101618394160e-01
-6.652095127504553673e-01,3.651752960354739952e-01
-6.540357222222221711e-01,3.624686769853749380e-01
-6.428619316939889750e-01,3.746266351378864656e-01
-6.316881411657557788e-01,3.782936673993455567e-01
-6.205143506375228046e-01,3.813713551902005450e-01
-6.093405601092896084e-01,3.978948279396685717e-01
-5.981667695810564123e-01,4.041375138133335154e-01
-5.869929790528232161e-01,4.085685111292290395e-01
-5.758191885245900199e-01,4.080009942316408789e-01
-5.646453979963570458e-01,4.162299892469055740e-01
-5.534716074681238496e-01,4.260960522360124347e-01
-5.422978169398906534e-01,4.247863978569421661e-01
-5.311240264116574572e-01,4.377519762098883160e-01
-5.199502358834242610e-01,4.403712849680801455e-01
-5.087764453551912869e-01,4.469850395824706557e-01
-4.976026548269580907e-01,4.505211064059883030e-01
-4.864288642987248945e-01,4.532277254561197788e-01
-4.752550737704916983e-01,4.607582381358530377e-01
-4.640812832422585021e-01,4.620024097960042098e-01
-4.529074927140255280e-01,4.676994063450335970e-01
-4.417337021857923318e-01,4.731999547371811832e-01
-4.305599116575591356e-01,4.808177777088907257e-01
-4.193861211293259394e-01,4.788096409942712572e-01
-4.082123306010927433e-01,4.878680837829769135e-01
-3.970385400728597691e-01,4.926919774126148344e-01
-3.858647495446265729e-01,4.981488706587918203e-01
-3.746909590163933768e-01,5.092372777350835378e-01
-3.635171684881601806e-01,5.158292047764686528e-01
-3.523433779599269844e-01,5.180337896479526583e-01
-3.411695874316940102e-01,5.123149655259384705e-01
-3.299957969034608141e-01,5.256952677655921669e-01
-3.188220063752276179e-01,5.324618153908970974e-01
-3.076482158469944217e-01,5.297115411947928010e-01
-2.964744253187612255e-01,5.375258123233676022e-01
-2.853006347905282514e-01,5.473482201665217373e-01
-2.741268442622950552e-01,5.528705961316510153e-01
-2.629530537340618590e-01,5.529797339965969449e-01
-2.517792632058286628e-01,5.580219033560606112e-01
-2.406054726775954666e-01,5.478502543451718720e-01
-2.294316821493624925e-01,5.529579064236120889e-01
-2.182578916211292963e-01,5.606630396872197553e-01
-2.070841010928961001e-01,5.674514148855107631e-01
-1.959103105646629039e-01,5.664691741011728121e-01
-1.847365200364297078e-01,5.669275531338758833e-01
-1.735627295081967336e-01,5.704854475303960948e-01
-1.623889389799635374e-01,5.763570646632809602e-01
-1.512151484517303413e-01,5.817703027635311441e-01
-1.400413579234971451e-01,5.831890950075191427e-01
-1.288675673952639489e-01,5.917673311905635725e-01
-1.176937768670309747e-01,5.973333623016843230e-01
-1.065199863387977786e-01,5.999526710598349633e-01
-9.534619581056458237e-02,5.891698500053739185e-01
-8.417240528233138619e-02,5.908069179792094783e-01
-7.299861475409819001e-02,5.954998461709621882e-01
-6.182482422586521587e-02,5.939064333430726927e-01
-5.065103369763201968e-02,5.894317808811679882e-01
-3.947724316939882350e-02,5.926840892559246399e-01
-2.830345264116562731e-02,5.921602275042663344e-01
-1.712966211293243113e-02,5.997125677570260827e-01
-5.955871584699456989e-03,5.977699137613801117e-01
5.217918943533739196e-03,5.896937117569854836e-01
1.639170947176693538e-02,6.035978757483182466e-01
2.756550000000013156e-02,6.031176691426289871e-01
3.873929052823332775e-02,6.104953888115109972e-01
4.991308105646630189e-02,6.037943239051813960e-01
6.108687158469949807e-02,6.024628419530853041e-01
7.226066211293269426e-02,6.023973592341549388e-01
8.343445264116589044e-02,6.011531875739981601e-01
9.460824316939908663e-02,5.975079828855626163e-01
1.057820336976320608e-01,5.988394648376346163e-01
1.169558242258652569e-01,5.921602275042663344e-01
1.281296147540984531e-01,5.930115028506964814e-01
1.393034052823316493e-01,5.873363338746285800e-01
1.504771958105648455e-01,5.898683323408870915e-01
1.616509863387978196e-01,5.786926149726762114e-01
1.728247768670310158e-01,5.759423407765700276e-01
1.839985673952642120e-01,5.740215143539316722e-01
1.951723579234974082e-01,5.696123446109820909e-01
2.063461484517306044e-01,5.729519632776770566e-01
2.175199389799635785e-01,5.581528687939915079e-01
2.286937295081967747e-01,5.643082443756789468e-01
2.398675200364299709e-01,5.654651057438951911e-01
2.510413105646631671e-01,5.637843826240441780e-01
2.622151010928963633e-01,5.710966195739701767e-01
2.733888916211293374e-01,5.645701752515188687e-01
2.845626821493625336e-01,5.529360788506053614e-01
2.957364726775957298e-01,5.532198372994295843e-01
3.069102632058289259e-01,5.486578745455872319e-01
3.180840537340621221e-01,5.498802186327570451e-01
3.292578442622950963e-01,5.449471871381952326e-01
3.404316347905282925e-01,5.446197735434017417e-01
3.516054253187614886e-01,5.486142193996395022e-01
3.627792158469946848e-01,5.317415054823778631e-01
3.739530063752278810e-01,5.262627846632174089e-01
3.851267969034608551e-01,5.217663046283512740e-01
3.963005874316940513e-01,5.204566502492434799e-01
4.074743779599272475e-01,5.152180327329152210e-01
4.186481684881604437e-01,5.081895542317935721e-01
4.298219590163936399e-01,4.934122873211128635e-01
4.409957495446266140e-01,4.913168403145732888e-01
4.521695400728598102e-01,4.916005987633559893e-01
4.633433306010930064e-01,4.876934631990986202e-01
4.745171211293262026e-01,4.743349885323900339e-01
4.856909116575593988e-01,4.687907849942730132e-01
4.968647021857923729e-01,4.637049604888175969e-01
5.080384927140255691e-01,4.633993744670121817e-01
5.192122832422587653e-01,4.561526202360812743e-01
5.303860737704919615e-01,4.544064143972802450e-01
5.415598642987251576e-01,4.432306970290872394e-01
5.527336548269581318e-01,4.314001524713326763e-01
5.639074453551913280e-01,4.269909827283886461e-01
5.750812358834245241e-01,4.235203986238245122e-01
5.862550264116574983e-01,4.179761950856885622e-01
5.974288169398906945e-01,4.155315069113759141e-01
6.086026074681238907e-01,4.106857857087696240e-01
6.197763979963570868e-01,4.038755829375000328e-01
6.309501885245902830e-01,4.042466516782574626e-01
6.421239790528232572e-01,3.941404853863010316e-01
6.532977695810564533e-01,3.911937630333392479e-01
6.644715601092896495e-01,3.817424239309419320e-01
6.756453506375228457e-01,3.773769093339695568e-01
6.868191411657560419e-01,3.709159477304875274e-01
6.979929316939890160e-01,3.539340959483231464e-01
7.091667222222222122e-01,3.533447514777198761e-01
7.203405127504554084e-01,3.505071669897115716e-01
7.315143032786886046e-01,3.396370356432740767e-01
7.426880938069218008e-01,3.339182115212733781e-01
7.538618843351547749e-01,3.276973532206090001e-01
7.650356748633879711e-01,3.263222161225544649e-01
7.762094653916211673e-01,3.166962564362763022e-01
7.873832559198543635e-01,3.110647426061888821e-01
7.985570464480875597e-01,3.077251239395288329e-01
8.097308369763205338e-01,3.056296769329892582e-01
8.209046275045537300e-01,2.964402687063821262e-01
8.320784180327869262e-01,2.895645832161859445e-01
8.432522085610201223e-01,2.845660690026583506e-01
8.544259990892533185e-01,2.753766607760743113e-01
8.655997896174862927e-01,2.730192828937172966e-01
8.767735801457194889e-01,2.654232874950008259e-01
8.879473706739526850e-01,2.582638435560012380e-01
8.991211612021858812e-01,2.522612609851747068e-01
9.102949517304190774e-01,2.377459249503013072e-01
9.214687422586520515e-01,2.395576135080386415e-01
9.326425327868852477e-01,2.318961353903691569e-01
9.438163233151184439e-01,2.256534495167292487e-01
9.549901138433514181e-01,2.211787970548478865e-01
9.661639043715846142e-01,2.151107317650685080e-01
9.773376948998180325e-01,2.110508031898982728e-01
9.885114854280510066e-01,2.022979464230150737e-01
9.996852759562839807e-01,2.062923922792148645e-01
1.010859066484517399e+00,1.948547440351868776e-01
1.022032857012750817e+00,1.825003377257978510e-01
1.033206647540983791e+00,1.794663050809268412e-01
1.044380438069216765e+00,1.736165155209898614e-01
1.055554228597450184e+00,1.713464479305720767e-01
1.066728019125683158e+00,1.639687282617273700e-01
1.077901809653916132e+00,1.554778023706324674e-01
1.089075600182149550e+00,1.486239444534095955e-01
1.100249390710382524e+00,1.449787397649618115e-01
1.111423181238615499e+00,1.411807420655974699e-01
1.122596971766848917e+00,1.346761253161311567e-01
1.133770762295082335e+00,1.364878138738684354e-01
1.144944552823315309e+00,1.271674402093748157e-01
1.156118343351548283e+00,1.244171660132816354e-01
1.167292133879781701e+00,1.202044444272178936e-01
1.178465924408014676e+00,1.204008925840905353e-01
1.189639714936247650e+00,1.150313096298235527e-01
1.200813505464481068e+00,1.097926921134748518e-01
1.211987295992714042e+00,1.054490050895107583e-01
1.223161086520947016e+00,1.012799386494082077e-01
1.234334877049180434e+00,9.623776928992258672e-02
1.245508667577413409e+00,9.595401084112799295e-02
1.256682458105646383e+00,9.047529002193901992e-02
1.267856248633879801e+00,8.737577465809936994e-02
1.279030039162113219e+00,8.359960453173136130e-02
1.290203829690346193e+00,7.962698624850657325e-02
1.301377620218579167e+00,7.670209146853888826e-02
1.312551410746812586e+00,7.351526581276010552e-02
1.323725201275045560e+00,7.050306074086520880e-02
1.334898991803278534e+00,6.945533723758985645e-02
1.346072782331511952e+00,6.463144360795208820e-02
1.357246572859744926e+00,6.378016826155050167e-02
1.368420363387977901e+00,6.081161833561450625e-02
1.379594153916211319e+00,5.924003308070988766e-02
1.390767944444444737e+00,5.435065673211777332e-02
1.401941734972677711e+00,5.179683069290189762e-02
1.413115525500910685e+00,4.963590096740393837e-02
1.424289316029144103e+00,4.799883299354496674e-02
1.435463106557377078e+00,4.387342169942385489e-02
1.446636897085610052e+00,4.363331839658771832e-02
1.457810687613843470e+00,4.221452615257661328e-02
1.468984478142076444e+00,3.874394204799867791e-02
1.480158268670309418e+00,3.741246009592363864e-02
1.491332059198542836e+00,3.599366785191253360e-02
1.502505849726776255e+00,3.199922199569664449e-02
1.513679640255009229e+00,3.073322276258148855e-02
1.524853430783242203e+00,3.040580916780725312e-02
1.536027221311475621e+00,2.693522506322623342e-02
1.547201011839708595e+00,2.787381070157426283e-02
1.558374802367941570e+00,2.571288097607820483e-02
1.569548592896174988e+00,2.366108911550829710e-02
1.580722383424407962e+00,2.235143473642290171e-02
1.591896173952640936e+00,2.080167705450130036e-02
1.603069964480874354e+00,2.069253918957736707e-02
1.614243755009107772e+00,1.916460908064232874e-02
1.625417545537340747e+00,1.844429917214585046e-02
1.636591336065573721e+00,1.770216169066165038e-02
1.647765126593807139e+00,1.647981760351362179e-02
1.658938917122040113e+00,1.512650807845807542e-02
1.670112707650273087e+00,1.460264632682200386e-02
1.681286498178506505e+00,1.392599156429362960e-02
1.692460288706739480e+00,1.292192320699448761e-02
1.703634079234972454e+00,1.189602727670850679e-02
1.714807869763205872e+00,1.159044125492150051e-02
1.725981660291439290e+00,1.128485523313449250e-02
1.737155450819672264e+00,9.756925124200229588e-03
1.748329241347905239e+00,9.123925507640653215e-03
1.759503031876138657e+00,9.320373664503729672e-03
1.770676822404371631e+00,8.338132880189011789e-03
1.781850612932604605e+00,8.796511912868858543e-03
1.793024403460838023e+00,7.246754230949036153e-03
1.804198193989070997e+00,7.246754230949612081e-03
1.815371984517303972e+00,6.744720052298951683e-03
1.826545775045537390e+00,6.657409760359807652e-03
1.837719565573770808e+00,6.133548008724937391e-03
1.848893356102003782e+00,5.085824505455601059e-03
1.860067146630236756e+00,4.692928191729044823e-03
1.871240937158470174e+00,5.020341786500838628e-03
1.882414727686703149e+00,4.409169742927173015e-03
1.893588518214936123e+00,4.714755764713830614e-03
1.904762308743169541e+00,4.343687023972464360e-03
1.915936099271402515e+00,3.863480418307474028e-03
1.927109889799635489e+00,3.383273812641869171e-03
1.938283680327868908e+00,3.295963520702724272e-03
1.949457470856102326e+00,2.815756915037426460e-03
1.960631261384335300e+00,2.793929342052862714e-03
1.971805051912568274e+00,2.597481185189563779e-03
1.982978842440801692e+00,2.160929725493839285e-03
1.994152632969034666e+00,1.833516130722190980e-03
2.005326423497267641e+00,1.964481568630762828e-03
2.016500214025501059e+00,1.702550692813327698e-03
2.027674004553734033e+00,1.353309525056855221e-03
2.038847795081967007e+00,1.200516514163243878e-03
2.050021585610200425e+00,1.375137098041534110e-03
2.061195376138433843e+00,1.418792244011106343e-03
2.072369166666666818e+00,1.200516514163339288e-03
2.083542957194899792e+00,8.512753464066638489e-04
2.094716747723133210e+00,1.135033795208885204e-03
2.105890538251366184e+00,5.675168976044875965e-04
2.117064328779599158e+00,9.604132113305951894e-04
2.128238119307832577e+00,6.766547625283738342e-04
2.139411909836065551e+00,5.675168976044875965e-04
2.150585700364298525e+00,3.492411677565800295e-04
2.161759490892531943e+00,4.583790326805113158e-04
2.172933281420765361e+00,5.020341786500837110e-04
2.184107071948998335e+00,5.020341786501237181e-04
2.195280862477231310e+00,6.111720435740150515e-04
2.206454653005464728e+00,4.802066056652975947e-04
2.217628443533697702e+00,4.365514596957597313e-04
2.228802234061930676e+00,4.365514596957250910e-04
2.239976024590164094e+00,3.274135947717938047e-04
2.251149815118397068e+00,3.274135947718198256e-04
2.262323605646630043e+00,1.746205838782900147e-04
2.273497396174863461e+00,2.619308758174350221e-04
2.284671186703096879e+00,2.619308758174350221e-04
2.295844977231329853e+00,2.619308758174558930e-04
2.307018767759562827e+00,1.964481568630762666e-04
2.318192558287796246e+00,6.548271895435875552e-05
2.329366348816029220e+00,1.964481568630918791e-04
2.340540139344262194e+00,1.964481568630762666e-04
2.351713929872495612e+00,2.619308758174350221e-04
2.362887720400728586e+00,1.964481568630918791e-04
2.374061510928961560e+00,1.309654379087175110e-04
2.385235301457194979e+00,2.401033028326487974e-04
2.396409091985428397e+00,1.964481568630762666e-04
2.407582882513661371e+00,8.731029193915195981e-05
2.418756673041894345e+00,1.091378649239312728e-04
2.429930463570127763e+00,6.548271895435875552e-05
2.441104254098360737e+00,2.182757298478798995e-05
2.452278044626593712e+00,1.527930108935037629e-04
2.463451835154827130e+00,1.091378649239312728e-04
2.474625625683060104e+00,4.365514596957597990e-05
2.485799416211293078e+00,1.091378649239312728e-04
2.496973206739526496e+00,4.365514596957250368e-05
2.508146997267759915e+00,2.182757298478625184e-05
2.519320787795992889e+00,0.000000000000000000e+00
2.530494578324225863e+00,0.000000000000000000e+00
2.541668368852459281e+00,8.731029193914500736e-05
2.552842159380692255e+00,2.182757298478798995e-05
2.564015949908925229e+00,0.000000000000000000e+00
2.575189740437158648e+00,4.365514596957250368e-05
2.586363530965391622e+00,6.548271895436397325e-05
2.597537321493624596e+00,4.365514596957250368e-05
2.608711112021858014e+00,2.182757298478625184e-05
2.619884902550091432e+00,0.000000000000000000e+00
2.631058693078324406e+00,2.182757298478798995e-05
2.642232483606557381e+00,0.000000000000000000e+00
2.653406274134790799e+00,0.000000000000000000e+00
2.664580064663023773e+00,4.365514596957597990e-05
2.675753855191256747e+00,2.182757298478625184e-05
2.686927645719490165e+00,2.182757298478625184e-05
2.698101436247723139e+00,2.182757298478798995e-05
2.709275226775956114e+00,2.182757298478625184e-05
2.720449017304189532e+00,8.731029193914500736e-05
2.731622807832422506e+00,0.000000000000000000e+00
2.742796598360655480e+00,0.000000000000000000e+00
2.753970388888888898e+00,0.000000000000000000e+00
2.765144179417122317e+00,0.000000000000000000e+00
2.776317969945355291e+00,0.000000000000000000e+00
2.787491760473588265e+00,2.182757298478625184e-05
2.798665551001821683e+00,0.000000000000000000e+00
2.809839341530054657e+00,2.182757298478798995e-05
2.821013132058287631e+00,0.000000000000000000e+00
2.832186922586521050e+00,2.182757298478625184e-05
2.843360713114754024e+00,0.000000000000000000e+00
2.854534503642986998e+00,0.000000000000000000e+00
2.865708294171220416e+00,0.000000000000000000e+00
2.876882084699453834e+00,0.000000000000000000e+00
2.888055875227686808e+00,0.000000000000000000e+00
2.899229665755919783e+00,4.365514596957250368e-05
2.910403456284153201e+00,0.000000000000000000e+00
2.921577246812386175e+00,0.000000000000000000e+00
2.932751037340619149e+00,0.000000000000000000e+00
2.943924827868852567e+00,2.182757298478625184e-05
2.955098618397085541e+00,0.000000000000000000e+00
2.966272408925318516e+00,0.000000000000000000e+00
2.977446199453551934e+00,0.000000000000000000e+00
2.988619989981785352e+00,2.182757298478625184e-05
2.999793780510018326e+00,0.000000000000000000e+00
3.010967571038251300e+00,0.000000000000000000e+00
3.022141361566484719e+00,0.000000000000000000e+00
3.033315152094717693e+00,0.000000000000000000e+00
3.044488942622950667e+00,0.000000000000000000e+00
3.055662733151184085e+00,2.182757298478625184e-05
3.066836523679417059e+00,4.365514596957597990e-05
3.078010314207650033e+00,0.000000000000000000e+00
3.089184104735883452e+00,2.182757298478625184e-05
