# u_1,pdf
-1.496461215000000067e+00,8.309737221152671549e-02
-1.489892525000000134e+00,8.558509515083227714e-02
-1.483323834999999979e+00,8.617917824081927636e-02
-1.476755145000000047e+00,8.651334997893533885e-02
-1.470186454999999892e+00,9.044915045007696774e-02
-1.463617764999999959e+00,8.959515600822787196e-02
-1.457049075000000027e+00,9.100610334694012038e-02
-1.450480385000000094e+00,9.653850212241384121e-02
-1.443911694999999940e+00,9.802370984737736326e-02
-1.437343005000000007e+00,1.027763745672502088e-01
-1.430774315000000074e+00,1.004000422073137860e-01
-1.424205624999999920e+00,1.055982692446711391e-01
-1.417636934999999987e+00,1.014396876147859727e-01
-1.411068245000000054e+00,1.041873219059624572e-01
-1.404499555000000122e+00,1.036674992022228597e-01
-1.397930864999999967e+00,1.088657262395872904e-01
-1.391362175000000034e+00,1.102395433851755396e-01
-1.384793484999999880e+00,1.112420585995199523e-01
-1.378224794999999947e+00,1.146580363669323088e-01
-1.371656105000000014e+00,1.146580363669323088e-01
-1.365087415000000082e+00,1.157348119675284948e-01
-1.358518725000000149e+00,1.167373271818727409e-01
-1.351950034999999994e+00,1.216756428673695656e-01
-1.345381345000000062e+00,1.224182467298496890e-01
-1.338812654999999907e+00,1.321834875214589478e-01
-1.332243964999999974e+00,1.273936926084665855e-01
-1.325675275000000042e+00,1.306982797965031418e-01
-1.319106585000000109e+00,1.353024237438754107e-01
-1.312537895000000177e+00,1.399065676912615019e-01
-1.305969205000000022e+00,1.436195870036477418e-01
-1.299400514999999867e+00,1.395723959531407210e-01
-1.292831824999999935e+00,1.412803848368450188e-01
-1.286263135000000002e+00,1.423571604374412047e-01
-1.279694445000000069e+00,1.461815703292138890e-01
-1.273125755000000137e+00,1.485950328822743249e-01
-1.266557064999999982e+00,1.522337918084167019e-01
-1.259988374999999827e+00,1.487064234616463643e-01
-1.253419684999999895e+00,1.514169275596988218e-01
-1.246850994999999962e+00,1.547957751339834320e-01
-1.240282305000000029e+00,1.563181130520676920e-01
-1.233713615000000097e+00,1.511198860147067724e-01
-1.227144925000000164e+00,1.609593871925684982e-01
-1.220576235000000009e+00,1.670487388648942972e-01
-1.214007544999999855e+00,1.685710767829898538e-01
-1.207438854999999922e+00,1.685710767829898538e-01
-1.200870164999999989e+00,1.738064340134747865e-01
-1.194301475000000057e+00,1.758485946352951468e-01
-1.187732785000000124e+00,1.775194533258754592e-01
-1.181164094999999969e+00,1.805641291620317668e-01
-1.174595404999999815e+00,1.869505223793731241e-01
-1.168026714999999882e+00,1.882872093318373741e-01
-1.161458024999999950e+00,1.859480071650249366e-01
-1.154889335000000017e+00,1.834231540325924892e-01
-1.148320645000000084e+00,1.901065887949136834e-01
-1.141751955000000152e+00,1.947849931285385028e-01
-1.135183264999999997e+00,1.981638407028097071e-01
-1.128614574999999842e+00,1.967157631709868515e-01
-1.122045884999999910e+00,1.973841066472189487e-01
-1.115477194999999977e+00,2.010228655733716230e-01
-1.108908505000000044e+00,2.016169486633557217e-01
-1.102339815000000112e+00,2.049215358513923058e-01
-1.095771125000000179e+00,2.071493474388326761e-01
-1.089202435000000024e+00,2.087830759362749034e-01
-1.082633744999999870e+00,2.159120730160982715e-01
-1.076065054999999937e+00,2.127560066005576844e-01
-1.069496365000000004e+00,2.100826326956292123e-01
-1.062927675000000072e+00,2.172487599685624937e-01
-1.056358985000000139e+00,2.209989094740871518e-01
-1.049790294999999984e+00,2.316552749006613732e-01
-1.043221604999999830e+00,2.346999507368455751e-01
-1.036652914999999897e+00,2.350712526680856507e-01
-1.030084224999999964e+00,2.457647482877995393e-01
-1.023515535000000032e+00,2.375961058005180981e-01
-1.016946845000000099e+00,2.387471417873623103e-01
-1.010378155000000167e+00,2.363708094274258875e-01
-1.003809465000000012e+00,2.464330917640150109e-01
-9.972407749999998572e-01,2.470643050471397761e-01
-9.906720849999999245e-01,2.554928588862892536e-01
