# distance__t_0.0,pdf__t_0.0,distance__t_1.842,pdf__t_1.842,distance__t_3.687,pdf__t_3.687,distance__t_5.532,pdf__t_5.532,distance__t_7.374,pdf__t_7.374
1.880900500000000017e-02,8.964843748498088121e+07,1.268711499999999881e-02,5.576474641883617106e-03,1.764887500000000137e-02,7.365224638173027520e-03,2.014939999999999787e-02,3.205560610596416404e-03,2.187788999999999706e-02,2.903685806633621910e-03
1.880901499999999837e-02,0.000000000000000000e+00,3.457734499999999545e-02,5.576474641883617106e-03,5.079662500000001191e-02,7.365224638173025785e-03,5.823019999999999585e-02,6.411121221192832807e-03,6.391766999999999588e-02,2.903685806633621910e-03
1.880902500000000005e-02,0.000000000000000000e+00,5.646757499999999208e-02,2.788237320941809594e-02,8.394437500000001551e-02,1.473044927634605504e-02,9.631099999999999384e-02,1.923336366357849755e-02,1.059574499999999947e-01,1.161474322653448764e-02
1.880903500000000172e-02,0.000000000000000000e+00,7.835780499999997484e-02,4.461179713506893685e-02,1.170921250000000191e-01,2.209567391451909210e-02,1.343918000000000057e-01,4.167228793775341195e-02,1.479972299999999796e-01,3.484422967960346118e-02
1.880904499999999993e-02,0.000000000000000000e+00,1.002480349999999854e-01,1.115294928376723421e-01,1.502398750000000227e-01,3.314351087177862254e-02,1.724725999999999759e-01,4.487784854834982878e-02,1.900370100000000062e-01,4.355528709950432648e-02
1.880905499999999814e-02,0.000000000000000000e+00,1.221382649999999681e-01,1.115294928376723421e-01,1.833876249999999986e-01,6.260440942447073609e-02,2.105534000000000017e-01,2.885004549536774460e-02,2.320767900000000050e-01,5.226634451940515708e-02
1.880906499999999981e-02,0.000000000000000000e+00,1.440284949999999786e-01,1.840236631821594859e-01,2.165353750000000299e-01,7.733485870081678593e-02,2.486341999999999719e-01,5.449453038013907236e-02,2.741165700000000038e-01,5.226634451940515708e-02
1.880907500000000149e-02,0.000000000000000000e+00,1.659187249999999614e-01,1.394118660470903548e-01,2.496831250000000058e-01,5.523918478629770423e-02,2.867149999999999976e-01,9.616681831789242185e-02,3.161563500000000304e-01,9.582163161890958070e-02
1.880908499999999969e-02,0.000000000000000000e+00,1.878089549999999719e-01,2.397884096009954003e-01,2.828308750000000371e-01,1.252088188489413612e-01,3.247958000000000234e-01,1.218113032026637288e-01,3.581961300000000015e-01,9.872531742554320477e-02
1.880909499999999790e-02,0.000000000000000000e+00,2.096991849999999546e-01,2.063295617496939682e-01,3.159786250000000685e-01,9.206530797716291903e-02,3.628765999999999936e-01,1.891280760251886905e-01,4.002359100000000280e-01,1.248584896852456549e-01
1.880910499999999957e-02,0.000000000000000000e+00,2.315894149999999652e-01,2.007530871078103685e-01,3.491263749999999888e-01,1.878132282734123470e-01,4.009574000000000193e-01,1.891280760251886905e-01,4.422756899999999991e-01,2.061616922709870181e-01
1.880911500000000125e-02,0.000000000000000000e+00,2.534796449999999757e-01,2.955531560198311758e-01,3.822741250000000202e-01,1.878132282734120417e-01,4.390381999999999896e-01,2.468281670159238605e-01,4.843154700000000257e-01,1.916432632378191614e-01
1.880912499999999946e-02,0.000000000000000000e+00,2.753698749999999862e-01,4.015061742156201818e-01,4.154218750000000515e-01,2.835611485696613032e-01,4.771190000000000153e-01,2.404170457947310269e-01,5.263552499999999412e-01,3.165017529230649829e-01
1.880913499999999766e-02,0.000000000000000000e+00,2.972601049999999967e-01,3.457414277967849614e-01,4.485696250000000829e-01,3.056568224841809123e-01,5.151997999999999855e-01,2.917060155642745012e-01,5.683950300000000233e-01,2.439096077572237564e-01
1.880914499999999934e-02,0.000000000000000000e+00,3.191503349999999517e-01,4.516944459925727462e-01,4.817173750000000032e-01,3.388003333559595487e-01,5.532805999999999003e-01,4.006950763245517577e-01,6.104348100000001054e-01,2.874648948567287698e-01
1.880915500000000101e-02,0.000000000000000000e+00,3.410405649999999622e-01,4.907297684857580000e-01,5.148651250000000346e-01,3.351177210368719295e-01,5.913614000000000370e-01,4.006950763245517577e-01,6.524745899999999654e-01,3.252128103429658412e-01
1.880916499999999922e-02,0.000000000000000000e+00,3.629307949999999727e-01,4.684238699182235455e-01,5.480128750000001769e-01,4.345482536522082828e-01,6.294421999999999517e-01,5.353286219696010706e-01,6.945143700000000475e-01,3.339238677628667551e-01
1.880917499999999742e-02,0.000000000000000000e+00,3.848210249999999832e-01,5.520709895464778194e-01,5.811606250000000973e-01,3.829916811849971015e-01,6.675230000000000885e-01,4.840396522000585122e-01,7.365541499999999075e-01,3.194054387296986208e-01
1.880918499999999910e-02,0.000000000000000000e+00,4.067112549999999382e-01,6.803299063098026123e-01,6.143083750000001286e-01,4.713743768430749270e-01,7.056038000000000032e-01,4.680118491470777742e-01,7.785939299999999896e-01,4.181307561552407015e-01
1.880919500000000077e-02,0.000000000000000000e+00,4.286014849999999488e-01,6.301416345328483271e-01,6.474561250000001600e-01,5.008352753957654446e-01,7.436845999999999179e-01,4.712174097576728449e-01,8.206337100000000717e-01,3.919975838955392367e-01
1.880920499999999898e-02,0.000000000000000000e+00,4.504917149999999593e-01,8.643535694919601831e-01,6.806038750000000803e-01,5.855353587347551514e-01,7.817654000000000547e-01,5.994398341815293518e-01,8.626734899999999318e-01,4.181307561552418117e-01
1.880921499999999719e-02,0.000000000000000000e+00,4.723819449999999698e-01,8.364711962825441827e-01,7.137516250000001117e-01,6.370919312019684977e-01,8.198461999999999694e-01,5.834120311285490024e-01,9.047132700000000138e-01,4.936265871277147332e-01
1.880922499999999886e-02,0.000000000000000000e+00,4.942721749999999248e-01,9.201183159107962917e-01,7.468993750000001430e-01,6.444571558401394062e-01,8.579269999999998841e-01,6.186731978451078806e-01,9.467530500000000959e-01,4.762044722879142933e-01
1.880923500000000054e-02,0.000000000000000000e+00,5.161624049999999908e-01,8.810829934176109823e-01,7.800471250000000634e-01,6.996963406264370411e-01,8.960078000000000209e-01,6.731677282252469530e-01,9.887928299999999560e-01,5.168560735807850026e-01
1.880924499999999874e-02,0.000000000000000000e+00,5.380526349999998903e-01,9.480006891202144015e-01,8.131948750000002057e-01,6.260440942447068613e-01,9.340885999999999356e-01,7.501011828795608460e-01,1.030832610000000038e+00,4.820118439011802924e-01
1.880925500000000042e-02,0.000000000000000000e+00,5.599428650000000118e-01,1.182212624079326035e+00,8.463426250000001261e-01,7.217920145409560950e-01,9.721694000000000724e-01,6.282898796768970895e-01,1.072872390000000120e+00,4.123233845419756460e-01
1.880926499999999862e-02,0.000000000000000000e+00,5.818330949999999113e-01,1.115294928376722838e+00,8.794903750000001574e-01,5.892179710538436588e-01,1.010250199999999987e+00,6.763732888358453543e-01,1.114912169999999980e+00,5.052413303542492296e-01
1.880927500000000030e-02,0.000000000000000000e+00,6.037233249999999218e-01,1.288165642275121314e+00,9.126381250000001888e-01,7.438876884554751490e-01,1.048330999999999902e+00,6.763732888358453543e-01,1.156951950000000062e+00,5.284708168073181112e-01
1.880928500000000198e-02,0.000000000000000000e+00,6.256135549999999323e-01,1.171059674795558836e+00,9.457858750000001091e-01,8.875095688998491106e-01,1.086411800000000039e+00,6.635510463934557457e-01,1.198991729999999922e+00,5.197597593874200284e-01
1.880929500000000018e-02,0.000000000000000000e+00,6.475037849999998318e-01,1.120871403018606438e+00,9.789336250000001405e-01,8.322703841135542513e-01,1.124492599999999953e+00,7.565123041007558724e-01,1.241031510000000004e+00,6.010629619731585604e-01
1.880930499999999839e-02,0.000000000000000000e+00,6.693940149999999534e-01,1.042800758032235819e+00,1.012081375000000172e+00,8.175399348372053288e-01,1.162573399999999868e+00,7.212511373841909990e-01,1.283071290000000086e+00,6.184850768129634968e-01
1.880931500000000006e-02,0.000000000000000000e+00,6.912842449999998529e-01,1.026071334106585020e+00,1.045229125000000092e+00,8.064920978799485773e-01,1.200654200000000005e+00,6.827844100570381602e-01,1.325111069999999946e+00,6.126777051996930012e-01
1.880932500000000174e-02,0.000000000000000000e+00,7.131744749999999744e-01,1.014918384822817821e+00,1.078376875000000013e+00,7.880790362845159214e-01,1.238734999999999919e+00,6.667566070040560344e-01,1.367150850000000029e+00,6.852698503655334505e-01
1.880933499999999994e-02,0.000000000000000000e+00,7.350647049999998739e-01,1.092989029809188217e+00,1.111524624999999933e+00,6.886485036691751827e-01,1.276815800000000056e+00,5.962342735709312835e-01,1.409190629999999889e+00,6.678477355257352865e-01
1.880934499999999815e-02,0.000000000000000000e+00,7.569549349999999954e-01,8.364711962825420732e-01,1.144672375000000075e+00,7.107441775836988995e-01,1.314896599999999971e+00,6.731677282252488403e-01,1.451230409999999971e+00,7.143067084318696081e-01
1.880935499999999982e-02,0.000000000000000000e+00,7.788451649999998949e-01,1.120871403018606438e+00,1.177820125000000218e+00,7.365224638172996885e-01,1.352977399999999886e+00,6.827844100570341634e-01,1.493270190000000053e+00,5.952555903598943932e-01
1.880936500000000150e-02,0.000000000000000000e+00,8.007353949999999054e-01,9.368477398364518649e-01,1.210967875000000138e+00,7.402050761363910825e-01,1.391058200000000022e+00,6.282898796768989769e-01,1.535309969999999913e+00,6.184850768129602772e-01
1.880937499999999971e-02,0.000000000000000000e+00,8.226256249999999159e-01,9.312712651945634912e-01,1.244115625000000058e+00,7.696659746890832654e-01,1.429138999999999937e+00,6.250843190663025739e-01,1.577349749999999995e+00,6.591366781058308755e-01
1.880938499999999791e-02,0.000000000000000000e+00,8.445158549999998154e-01,9.758830623296324003e-01,1.277263374999999979e+00,7.402050761363861975e-01,1.467219800000000074e+00,5.930287129603348806e-01,1.619389529999999855e+00,6.330035058461316311e-01
1.880939499999999959e-02,0.000000000000000000e+00,8.664060849999999370e-01,1.132024352302373638e+00,1.310411125000000121e+00,6.923311159882663546e-01,1.505300599999999989e+00,7.212511373841952178e-01,1.661429309999999937e+00,4.965302729343483712e-01
1.880940500000000126e-02,0.000000000000000000e+00,8.882963149999998365e-01,9.647301130458652008e-01,1.343558875000000041e+00,6.481397681592280247e-01,1.543381399999999903e+00,4.904507734212527614e-01,1.703469090000000019e+00,5.720261039068224029e-01
1.880941499999999947e-02,0.000000000000000000e+00,9.101865449999999580e-01,9.424242144783308017e-01,1.376706625000000184e+00,6.628702174355697307e-01,1.581462199999999818e+00,5.673842280755636569e-01,1.745508870000000101e+00,5.517003032603899904e-01
1.880942499999999767e-02,0.000000000000000000e+00,9.320767749999998575e-01,9.368477398364470909e-01,1.409854375000000104e+00,6.223614819256223507e-01,1.619542999999999955e+00,6.186731978451096570e-01,1.787548649999999961e+00,4.994339587409819536e-01
1.880943499999999935e-02,0.000000000000000000e+00,9.539670049999998680e-01,9.256947905526845544e-01,1.443002125000000024e+00,6.812832790310067166e-01,1.657623799999999870e+00,4.648062885364813712e-01,1.829588430000000043e+00,4.558786716414777174e-01
1.880944500000000102e-02,0.000000000000000000e+00,9.758572349999998785e-01,9.201183159107962917e-01,1.476149874999999945e+00,5.597570725011477011e-01,1.695704600000000006e+00,5.385341825801959192e-01,1.871628209999999903e+00,4.674934148680146562e-01
1.880945499999999923e-02,0.000000000000000000e+00,9.977474649999997780e-01,7.918593991474771610e-01,1.509297625000000087e+00,7.475703007745642115e-01,1.733785399999999921e+00,5.321230613590062219e-01,1.913667989999999985e+00,5.110487019675163944e-01
1.880946499999999744e-02,0.000000000000000000e+00,1.019637694999999677e+00,7.807064498637019678e-01,1.542445375000000229e+00,5.560744601820613031e-01,1.771866199999999836e+00,4.744229703682678601e-01,1.955707770000000068e+00,4.268418135751438358e-01
1.880947499999999911e-02,0.000000000000000000e+00,1.041527924999999799e+00,7.862829245055935612e-01,1.575593125000000150e+00,5.929005833729301678e-01,1.809946999999999973e+00,4.039006369351493264e-01,1.997747549999999928e+00,3.861902122822709615e-01
1.880948500000000079e-02,0.000000000000000000e+00,1.063418154999999699e+00,7.862829245055935612e-01,1.608740875000000070e+00,5.413440109057189309e-01,1.848027799999999887e+00,4.103117581563421878e-01,2.039787330000000232e+00,3.339238677628658669e-01
1.880949499999999899e-02,0.000000000000000000e+00,1.085308384999999820e+00,8.364711962825378544e-01,1.641888624999999990e+00,5.192483369911962132e-01,1.886108600000000024e+00,3.846672732715685217e-01,2.081827109999999870e+00,3.629607258292020244e-01
1.880950500000000067e-02,0.000000000000000000e+00,1.107198614999999720e+00,6.357181091747352575e-01,1.675036375000000133e+00,4.235004166949501436e-01,1.924189399999999939e+00,3.077338186172566270e-01,2.123866889999999952e+00,3.542496684093048853e-01
1.880951499999999887e-02,0.000000000000000000e+00,1.129088844999999619e+00,6.970593302354481935e-01,1.708184125000000275e+00,4.087699674186013321e-01,1.962270199999999853e+00,2.981171367854656418e-01,2.165906670000000034e+00,4.500713000282104970e-01
1.880952500000000055e-02,0.000000000000000000e+00,1.150979074999999741e+00,7.026358048773388987e-01,1.741331875000000196e+00,3.608960072704792688e-01,2.000351000000000212e+00,3.590227883867994074e-01,2.207946449999999672e+00,2.903685806633616306e-01
1.880953500000000223e-02,0.000000000000000000e+00,1.172869304999999862e+00,7.026358048773317933e-01,1.774479625000000116e+00,4.124525797376905611e-01,2.038431799999999683e+00,2.981171367854673626e-01,2.249986230000000198e+00,2.555243509837581972e-01
1.880954500000000043e-02,0.000000000000000000e+00,1.194759534999999762e+00,6.524475331003861678e-01,1.807627375000000036e+00,4.050873550995148231e-01,2.076512600000000042e+00,2.788837731218888338e-01,2.292026009999999836e+00,2.874648948567279927e-01
1.880955499999999864e-02,0.000000000000000000e+00,1.216649764999999661e+00,6.691769570260370781e-01,1.840775125000000179e+00,3.203872717605275033e-01,2.114593399999999512e+00,2.724726519006959724e-01,2.334065790000000362e+00,2.816575232434607723e-01
1.880956500000000031e-02,0.000000000000000000e+00,1.238539994999999561e+00,6.691769570260303057e-01,1.873922875000000099e+00,3.903569058231714517e-01,2.152674199999999871e+00,2.051558790781687069e-01,2.376105570000000000e+00,2.148727496908898749e-01
1.880957500000000199e-02,0.000000000000000000e+00,1.260430224999999682e+00,5.186121416951787744e-01,1.907070625000000241e+00,2.651480869742278701e-01,2.190755000000000230e+00,1.538669093086283135e-01,2.418145349999999638e+00,2.032580064643531303e-01
1.880958500000000019e-02,0.000000000000000000e+00,1.282320454999999804e+00,4.684238699182212140e-01,1.940218375000000162e+00,2.356871884215374635e-01,2.228835799999999701e+00,1.666891517510140086e-01,2.460185130000000164e+00,2.177764354975212091e-01
1.880959499999999840e-02,0.000000000000000000e+00,1.304210684999999703e+00,5.464945149045968842e-01,1.973366125000000082e+00,3.056568224841814119e-01,2.266916600000000059e+00,1.538669093086283135e-01,2.502224909999999802e+00,1.800285200112841932e-01
1.880960500000000007e-02,0.000000000000000000e+00,1.326100914999999603e+00,4.238120727831525270e-01,2.006513875000000002e+00,3.019742101650928490e-01,2.304997399999999530e+00,1.314279850344533540e-01,2.544264690000000328e+00,2.032580064643531303e-01
1.880961500000000175e-02,0.000000000000000000e+00,1.347991144999999724e+00,4.405414967088077116e-01,2.039661625000000367e+00,2.172741268261019487e-01,2.343078199999999889e+00,1.378391062556445779e-01,2.586304469999999966e+00,1.829322058179197463e-01
1.880962499999999996e-02,0.000000000000000000e+00,1.369881374999999846e+00,4.405414967088032707e-01,2.072809375000000287e+00,1.841306159543261434e-01,2.381159000000000248e+00,1.186057425920676589e-01,2.628344249999999604e+00,1.422806045250471774e-01
1.880963499999999816e-02,0.000000000000000000e+00,1.391771604999999745e+00,2.955531560198330077e-01,2.105957125000000651e+00,1.583523297207204972e-01,2.419239799999999718e+00,8.013901526491057359e-02,2.670384030000000131e+00,9.291794581227572070e-02
1.880964499999999984e-02,0.000000000000000000e+00,1.413661834999999645e+00,3.011296306617166629e-01,2.139104875000000128e+00,1.878132282734126801e-01,2.457320600000000077e+00,8.655013648610342114e-02,2.712423809999999769e+00,1.161474322653446439e-01
1.880965500000000151e-02,0.000000000000000000e+00,1.435552064999999544e+00,2.899766813779464658e-01,2.172252625000000492e+00,1.288914311680283142e-01,2.495401399999999548e+00,9.937237892848911625e-02,2.754463590000000295e+00,1.190511180719782541e-01
1.880966499999999972e-02,0.000000000000000000e+00,1.457442294999999666e+00,3.345884785130185390e-01,2.205400375000000412e+00,1.178435942107671636e-01,2.533482199999999906e+00,7.372789404371687949e-02,2.796503369999999933e+00,9.582163161891034397e-02
1.880967499999999792e-02,0.000000000000000000e+00,1.479332524999999787e+00,2.844002067360628661e-01,2.238548125000000333e+00,1.178435942107687318e-01,2.571563000000000265e+00,6.731677282252489236e-02,2.838543149999999571e+00,6.968845935920678358e-02
1.880968499999999960e-02,0.000000000000000000e+00,1.501222754999999687e+00,2.620943081685311871e-01,2.271695875000000697e+00,1.141609818916822089e-01,2.609643799999999736e+00,6.090565160133203787e-02,2.880582930000000097e+00,7.839951677910762806e-02
1.880969500000000127e-02,0.000000000000000000e+00,1.523112984999999586e+00,1.617177646146239767e-01,2.304843625000000173e+00,1.178435942107687318e-01,2.647724600000000095e+00,8.975569709669985186e-02,2.922622709999999735e+00,2.903685806633616098e-02
1.880970499999999948e-02,0.000000000000000000e+00,1.545003214999999708e+00,1.840236631821601798e-01,2.337991375000000538e+00,6.260440942447088875e-02,2.685805399999999565e+00,4.808340915894634970e-02,2.964662490000000261e+00,6.678477355257317338e-02
1.880971499999999769e-02,0.000000000000000000e+00,1.566893444999999829e+00,1.505648153308568049e-01,2.371139125000000458e+00,5.523918478629710749e-02,2.723886199999999924e+00,5.128896976954217674e-02,3.006702269999999899e+00,4.355528709950470118e-02
1.880972499999999936e-02,0.000000000000000000e+00,1.588783674999999729e+00,1.561412899727419867e-01,2.404286875000000379e+00,6.628702174355741161e-02,2.761967000000000283e+00,3.846672732715707838e-02,3.048742049999999537e+00,5.226634451940508769e-02
1.880973500000000104e-02,0.000000000000000000e+00,1.610673904999999628e+00,1.505648153308583315e-01,2.437434625000000743e+00,4.787396014812479728e-02,2.800047799999999754e+00,3.526116671656065460e-02,3.090781830000000063e+00,4.936265871277147055e-02
1.880974499999999924e-02,0.000000000000000000e+00,1.632564134999999528e+00,8.364711962825378821e-02,2.470582375000000219e+00,3.314351087177870581e-02,2.838128600000000112e+00,1.923336366357853919e-02,3.132821609999999701e+00,5.517003032603870483e-02
1.880975500000000092e-02,0.000000000000000000e+00,1.654454364999999649e+00,6.691769570260371058e-02,2.503730125000000584e+00,3.682612319086522867e-02,2.876209399999999583e+00,2.243892427417496296e-02,3.174861390000000227e+00,2.903685806633616098e-02
1.880976499999999912e-02,0.000000000000000000e+00,1.676344594999999771e+00,1.003765435539045459e-01,2.536877875000000060e+00,2.946089855269218294e-02,2.914290199999999942e+00,3.205560610596423343e-03,3.216901169999999865e+00,3.194054387296977465e-02
1.880977500000000080e-02,0.000000000000000000e+00,1.698234824999999670e+00,5.018827177695277947e-02,2.570025625000000424e+00,2.577828623360531660e-02,2.952370999999999857e+00,1.923336366357831367e-02,3.258940949999999948e+00,3.774791548623741139e-02
1.880978500000000248e-02,0.000000000000000000e+00,1.720125054999999570e+00,7.249417034448661645e-02,2.603173375000000789e+00,2.946089855269218294e-02,2.990451799999999771e+00,3.846672732715707838e-02,3.300980730000000030e+00,3.484422967960339179e-02
1.880979500000000068e-02,0.000000000000000000e+00,1.742015284999999691e+00,6.691769570260371058e-02,2.636321125000000265e+00,2.209567391451913720e-02,3.028532600000000130e+00,1.282224244238569337e-02,3.343020509999999668e+00,2.613317225970254384e-02
1.880980499999999889e-02,0.000000000000000000e+00,1.763905514999999591e+00,9.480006891202191754e-02,2.669468875000000629e+00,1.104783695725956860e-02,3.066613399999999601e+00,6.411121221192846685e-03,3.385060290000000194e+00,1.742211483980169590e-02
1.880981500000000056e-02,0.000000000000000000e+00,1.785795744999999712e+00,3.903532249318510117e-02,2.702616625000000106e+00,7.365224638173045735e-03,3.104694199999999960e+00,1.923336366357853919e-02,3.427100069999999832e+00,1.161474322653446509e-02
1.880982500000000224e-02,0.000000000000000000e+00,1.807685974999999612e+00,6.691769570260371058e-02,2.735764375000000470e+00,1.104783695725942115e-02,3.142774999999999874e+00,1.282224244238554418e-02,3.469139849999999914e+00,2.032580064643552814e-02
1.880983500000000044e-02,0.000000000000000000e+00,1.829576204999999511e+00,5.576474641883585881e-02,2.768912125000000835e+00,3.682612319086522867e-03,3.180855799999999789e+00,1.602780305298211541e-02,3.511179629999999996e+00,1.161474322653446509e-02
1.880984499999999865e-02,0.000000000000000000e+00,1.851466434999999633e+00,2.230589856753456904e-02,2.802059875000000311e+00,7.365224638173045735e-03,3.218936600000000148e+00,6.411121221192846685e-03,3.553219409999999634e+00,1.451842903316808049e-02
1.880985500000000032e-02,0.000000000000000000e+00,1.873356664999999754e+00,2.230589856753434352e-02,2.835207625000000675e+00,7.365224638173045735e-03,3.257017399999999618e+00,9.616681831789269594e-03,3.595259190000000160e+00,2.903685806633616272e-03
1.880986500000000200e-02,0.000000000000000000e+00,1.895246894999999654e+00,1.115294928376728452e-02,2.868355375000000151e+00,3.682612319086522867e-03,3.295098199999999977e+00,3.205560610596423343e-03,3.637298969999999798e+00,2.903685806633616272e-03
1.880987500000000021e-02,0.000000000000000000e+00,1.917137124999999553e+00,2.788237320941821043e-02,2.901503125000000516e+00,3.682612319086522867e-03,3.333178999999999448e+00,9.616681831789269594e-03,3.679338750000000324e+00,5.807371613267232544e-03
1.880988499999999841e-02,0.000000000000000000e+00,1.939027354999999453e+00,1.672942392565075764e-02,2.934650875000000436e+00,7.365224638172947723e-03,3.371259799999999807e+00,0.000000000000000000e+00,3.721378529999999962e+00,8.711057419900939888e-03
1.880989500000000009e-02,0.000000000000000000e+00,1.960917584999999574e+00,5.576474641883642260e-03,2.967798625000000357e+00,0.000000000000000000e+00,3.409340600000000165e+00,3.205560610596423343e-03,3.763418309999999600e+00,5.807371613267232544e-03
1.880990500000000176e-02,0.000000000000000000e+00,1.982807814999999696e+00,0.000000000000000000e+00,3.000946375000000721e+00,0.000000000000000000e+00,3.447421399999999636e+00,3.205560610596423343e-03,3.805458090000000126e+00,0.000000000000000000e+00
1.880991499999999997e-02,0.000000000000000000e+00,2.004698044999999595e+00,1.672942392565075764e-02,3.034094125000000197e+00,0.000000000000000000e+00,3.485502199999999995e+00,0.000000000000000000e+00,3.847497869999999764e+00,0.000000000000000000e+00
