# distance__t_0.0,pdf__t_0.0,distance__t_1.842,pdf__t_1.842,distance__t_3.687,pdf__t_3.687,distance__t_5.532,pdf__t_5.532,distance__t_7.374,pdf__t_7.374
1.880801000000000001e-02,9.320068359430350363e+06,1.828002499999999836e-02,4.001397757301847213e-01,3.400384000000000045e-02,4.622754805653173787e-02,4.750189499999999537e-02,6.078019851229057337e-03,1.048908550000000051e-01,7.663928512457489177e-03
1.880802999999999642e-02,0.000000000000000000e+00,4.055007499999999793e-02,7.783540842970716467e-01,6.569152000000000324e-02,3.467066104239881902e-02,8.766968499999999720e-02,2.127306947930170111e-02,1.526745649999999843e-01,2.810107121234411975e-02
1.880804999999999977e-02,0.000000000000000000e+00,6.282012500000000443e-02,1.205900693981378557e+00,9.737919999999999909e-02,7.319361775617524990e-02,1.278374749999999782e-01,2.431207940491622241e-02,2.004582749999999913e-01,3.065571404982996712e-02
1.880806999999999618e-02,0.000000000000000000e+00,8.509017499999999012e-02,1.271677095471271945e+00,1.290668800000000227e-01,1.540918268551057790e-01,1.680052649999999870e-01,4.254613895860341610e-02,2.482419849999999983e-01,5.364749958720237827e-02
1.880808999999999953e-02,0.000000000000000000e+00,1.073602250000000036e-01,1.310046663007043088e+00,1.607545600000000185e-01,1.309780528268399691e-01,2.081730549999999680e-01,5.470217866106153598e-02,2.960256949999999776e-01,6.386607093714576078e-02
1.880810999999999594e-02,0.000000000000000000e+00,1.296302750000000170e-01,1.271677095471271279e+00,1.924422400000000422e-01,1.772056008833715890e-01,2.483408449999999767e-01,7.901425806597767165e-02,3.438094050000000124e-01,6.897535661211742775e-02
1.880812999999999929e-02,0.000000000000000000e+00,1.519003250000000027e-01,1.425155365614355629e+00,2.241299200000000380e-01,1.617964181978611415e-01,2.885086350000000133e-01,1.033263374708940224e-01,3.915931149999999916e-01,9.196714214948979726e-02
1.880814999999999571e-02,0.000000000000000000e+00,1.741703750000000162e-01,1.200419327190554997e+00,2.558176000000000339e-01,2.349900359540364192e-01,3.286764249999999388e-01,1.701845558344136644e-01,4.393768249999999709e-01,1.021857134994332145e-01
1.880816999999999906e-02,0.000000000000000000e+00,1.964404250000000018e-01,1.282639829052921732e+00,2.875052800000000297e-01,3.582634974381210813e-01,3.688442149999999753e-01,1.671455459087991535e-01,4.871605350000000056e-01,1.379507132242346890e-01
1.880818999999999547e-02,0.000000000000000000e+00,2.187104750000000153e-01,1.140124292491484503e+00,3.191929600000000256e-01,3.004790623674564176e-01,4.090120049999999008e-01,2.279257444210897321e-01,5.349442450000000404e-01,1.762703557865220871e-01
1.880820999999999882e-02,0.000000000000000000e+00,2.409805250000000010e-01,1.140124292491484503e+00,3.508806400000000214e-01,4.160479325087858005e-01,4.491797949999999373e-01,2.370427741979330150e-01,5.827279550000000752e-01,1.634971415990929544e-01
1.880822999999999523e-02,0.000000000000000000e+00,2.632505750000000422e-01,1.321009396588692875e+00,3.825683200000000728e-01,4.083433411660297718e-01,4.893475849999999738e-01,2.491988139003914471e-01,6.305116649999999989e-01,2.478003552361258410e-01
1.880824999999999858e-02,0.000000000000000000e+00,2.855206249999999724e-01,1.249751628307975038e+00,4.142560000000000686e-01,5.239122113073598763e-01,5.295153749999998993e-01,3.312520818919832966e-01,6.782953750000000337e-01,2.631282122610402174e-01
1.880827000000000193e-02,0.000000000000000000e+00,3.077906750000000136e-01,1.074347891001589783e+00,4.459436800000000645e-01,5.046507329504716921e-01,5.696831650000000469e-01,3.555641612968994947e-01,7.260790850000000685e-01,2.937839263108701915e-01
1.880828999999999834e-02,0.000000000000000000e+00,3.300607250000000548e-01,9.756832887667523657e-01,4.776313600000000603e-01,5.508782810070034230e-01,6.098509549999999724e-01,3.981103002555039794e-01,7.738627950000001032e-01,3.397674973856158465e-01
1.880831000000000169e-02,0.000000000000000000e+00,3.523307749999999849e-01,1.123680192119012489e+00,5.093190400000000562e-01,5.470259853356267410e-01,6.500187449999998979e-01,4.254613895860335782e-01,8.216465050000000270e-01,3.908603541353316002e-01
1.880832999999999811e-02,0.000000000000000000e+00,3.746008250000000261e-01,1.359378964124464018e+00,5.410067199999999410e-01,6.433333771200668849e-01,6.901865350000000454e-01,4.771245583214805408e-01,8.694302150000000617e-01,3.780871399479024952e-01
1.880835000000000146e-02,0.000000000000000000e+00,3.968708749999999563e-01,1.178493860027257201e+00,5.726944000000000479e-01,6.471856727914445662e-01,7.303543249999999709e-01,4.345784193628783876e-01,9.172139249999999855e-01,4.368439252100775327e-01
1.880836999999999787e-02,0.000000000000000000e+00,4.191409249999999975e-01,1.238788894726323031e+00,6.043820799999999327e-01,7.126746992048645923e-01,7.705221149999998964e-01,5.196706972800838598e-01,9.649976350000000203e-01,4.521717822349914928e-01
1.880839000000000122e-02,0.000000000000000000e+00,4.414109750000000387e-01,1.211382060772203895e+00,6.360697600000000396e-01,7.858683169610398700e-01,8.106899049999999329e-01,5.135926774288562813e-01,1.012781345000000055e+00,3.627592829229874805e-01
1.880840999999999763e-02,0.000000000000000000e+00,4.636810249999999689e-01,1.096273358164890244e+00,6.677574399999999244e-01,7.666068386041515748e-01,8.508576949999999695e-01,5.348657469081564697e-01,1.060565055000000090e+00,4.061882111602465595e-01
1.880843000000000098e-02,0.000000000000000000e+00,4.859510750000000101e-01,1.057903790629116436e+00,6.994451200000000313e-01,7.589022472613963233e-01,8.910254849999998950e-01,6.047629751972906087e-01,1.108348765000000125e+00,5.185924960096229830e-01
1.880844999999999739e-02,0.000000000000000000e+00,5.082211249999999403e-01,1.057903790629124430e+00,7.311327999999999161e-01,6.741517424910881129e-01,9.311932749999999315e-01,5.713338660155323767e-01,1.156132475000000159e+00,5.058192818221961540e-01
1.880847000000000074e-02,0.000000000000000000e+00,5.304911749999998705e-01,1.046941057047467538e+00,7.628204800000000230e-01,7.704591342755265915e-01,9.713610649999999680e-01,6.594651538583520267e-01,1.203916184999999972e+00,4.879367819597930644e-01
1.880848999999999716e-02,0.000000000000000000e+00,5.527612250000000227e-01,1.014052856302521066e+00,7.945081600000001298e-01,8.706188217313480804e-01,1.011528854999999893e+00,6.260360446765940168e-01,1.251699895000000007e+00,5.518028528969387558e-01
1.880851000000000051e-02,0.000000000000000000e+00,5.750312749999999529e-01,1.052422423838297316e+00,8.261958400000000147e-01,7.897206126324175512e-01,1.051696644999999819e+00,7.111283225938009878e-01,1.299483605000000042e+00,4.956007104722505163e-01
1.880852999999999692e-02,0.000000000000000000e+00,5.973013249999998830e-01,9.921273891392232702e-01,8.578835200000001215e-01,7.434930645758857093e-01,1.091864434999999744e+00,7.080893126681864214e-01,1.347267315000000076e+00,5.237017816845946916e-01
1.880855000000000027e-02,0.000000000000000000e+00,6.195713750000000353e-01,1.019534223093345515e+00,8.895712000000000064e-01,7.743114299469069373e-01,1.132032224999999670e+00,6.959332729657244920e-01,1.395051025000000111e+00,5.850132097842545287e-01
1.880856999999999668e-02,0.000000000000000000e+00,6.418414249999999655e-01,8.496118525777921482e-01,9.212588800000001132e-01,8.590619347172151476e-01,1.172200014999999818e+00,5.865289156436050977e-01,1.442834734999999924e+00,5.594667814093988722e-01
1.880859000000000003e-02,0.000000000000000000e+00,6.641114749999998956e-01,8.386491189961390313e-01,9.529465599999999981e-01,8.205389780034386682e-01,1.212367804999999743e+00,6.989722828913428332e-01,1.490618444999999959e+00,5.390296387095095954e-01
1.880860999999999644e-02,0.000000000000000000e+00,6.863815249999999368e-01,8.057609182511964452e-01,9.846342400000001049e-01,8.205389780034357816e-01,1.252535594999999891e+00,5.865289156436018780e-01,1.538402154999999993e+00,4.930460676347647175e-01
1.880862999999999979e-02,0.000000000000000000e+00,7.086515749999999780e-01,8.222050186236656844e-01,1.016321920000000212e+00,7.935729083037978970e-01,1.292703384999999816e+00,5.986849553460632523e-01,1.586185865000000028e+00,6.182235666715703015e-01
1.880864999999999621e-02,0.000000000000000000e+00,7.309216249999999082e-01,7.399845167612991714e-01,1.048009600000000097e+00,7.858683169610370944e-01,1.332871174999999742e+00,6.199580248253649950e-01,1.633969575000000063e+00,5.722399955968253682e-01
1.880866999999999956e-02,0.000000000000000000e+00,7.531916749999999494e-01,8.386491189961431392e-01,1.079697279999999981e+00,8.282435693461969173e-01,1.373038964999999667e+00,6.169190148997469869e-01,1.681753285000000098e+00,4.496171393975056385e-01
1.880868999999999597e-02,0.000000000000000000e+00,7.754617249999999906e-01,7.345031499704747224e-01,1.111384960000000088e+00,6.934132208479738546e-01,1.413206754999999815e+00,5.743728759411469431e-01,1.729536995000000132e+00,5.211471388471088373e-01
1.880870999999999932e-02,0.000000000000000000e+00,7.977317749999999208e-01,6.303571809448135221e-01,1.143072640000000195e+00,7.011178121907341021e-01,1.453374544999999740e+00,6.442701042302811931e-01,1.777320705000000167e+00,4.649449964224227627e-01
1.880872999999999573e-02,0.000000000000000000e+00,8.200018249999998510e-01,5.536180458732682386e-01,1.174760320000000080e+00,7.666068386041489102e-01,1.493542334999999888e+00,5.561388163874566581e-01,1.825104414999999980e+00,5.058192818221938225e-01
1.880874999999999908e-02,0.000000000000000000e+00,8.422718750000000032e-01,5.097671115466727576e-01,1.206447999999999965e+00,6.895609251766010583e-01,1.533710124999999813e+00,5.257487171313144358e-01,1.872888125000000015e+00,4.751635677723639040e-01
1.880877000000000243e-02,0.000000000000000000e+00,8.645419249999999334e-01,5.371739455007975561e-01,1.238135680000000072e+00,7.049701078621067873e-01,1.573877914999999739e+00,5.713338660155323767e-01,1.920671835000000049e+00,4.445078537225339854e-01
1.880878999999999884e-02,0.000000000000000000e+00,8.868119749999998636e-01,4.220652428934817402e-01,1.269823360000000179e+00,6.702994468197127631e-01,1.614045704999999664e+00,5.409437667593870458e-01,1.968455545000000084e+00,4.215160681851615188e-01
1.880881000000000219e-02,0.000000000000000000e+00,9.090820250000000158e-01,4.220652428934817402e-01,1.301511040000000063e+00,6.279241944345541615e-01,1.654213494999999590e+00,5.500607965362276364e-01,2.016239254999999897e+00,3.883057112978475778e-01
1.880882999999999861e-02,0.000000000000000000e+00,9.313520749999999460e-01,4.275466096843082986e-01,1.333198719999999948e+00,5.701397593638936057e-01,1.694381284999999737e+00,4.953586178751690494e-01,2.064022964999999932e+00,4.521717822349914928e-01
1.880885000000000196e-02,0.000000000000000000e+00,9.536221249999998761e-01,3.398447410311151717e-01,1.364886400000000055e+00,5.739920550352672901e-01,1.734549074999999663e+00,4.771245583214818731e-01,2.111806674999999967e+00,4.036335683227607607e-01
1.880886999999999837e-02,0.000000000000000000e+00,9.758921750000000284e-01,3.672515749852373612e-01,1.396574080000000162e+00,6.086627160776703072e-01,1.774716864999999810e+00,4.892805980239373076e-01,2.159590385000000001e+00,4.240707110226473731e-01
1.880889000000000172e-02,0.000000000000000000e+00,9.981622249999999585e-01,2.959938067045211341e-01,1.428261760000000047e+00,4.353094108656724859e-01,1.814884654999999736e+00,4.406564392141074649e-01,2.207374094999999592e+00,3.499860687355615951e-01
1.880890999999999813e-02,0.000000000000000000e+00,1.020432274999999889e+00,3.179192738678189856e-01,1.459949439999999932e+00,5.007984372790957872e-01,1.855052444999999661e+00,3.859542605530458248e-01,2.255157804999999627e+00,3.499860687355583755e-01
1.880893000000000148e-02,0.000000000000000000e+00,1.042702325000000041e+00,2.740683395412205070e-01,1.491637120000000039e+00,4.199002281801619829e-01,1.895220234999999587e+00,3.981103002555017589e-01,2.302941514999999661e+00,3.653139257604733348e-01
1.880894999999999789e-02,0.000000000000000000e+00,1.064972374999999971e+00,3.124379070769945366e-01,1.523324800000000145e+00,4.083433411660291057e-01,1.935388024999999734e+00,3.616421811481295712e-01,2.350725224999999696e+00,3.116664261732709496e-01
1.880897000000000124e-02,0.000000000000000000e+00,1.087242424999999901e+00,2.685869727503987781e-01,1.555012480000000252e+00,4.044910454946542555e-01,1.975555814999999660e+00,3.586031712225150048e-01,2.398508934999999731e+00,2.937839263108701915e-01
1.880898999999999766e-02,0.000000000000000000e+00,1.109512474999999831e+00,2.411801387962740628e-01,1.586700160000000137e+00,3.736726801236303630e-01,2.015723604999999807e+00,3.039009925614517549e-01,2.446292644999999766e+00,2.886746406358984829e-01
1.880901000000000101e-02,3.040161132830554992e+07,1.131782524999999984e+00,1.863664708880318210e-01,1.618387840000000022e+00,3.813772714663883345e-01,2.055891394999999733e+00,2.795889131565371111e-01,2.494076354999999801e+00,2.401364267236677785e-01
1.880902999999999742e-02,0.000000000000000000e+00,1.154052574999999914e+00,2.082919380513296725e-01,1.650075520000000129e+00,2.812175840105671787e-01,2.096059184999999658e+00,2.856669330077661884e-01,2.541860064999999835e+00,2.478003552361252582e-01
1.880905000000000077e-02,0.000000000000000000e+00,1.176322625000000066e+00,1.808851040972055402e-01,1.681763200000000236e+00,3.197405407243457676e-01,2.136226974999999584e+00,2.522378238260063466e-01,2.589643774999999870e+00,2.580189265860685643e-01
1.880906999999999718e-02,0.000000000000000000e+00,1.198592674999999996e+00,1.096273358164892991e-01,1.713450880000000121e+00,2.234331489399027093e-01,2.176394764999999509e+00,2.583158436772354238e-01,2.637427484999999905e+00,2.503549980736111125e-01
1.880909000000000053e-02,0.000000000000000000e+00,1.220862724999999926e+00,1.260714361889626878e-01,1.745138560000000005e+00,2.426946272967925589e-01,2.216562554999999435e+00,2.735108933053050362e-01,2.685211194999999940e+00,1.890435699739512476e-01
1.880910999999999694e-02,0.000000000000000000e+00,1.243132774999999857e+00,1.096273358164882167e-01,1.776826240000000112e+00,1.926147835688816479e-01,2.256730344999999804e+00,2.279257444210900652e-01,2.732994904999999974e+00,1.813796414614937402e-01
1.880913000000000029e-02,0.000000000000000000e+00,1.265402825000000009e+00,9.318323544401591052e-02,1.808513920000000219e+00,1.964670792402606614e-01,2.296898134999999730e+00,1.732235657600284529e-01,2.780778615000000009e+00,1.481692845741779951e-01
1.880914999999999671e-02,0.000000000000000000e+00,1.287672874999999939e+00,1.151087026073137759e-01,1.840201600000000104e+00,2.003193749116368994e-01,2.337065924999999655e+00,2.036136650161737838e-01,2.828562325000000044e+00,1.558332130866369181e-01
1.880917000000000006e-02,0.000000000000000000e+00,1.309942924999999869e+00,7.125776828071804514e-02,1.871889279999999989e+00,2.003193749116383149e-01,2.377233714999999581e+00,1.519504962807267101e-01,2.876346034999999635e+00,1.583878559241213013e-01
1.880918999999999647e-02,0.000000000000000000e+00,1.332212975000000021e+00,6.029503469906851570e-02,1.903576960000000096e+00,1.733533052119934637e-01,2.417401504999999506e+00,1.610675260575702983e-01,2.924129744999999669e+00,1.251774990368055562e-01
1.880920999999999982e-02,0.000000000000000000e+00,1.354483024999999952e+00,5.481366790824464957e-02,1.935264640000000202e+00,1.695010095406170314e-01,2.457569294999999876e+00,1.306774268014235241e-01,2.971913454999999704e+00,1.430599988992063420e-01
1.880922999999999623e-02,0.000000000000000000e+00,1.376753074999999882e+00,8.222050186236698477e-02,1.966952320000000087e+00,1.579441225264829329e-01,2.497737084999999801e+00,1.154823771733523019e-01,3.019697164999999739e+00,1.226228561993197158e-01
1.880924999999999958e-02,0.000000000000000000e+00,1.399023124999999812e+00,3.836956753577087237e-02,1.998639999999999972e+00,1.232734614840851201e-01,2.537904874999999727e+00,1.154823771733523019e-01,3.067480874999999774e+00,8.941249931200395684e-02
