# distance__t_0.0,pdf__t_0.0,distance__t_1.842,pdf__t_1.842,distance__t_3.687,pdf__t_3.687,distance__t_5.532,pdf__t_5.532,distance__t_7.374,pdf__t_7.374
1.880801000000000001e-02,3.112792968768486287e+06,1.225214999999999985e-02,1.088053127910759699e-02,1.756193999999999464e-02,3.546299984196098903e-03,2.334699000000000149e-02,2.733816339163459060e-03,2.608240000000000211e-02,2.415951782024588698e-03
1.880802999999999642e-02,0.000000000000000000e+00,3.469044999999999768e-02,4.352212511643038795e-02,5.198381999999999309e-02,1.063889995258829498e-02,6.799896999999999192e-02,2.733816339163459494e-03,7.660920000000000230e-02,0.000000000000000000e+00
1.880804999999999977e-02,0.000000000000000000e+00,5.712875000000000592e-02,1.033650471515221020e-01,8.640570000000000195e-02,1.773149992098049105e-02,1.126509499999999997e-01,1.640289803498075696e-02,1.271359999999999990e-01,7.247855346073769564e-03
1.880806999999999618e-02,0.000000000000000000e+00,7.956705000000001415e-02,2.828938132567975772e-01,1.208275799999999900e-01,3.900929982615711222e-02,1.573029300000000075e-01,1.093526535665383451e-02,1.776628000000000096e-01,1.207975891012294176e-02
1.880808999999999953e-02,0.000000000000000000e+00,1.020053500000000085e-01,3.318562040127818191e-01,1.552494599999999503e-01,3.900929982615709835e-02,2.019549099999999875e-01,1.640289803498075349e-02,2.281896000000000202e-01,3.382332494834421749e-02
1.880810999999999594e-02,0.000000000000000000e+00,1.244436500000000168e-01,3.209756727336737780e-01,1.896713399999999661e-01,3.900929982615706365e-02,2.466068899999999953e-01,5.741014312243267192e-02,2.787164000000000308e-01,3.623927673036884956e-02
1.880812999999999929e-02,0.000000000000000000e+00,1.468819500000000389e-01,3.971393916874274010e-01,2.240932199999999819e-01,1.453982993520401001e-01,2.912588700000000030e-01,6.287777580075951112e-02,3.292432000000000691e-01,3.623927673036880792e-02
1.880814999999999571e-02,0.000000000000000000e+00,1.693202500000000055e-01,4.189004542456425950e-01,2.585150999999999422e-01,1.170278994784712950e-01,3.359108499999999831e-01,9.841738820988457648e-02,3.797700000000000520e-01,8.939021593490982520e-02
1.880816999999999906e-02,0.000000000000000000e+00,1.917585500000000276e-01,4.569823137225191845e-01,2.929369799999999580e-01,1.063889995258829047e-01,3.805628300000000186e-01,1.066188372273749602e-01,4.302968000000000348e-01,1.135497337551557157e-01
1.880818999999999547e-02,0.000000000000000000e+00,2.141968499999999942e-01,5.440265639553799604e-01,3.273588599999999182e-01,1.879538991623934396e-01,4.252148099999999986e-01,1.749642457064612411e-01,4.808236000000000177e-01,8.939021593490972806e-02
