# x,y,dx,dy
8.107336163520812988e-01,-9.960189461708068848e-01,-4.875683074930105276e-02,-9.126961118530177997e-01
8.107336163520812988e-01,-9.926435947418212891e-01,1.004485066729089715e-02,-9.941736429852047197e-01
8.107336163520812988e-01,-9.864064455032348633e-01,1.297248940389652549e-01,4.643524067331446237e-02
8.107336163520812988e-01,-9.748811125755310059e-01,5.739485765409481355e-02,3.865932080962715123e-01
8.107336163520812988e-01,-9.535841345787048340e-01,2.787357829998727832e-01,4.512966660937360597e-02
8.107336163520812988e-01,-9.142304062843322754e-01,-3.181774485670586516e-01,3.053683612527336444e-01
8.107336163520812988e-01,-8.415106534957885742e-01,-1.845315399731713712e-01,4.762608610457913505e-01
8.107336163520812988e-01,-7.071355581283569336e-01,-4.976623679582243831e-01,-8.673706050649535593e-01
8.107336163520812988e-01,-4.588304758071899414e-01,-4.019603858976979888e-02,9.824144399841603370e-01
8.107336163520812988e-01,0.000000000000000000e+00,2.742838249669776185e-01,5.078350352147691371e-01
1.621467232704162598e+00,-9.998999834060668945e-01,6.467210920796541418e-02,-4.915355200786949430e-01
1.621467232704162598e+00,-9.998152256011962891e-01,6.839550777496915257e-02,-4.965890211912930563e-01
1.621467232704162598e+00,-9.996585249900817871e-01,7.499350495257611771e-02,-5.076291184501464659e-01
1.621467232704162598e+00,-9.993690252304077148e-01,8.597824700168679724e-02,-5.346672885069281289e-01
1.621467232704162598e+00,-9.988340735435485840e-01,1.019594010502041931e-01,-5.954527539558964744e-01
1.621467232704162598e+00,-9.978455901145935059e-01,1.181707519566416037e-01,-7.044273240855853935e-01
1.621467232704162598e+00,-9.960189461708068848e-01,1.191181347449407207e-01,-8.385796159215609391e-01
1.621467232704162598e+00,-9.926435947418212891e-01,9.449766382770494189e-02,-9.230621974841792809e-01
1.621467232704162598e+00,-9.864064455032348633e-01,-8.763081345911762077e-02,8.262969564384115007e-01
1.621467232704162598e+00,-9.748811125755310059e-01,-4.368526145681740358e-01,-8.671803678254804693e-01
1.621467232704162598e+00,-9.535841345787048340e-01,5.746522935225878426e-01,-5.454694285536997311e-01
1.621467232704162598e+00,-9.142304062843322754e-01,-2.322334430764691482e-01,-8.857614434761813538e-01
1.621467232704162598e+00,-8.415106534957885742e-01,-2.846555785910750633e-02,6.376471451210788954e-01
1.621467232704162598e+00,-7.071355581283569336e-01,-6.755347854080777648e-01,-6.600478444237161124e-01
1.621467232704162598e+00,-4.588304758071899414e-01,-5.334515163490988199e-01,-7.406625625140331737e-01
1.621467232704162598e+00,0.000000000000000000e+00,2.908750348795767771e-01,2.763741982769542527e-01
2.432200670242309570e+00,-9.998999834060668945e-01,-3.449832242630661121e-03,-9.007536089419092562e-01
2.432200670242309570e+00,-9.998152256011962891e-01,-3.034080495912211232e-03,-8.948333631640943420e-01
2.432200670242309570e+00,-9.996585249900817871e-01,-2.060644629766609452e-03,-8.822166793229309079e-01
2.432200670242309570e+00,-9.993690252304077148e-01,5.509510852620467082e-04,-8.522748997394595794e-01
2.432200670242309570e+00,-9.988340735435485840e-01,8.811111269537572760e-03,-7.645737942865360459e-01
2.432200670242309570e+00,-9.978455901145935059e-01,3.668966354088649268e-02,-4.409269878188548653e-01
2.432200670242309570e+00,-9.960189461708068848e-01,8.465832534073802762e-02,1.767348106046439105e-01
2.432200670242309570e+00,-9.926435947418212891e-01,1.408801797696486724e-01,2.125352543104391811e-01
2.432200670242309570e+00,-9.864064455032348633e-01,1.552913173710393224e-01,-5.773722352961720983e-01
2.432200670242309570e+00,-9.748811125755310059e-01,1.022781158948587316e-01,-7.582629009062877845e-01
2.432200670242309570e+00,-9.535841345787048340e-01,4.702241970319779862e-01,-2.023785806647291907e-01
2.432200670242309570e+00,-9.142304062843322754e-01,3.185859331707514563e-01,-9.437193155706863346e-01
2.432200670242309570e+00,-8.415106534957885742e-01,2.224423222733884209e-01,-7.445042141420665782e-01
2.432200670242309570e+00,-7.071355581283569336e-01,4.356729233828521841e-01,-8.683409640594224044e-01
2.432200670242309570e+00,-4.588304758071899414e-01,8.563805650782652101e-01,-1.610168732209093234e-01
2.432200670242309570e+00,0.000000000000000000e+00,-7.007075554464508027e-01,1.305909227718103915e-01
3.242934465408325195e+00,-9.998999834060668945e-01,3.448291237585474067e-02,9.895387505658914673e-01
3.242934465408325195e+00,-9.998152256011962891e-01,3.644895154464961734e-02,9.890829150325889385e-01
3.242934465408325195e+00,-9.996585249900817871e-01,3.997565154012362731e-02,9.882798118291375999e-01
3.242934465408325195e+00,-9.993690252304077148e-01,4.655403782507817195e-02,9.869139088307623542e-01
3.242934465408325195e+00,-9.988340735435485840e-01,6.084182448556721412e-02,9.854026497215028213e-01
3.242934465408325195e+00,-9.978455901145935059e-01,1.243267900155585609e-01,9.909017763120824274e-01
3.242934465408325195e+00,-9.960189461708068848e-01,3.270115351107170248e-02,-7.978418887675917670e-01
3.242934465408325195e+00,-9.926435947418212891e-01,-2.039288635781575168e-02,-8.453787381787370991e-01
3.242934465408325195e+00,-9.864064455032348633e-01,1.939618709946725958e-02,-9.992410041045767244e-01
3.242934465408325195e+00,-9.748811125755310059e-01,-4.126010609740728835e-02,-5.158211403148644791e-01
3.242934465408325195e+00,-9.535841345787048340e-01,-2.856061098286117317e-01,7.550188346922654947e-01
3.242934465408325195e+00,-9.142304062843322754e-01,-2.365195557698360207e-01,-8.867683675386773823e-01
3.242934465408325195e+00,-8.415106534957885742e-01,4.785838229079918960e-01,2.347748462845811734e-01
3.242934465408325195e+00,-7.071355581283569336e-01,5.025669210197102332e-01,-9.142938603820381649e-02
3.242934465408325195e+00,-4.588304758071899414e-01,9.669243014254833568e-01,-2.291655416968872150e-01
3.242934465408325195e+00,0.000000000000000000e+00,7.744719749208234250e-01,3.927282536515806499e-01
4.053668022155761719e+00,-9.998999834060668945e-01,-9.593528444964976795e-03,-9.799036006128152287e-01
4.053668022155761719e+00,-9.998152256011962891e-01,-2.172757408286239353e-02,-9.765370888044946351e-01
4.053668022155761719e+00,-9.996585249900817871e-01,-4.617799771425756816e-02,-9.675972547349647179e-01
4.053668022155761719e+00,-9.993690252304077148e-01,-1.076971716767819720e-01,-9.318044866741919119e-01
4.053668022155761719e+00,-9.988340735435485840e-01,-4.058194781410175977e-01,-3.803452762811343479e-01
4.053668022155761719e+00,-9.978455901145935059e-01,-1.957451971889844766e-01,9.475772935721543666e-01
4.053668022155761719e+00,-9.960189461708068848e-01,-1.096579459427894088e-01,9.914763606818973729e-01
4.053668022155761719e+00,-9.926435947418212891e-01,1.084168526473302668e-01,-9.846504999630552035e-01
4.053668022155761719e+00,-9.864064455032348633e-01,-4.909082665001721080e-01,8.090897822569911302e-01
4.053668022155761719e+00,-9.748811125755310059e-01,-2.583463293887419687e-01,-7.605583728964384616e-01
4.053668022155761719e+00,-9.535841345787048340e-01,-2.758356894151962613e-01,4.853946791761281077e-01
4.053668022155761719e+00,-9.142304062843322754e-01,-1.874155222049751490e-01,-9.327437835698728641e-01
4.053668022155761719e+00,-8.415106534957885742e-01,1.093029119417321046e-02,9.273540153975748934e-01
4.053668022155761719e+00,-7.071355581283569336e-01,-4.089338458489588102e-01,8.773406342285671178e-01
4.053668022155761719e+00,-4.588304758071899414e-01,8.775833693636543309e-01,-3.630273530579810060e-01
4.053668022155761719e+00,0.000000000000000000e+00,3.638402207425772139e-01,2.694630329610637198e-01
4.864401340484619141e+00,-9.998999834060668945e-01,-1.611015358660591867e-01,-9.519199300323035740e-01
4.864401340484619141e+00,-9.998152256011962891e-01,-1.879280104186179801e-01,-9.331157563405064748e-01
4.864401340484619141e+00,-9.996585249900817871e-01,-2.603766366221203499e-01,-8.625770295480894578e-01
4.864401340484619141e+00,-9.993690252304077148e-01,-4.780553957077097182e-01,-2.599180192634910069e-01
4.864401340484619141e+00,-9.988340735435485840e-01,-2.316440750299074702e-01,8.583713080982917631e-01
4.864401340484619141e+00,-9.978455901145935059e-01,-1.069159054624610888e-01,9.581088338727603571e-01
4.864401340484619141e+00,-9.960189461708068848e-01,-7.861070170336773022e-02,9.490401497171605527e-01
4.864401340484619141e+00,-9.926435947418212891e-01,4.480180133746863164e-02,-9.948189928016850647e-01
4.864401340484619141e+00,-9.864064455032348633e-01,6.273867491550928766e-02,-9.732025936116902587e-01
4.864401340484619141e+00,-9.748811125755310059e-01,-8.896489474195368174e-02,-9.564487869393879516e-01
4.864401340484619141e+00,-9.535841345787048340e-01,3.214219404341202013e-01,8.087903597947598833e-01
4.864401340484619141e+00,-9.142304062843322754e-01,8.369390104805353170e-01,5.470372035446381398e-01
4.864401340484619141e+00,-8.415106534957885742e-01,5.766005011628666521e-01,-7.933587679510221147e-01
4.864401340484619141e+00,-7.071355581283569336e-01,8.613059315415464434e-01,5.068735144273369686e-01
4.864401340484619141e+00,-4.588304758071899414e-01,5.594556083965696036e-01,-8.044034663587497080e-01
4.864401340484619141e+00,0.000000000000000000e+00,7.979353871681701404e-01,2.700785646702156262e-01
5.675135135650634766e+00,-9.998999834060668945e-01,-6.820188199181227706e-02,-9.390581556655623885e-01
5.675135135650634766e+00,-9.998152256011962891e-01,-7.093843090803010620e-02,-9.284788999244673047e-01
5.675135135650634766e+00,-9.996585249900817871e-01,-7.611063002262953570e-02,-9.018508969965493005e-01
5.675135135650634766e+00,-9.993690252304077148e-01,-8.494895639350548422e-02,-8.120115753119023783e-01
5.675135135650634766e+00,-9.988340735435485840e-01,-7.669074183314650295e-02,-3.593103587337007077e-01
5.675135135650634766e+00,-9.978455901145935059e-01,4.057852766531501454e-02,4.410974438322067814e-01
5.675135135650634766e+00,-9.960189461708068848e-01,2.912725773616478553e-01,-2.496442624189614545e-01
5.675135135650634766e+00,-9.926435947418212891e-01,1.060084164800194767e-01,-9.747992567672543185e-01
5.675135135650634766e+00,-9.864064455032348633e-01,-1.395601549144207532e-01,-6.342741604550092838e-01
5.675135135650634766e+00,-9.748811125755310059e-01,-1.172233407838280950e-01,-8.877720277697456197e-01
5.675135135650634766e+00,-9.535841345787048340e-01,7.362298687029140698e-01,3.835425180479165586e-01
5.675135135650634766e+00,-9.142304062843322754e-01,-2.668298612285955884e-01,-9.190494572621555891e-01
5.675135135650634766e+00,-8.415106534957885742e-01,2.671188656358782776e-01,-9.387268692322232599e-01
5.675135135650634766e+00,-7.071355581283569336e-01,-7.713716209912491184e-01,4.395866664952974290e-02
5.675135135650634766e+00,-4.588304758071899414e-01,3.940675645360204316e-01,-1.477126780325093980e-01
5.675135135650634766e+00,0.000000000000000000e+00,3.445161738325092093e-02,8.366686913310452667e-01
6.485868930816650391e+00,-9.998999834060668945e-01,2.236502953164484428e-02,8.644450425958162265e-01
6.485868930816650391e+00,-9.998152256011962891e-01,2.475442464814619006e-02,8.390989790770424506e-01
6.485868930816650391e+00,-9.996585249900817871e-01,2.965770767175627751e-02,7.700861243945300583e-01
6.485868930816650391e+00,-9.993690252304077148e-01,4.025681629599302258e-02,4.954789243531914078e-01
6.485868930816650391e+00,-9.988340735435485840e-01,3.795387532759627452e-02,-5.246321003118920023e-01
6.485868930816650391e+00,-9.978455901145935059e-01,1.799025636106052484e-02,-9.416273955724473455e-01
6.485868930816650391e+00,-9.960189461708068848e-01,1.884949399119376090e-02,-9.914971228240263557e-01
6.485868930816650391e+00,-9.926435947418212891e-01,2.991982045376101809e-02,-9.991385547538139678e-01
6.485868930816650391e+00,-9.864064455032348633e-01,8.426323681123604192e-02,-3.040357784487874304e-01
6.485868930816650391e+00,-9.748811125755310059e-01,-1.230814700229788811e-01,1.927113664044085573e-01
6.485868930816650391e+00,-9.535841345787048340e-01,2.173142048612432820e-01,-9.508195576030453733e-01
6.485868930816650391e+00,-9.142304062843322754e-01,-7.471784471554169249e-01,4.746857708860363068e-01
6.485868930816650391e+00,-8.415106534957885742e-01,4.338796565172778341e-01,-8.917749357141688815e-01
6.485868930816650391e+00,-7.071355581283569336e-01,4.121594575272275462e-01,-6.972570680779213159e-01
6.485868930816650391e+00,-4.588304758071899414e-01,-1.658555731618472640e-01,9.481700020697867437e-01
6.485868930816650391e+00,0.000000000000000000e+00,-1.628637736167942163e-01,9.847639282797528981e-01
7.296602249145507812e+00,-9.998999834060668945e-01,8.475703655742175546e-02,7.137453820642138957e-01
7.296602249145507812e+00,-9.998152256011962891e-01,8.948946164671965631e-02,6.479882359994256769e-01
7.296602249145507812e+00,-9.996585249900817871e-01,9.906806065360448943e-02,4.694761155642764305e-01
7.296602249145507812e+00,-9.993690252304077148e-01,1.060076770374409894e-01,-8.599236126433118521e-02
7.296602249145507812e+00,-9.988340735435485840e-01,6.335787048392606258e-02,-8.106808622355261562e-01
7.296602249145507812e+00,-9.978455901145935059e-01,3.092966943634707991e-02,-9.784773338919157126e-01
7.296602249145507812e+00,-9.960189461708068848e-01,1.958099169969134204e-02,-9.988172199485516600e-01
7.296602249145507812e+00,-9.926435947418212891e-01,8.419293669770011590e-03,-9.991273188202247635e-01
7.296602249145507812e+00,-9.864064455032348633e-01,3.880934390218492708e-02,-9.975581846493504212e-01
7.296602249145507812e+00,-9.748811125755310059e-01,-1.766776694334752998e-02,1.787434392762623225e-01
7.296602249145507812e+00,-9.535841345787048340e-01,-3.109341328675206406e-01,1.689383000685337755e-01
7.296602249145507812e+00,-9.142304062843322754e-01,2.477622829695047546e-01,6.165482144706287970e-01
7.296602249145507812e+00,-8.415106534957885742e-01,1.012843463932068533e-01,5.039059064659473508e-02
7.296602249145507812e+00,-7.071355581283569336e-01,5.558827286752195951e-01,8.155254317819686793e-01
7.296602249145507812e+00,-4.588304758071899414e-01,-7.768672743732809582e-01,-2.291979137479136786e-01
7.296602249145507812e+00,0.000000000000000000e+00,4.852626177502226690e-01,1.590469645677470845e-01
8.107336044311523438e+00,-9.998999834060668945e-01,2.383931916793047556e-01,9.626164531908543154e-01
8.107336044311523438e+00,-9.998152256011962891e-01,3.126819789017261653e-01,9.353917781901447404e-01
8.107336044311523438e+00,-9.996585249900817871e-01,6.330980004575349485e-01,7.073239509025005534e-01
8.107336044311523438e+00,-9.993690252304077148e-01,4.218988593832179168e-01,-8.909233309009775281e-01
8.107336044311523438e+00,-9.988340735435485840e-01,1.373200428503642823e-01,-9.905033064592496661e-01
8.107336044311523438e+00,-9.978455901145935059e-01,7.345154062013822815e-02,-9.917518217658702895e-01
8.107336044311523438e+00,-9.960189461708068848e-01,4.986982738325499570e-02,-8.124203219983349156e-01
8.107336044311523438e+00,-9.926435947418212891e-01,1.312139877395751249e-03,3.098044440464379212e-01
8.107336044311523438e+00,-9.864064455032348633e-01,3.360261300167975002e-02,-9.922925618253085611e-01
8.107336044311523438e+00,-9.748811125755310059e-01,6.927231752244328300e-02,-5.102357973695066384e-01
8.107336044311523438e+00,-9.535841345787048340e-01,1.540691059902382365e-01,-9.819857503883357985e-01
8.107336044311523438e+00,-9.142304062843322754e-01,-6.040119919626899536e-01,6.927484223199161795e-01
8.107336044311523438e+00,-8.415106534957885742e-01,-4.178544591454420032e-01,1.758443205839382850e-01
8.107336044311523438e+00,-7.071355581283569336e-01,4.384902531428051115e-02,4.421316020372048627e-02
8.107336044311523438e+00,-4.588304758071899414e-01,9.626393097027935442e-01,2.691586606439080320e-01
8.107336044311523438e+00,0.000000000000000000e+00,-4.993550328016518880e-01,-8.646937764941111659e-01
8.918069839477539062e+00,-9.998999834060668945e-01,2.607118297187748235e-01,5.631905090730137120e-01
8.918069839477539062e+00,-9.998152256011962891e-01,2.787993844456123083e-01,4.211258638519079778e-01
8.918069839477539062e+00,-9.996585249900817871e-01,2.900296627610207123e-01,8.557747229931488009e-02
8.918069839477539062e+00,-9.993690252304077148e-01,2.291118156503039738e-01,-4.625779723776989316e-01
8.918069839477539062e+00,-9.988340735435485840e-01,1.174760933461501816e-01,-8.023495206499329235e-01
8.918069839477539062e+00,-9.978455901145935059e-01,4.437954765419647313e-02,-8.970775406987552270e-01
8.918069839477539062e+00,-9.960189461708068848e-01,-3.990233317004190407e-03,-8.808833354980732944e-01
8.918069839477539062e+00,-9.926435947418212891e-01,-1.392855316052477033e-01,-5.364349170771612885e-01
8.918069839477539062e+00,-9.864064455032348633e-01,-2.088102201056836194e-01,9.217261557479764500e-01
8.918069839477539062e+00,-9.748811125755310059e-01,9.015815417121945952e-02,-7.775173549680155505e-01
8.918069839477539062e+00,-9.535841345787048340e-01,3.669877245346821193e-02,-7.498157351200707144e-01
8.918069839477539062e+00,-9.142304062843322754e-01,2.999447241093295968e-01,-7.963214724275968770e-01
8.918069839477539062e+00,-8.415106534957885742e-01,4.892389461330034495e-01,-4.795163294955592792e-01
8.918069839477539062e+00,-7.071355581283569336e-01,7.624196290568256984e-01,4.469288584377730800e-01
8.918069839477539062e+00,-4.588304758071899414e-01,-3.108401886717948592e-01,-9.354269893613301745e-01
8.918069839477539062e+00,0.000000000000000000e+00,5.663540357578596973e-01,-1.096569397533262054e-02
9.728802680969238281e+00,-9.998999834060668945e-01,4.338868120735669409e-01,-5.335865580408948317e-01
9.728802680969238281e+00,-9.998152256011962891e-01,3.686112487180842612e-01,-7.012197901801979771e-01
9.728802680969238281e+00,-9.996585249900817871e-01,2.761072822244052816e-01,-8.486675062579643880e-01
9.728802680969238281e+00,-9.993690252304077148e-01,1.870001985546145273e-01,-9.339863703040597320e-01
9.728802680969238281e+00,-9.988340735435485840e-01,1.245226081462665751e-01,-9.685375139280923973e-01
9.728802680969238281e+00,-9.978455901145935059e-01,8.785657038813018960e-02,-9.727705263849543149e-01
9.728802680969238281e+00,-9.960189461708068848e-01,4.409224144989545846e-02,-8.401930679949699554e-01
9.728802680969238281e+00,-9.926435947418212891e-01,-4.022531596934075804e-02,-8.461804791330520548e-01
9.728802680969238281e+00,-9.864064455032348633e-01,-5.303035552538080261e-02,-8.543077135376569986e-01
9.728802680969238281e+00,-9.748811125755310059e-01,1.264661907446720523e-01,-9.485216862275887006e-01
9.728802680969238281e+00,-9.535841345787048340e-01,1.501011756988717416e-01,-5.430083690013814968e-01
9.728802680969238281e+00,-9.142304062843322754e-01,-6.497394618765990337e-01,-7.566484651491454105e-01
9.728802680969238281e+00,-8.415106534957885742e-01,1.270940344580931414e-01,9.252602401881945271e-01
9.728802680969238281e+00,-7.071355581283569336e-01,-1.602729996602552665e-01,-8.570667060056886832e-01
9.728802680969238281e+00,-4.588304758071899414e-01,9.682774068208166440e-01,1.372954346029329198e-01
9.728802680969238281e+00,0.000000000000000000e+00,8.305031859113475301e-01,4.681973746586172436e-02
1.053953647613525391e+01,-9.998999834060668945e-01,2.616803854781292113e-02,-9.993986577446903885e-01
1.053953647613525391e+01,-9.998152256011962891e-01,2.090381259299105635e-02,-9.996237988656376805e-01
1.053953647613525391e+01,-9.996585249900817871e-01,1.276586091011186475e-02,-9.998625869267933064e-01
1.053953647613525391e+01,-9.993690252304077148e-01,1.688871661980220198e-03,-9.999942972070614555e-01
1.053953647613525391e+01,-9.988340735435485840e-01,-1.041346928429926801e-02,-9.999350394600280412e-01
1.053953647613525391e+01,-9.978455901145935059e-01,-1.396536657756538430e-02,-9.971339721609006057e-01
1.053953647613525391e+01,-9.960189461708068848e-01,7.439749872387553531e-02,-7.178025925783757533e-01
1.053953647613525391e+01,-9.926435947418212891e-01,1.959077340485427254e-01,1.967562447546375437e-01
1.053953647613525391e+01,-9.864064455032348633e-01,1.976027900902943002e-01,-1.015163387164195186e-01
1.053953647613525391e+01,-9.748811125755310059e-01,1.205370908563566275e-02,-1.624227099305727562e-01
1.053953647613525391e+01,-9.535841345787048340e-01,1.672374917887561874e-01,2.782255937486410868e-02
1.053953647613525391e+01,-9.142304062843322754e-01,3.581664563790091238e-01,-8.834842401642107879e-01
1.053953647613525391e+01,-8.415106534957885742e-01,7.751917171299361753e-01,-2.371679546344865053e-01
1.053953647613525391e+01,-7.071355581283569336e-01,4.233656892254701321e-01,-2.436803881627743196e-01
1.053953647613525391e+01,-4.588304758071899414e-01,8.631020843368096829e-01,-4.090513267030866373e-01
1.053953647613525391e+01,0.000000000000000000e+00,-8.027550585193169441e-01,2.295253236153178833e-01
1.135027027130126953e+01,-9.998999834060668945e-01,-4.591070958525210639e-03,-9.943135168192999140e-01
1.135027027130126953e+01,-9.998152256011962891e-01,-1.041876963084201321e-03,-9.938928390585385353e-01
1.135027027130126953e+01,-9.996585249900817871e-01,5.549444079931363343e-03,-9.933274406550631763e-01
1.135027027130126953e+01,-9.993690252304077148e-01,1.685811040446976924e-02,-9.931222914255863898e-01
1.135027027130126953e+01,-9.988340735435485840e-01,3.173948288533181422e-02,-9.947439485247218105e-01
1.135027027130126953e+01,-9.978455901145935059e-01,4.192321616488654118e-02,-9.981878715238954314e-01
1.135027027130126953e+01,-9.960189461708068848e-01,4.230517697142522487e-02,-9.982375683785500442e-01
1.135027027130126953e+01,-9.926435947418212891e-01,3.601284282644891949e-02,-9.908545107559264542e-01
1.135027027130126953e+01,-9.864064455032348633e-01,-3.755989197724411005e-02,-8.915540479685574171e-01
1.135027027130126953e+01,-9.748811125755310059e-01,-2.225638195416349274e-01,9.244785196809102157e-01
1.135027027130126953e+01,-9.535841345787048340e-01,1.547629065473768994e-01,7.728355645168195620e-01
1.135027027130126953e+01,-9.142304062843322754e-01,6.590431705580600263e-02,-9.887783905594867973e-01
1.135027027130126953e+01,-8.415106534957885742e-01,-9.037161192766048068e-02,1.964579097336034141e-01
1.135027027130126953e+01,-7.071355581283569336e-01,8.733888059980187135e-01,1.541996993072771160e-01
1.135027027130126953e+01,-4.588304758071899414e-01,8.572279103112129262e-01,-4.983032772674198529e-01
1.135027027130126953e+01,0.000000000000000000e+00,-3.199823256890038659e-01,9.433610449110303442e-01
1.216100406646728516e+01,-9.998999834060668945e-01,1.008015640348092351e-01,-7.919019179147117615e-01
1.216100406646728516e+01,-9.998152256011962891e-01,1.104052654720922844e-01,-6.808352269939770274e-01
1.216100406646728516e+01,-9.996585249900817871e-01,1.200728641654990325e-01,-4.272605348417449767e-01
1.216100406646728516e+01,-9.993690252304077148e-01,1.154753986761878209e-01,-2.521038863005075140e-02
1.216100406646728516e+01,-9.988340735435485840e-01,1.023353396134056292e-01,2.722649692482596029e-01
1.216100406646728516e+01,-9.978455901145935059e-01,1.074150230433389835e-01,3.989587712536006858e-01
1.216100406646728516e+01,-9.960189461708068848e-01,1.492725552234601960e-01,3.611324184346961785e-01
1.216100406646728516e+01,-9.926435947418212891e-01,2.177959682734874891e-01,-1.920495893893791120e-02
1.216100406646728516e+01,-9.864064455032348633e-01,1.775945670014308642e-01,-9.577009034938591681e-01
1.216100406646728516e+01,-9.748811125755310059e-01,2.085804766948071431e-01,4.481636246114161781e-01
1.216100406646728516e+01,-9.535841345787048340e-01,9.480055696734936976e-01,2.207136176059782962e-01
1.216100406646728516e+01,-9.142304062843322754e-01,2.193772937798957878e-01,-9.679615254669308166e-01
1.216100406646728516e+01,-8.415106534957885742e-01,-7.443379277461825705e-01,6.172936352886655431e-01
1.216100406646728516e+01,-7.071355581283569336e-01,2.654752511191425524e-01,9.562688289880422188e-01
1.216100406646728516e+01,-4.588304758071899414e-01,7.178181431794709022e-01,6.751946207544644585e-01
1.216100406646728516e+01,0.000000000000000000e+00,1.147625110119703390e-01,5.280224633239483101e-01
1.297173786163330078e+01,-9.998999834060668945e-01,-5.361006098772053835e-02,9.911156651574262177e-01
1.297173786163330078e+01,-9.998152256011962891e-01,-4.683898441888023623e-02,9.913383637608732535e-01
1.297173786163330078e+01,-9.996585249900817871e-01,-3.762984471344347354e-02,9.912296271291579641e-01
1.297173786163330078e+01,-9.993690252304077148e-01,-2.819826087121762512e-02,9.897135793144673510e-01
1.297173786163330078e+01,-9.988340735435485840e-01,-2.610833464435928855e-02,9.829453961777585569e-01
1.297173786163330078e+01,-9.978455901145935059e-01,-6.346474981256521042e-02,9.432013613815533049e-01
1.297173786163330078e+01,-9.960189461708068848e-01,-2.629817711977792682e-01,6.127023657642056698e-01
1.297173786163330078e+01,-9.926435947418212891e-01,-1.766129139324162847e-03,-9.962996863119347735e-01
1.297173786163330078e+01,-9.864064455032348633e-01,-5.947349761040528551e-03,-8.903761587579391845e-01
1.297173786163330078e+01,-9.748811125755310059e-01,7.206797140025326953e-02,4.840883164530467020e-02
1.297173786163330078e+01,-9.535841345787048340e-01,-5.581897527990621610e-02,-9.984139015250800275e-01
1.297173786163330078e+01,-9.142304062843322754e-01,-1.307949877360974067e-01,-9.260843942921318517e-01
1.297173786163330078e+01,-8.415106534957885742e-01,2.244438644481857106e-02,4.166448526608378389e-01
1.297173786163330078e+01,-7.071355581283569336e-01,7.593994064760158924e-01,2.576593251579460953e-01
1.297173786163330078e+01,-4.588304758071899414e-01,7.171335611205655880e-01,-6.924802050196398051e-01
1.297173786163330078e+01,0.000000000000000000e+00,6.199198057309757148e-01,-1.702906373743751089e-01
1.378247070312500000e+01,-9.998999834060668945e-01,2.207477671714290213e-01,8.650426716079644418e-01
1.378247070312500000e+01,-9.998152256011962891e-01,2.358469427469089830e-01,8.430820093115045655e-01
1.378247070312500000e+01,-9.996585249900817871e-01,2.708964039759554909e-01,7.816025187025233967e-01
1.378247070312500000e+01,-9.993690252304077148e-01,3.828565013962770269e-01,3.833846885161910634e-01
1.378247070312500000e+01,-9.988340735435485840e-01,-1.147579278829970045e-01,-9.847105326374968604e-01
1.378247070312500000e+01,-9.978455901145935059e-01,-4.271612154730116129e-01,-5.630007966369282579e-01
1.378247070312500000e+01,-9.960189461708068848e-01,-3.525301053738277290e-01,7.882010965968480054e-01
1.378247070312500000e+01,-9.926435947418212891e-01,-1.941509840713471768e-01,9.649353946966404694e-01
