# x,y,dx,dy
8.107336163520812988e-01,-9.926435947418212891e-01,-2.076707866026419533e-03,-9.999106553783834173e-01
8.107336163520812988e-01,-9.864064455032348633e-01,4.442867079989819105e-03,-9.999111760693025763e-01
8.107336163520812988e-01,-9.748811125755310059e-01,-9.377378438769866376e-03,-9.997896359756381912e-01
8.107336163520812988e-01,-9.535841345787048340e-01,3.273122947456758025e-02,-9.986649136880271227e-01
8.107336163520812988e-01,-9.142304062843322754e-01,-2.160228927540327748e-01,-8.784582133934172310e-01
8.107336163520812988e-01,-8.415106534957885742e-01,-2.516016999433105545e-03,-9.398574782846433884e-01
8.107336163520812988e-01,-7.071355581283569336e-01,-6.905444151751014004e-02,-9.974450959354239643e-01
8.107336163520812988e-01,-4.588304758071899414e-01,2.782600330567500113e-01,-9.494019475491182192e-01
8.107336163520812988e-01,0.000000000000000000e+00,-2.471866901514144788e-01,1.788437705705031022e-01
1.621467232704162598e+00,-9.998999834060668945e-01,2.025816764315128624e-02,-9.997859201973857690e-01
1.621467232704162598e+00,-9.998152256011962891e-01,2.055815712063863501e-02,-9.997737557418437948e-01
1.621467232704162598e+00,-9.996585249900817871e-01,2.145605328959184974e-02,-9.997307636514211060e-01
1.621467232704162598e+00,-9.993690252304077148e-01,1.981682661286782166e-02,-9.997008410702646897e-01
1.621467232704162598e+00,-9.988340735435485840e-01,1.431932375472487473e-02,-9.997315204350698536e-01
1.621467232704162598e+00,-9.978455901145935059e-01,8.771960829276287050e-03,-9.998592435997384342e-01
1.621467232704162598e+00,-9.960189461708068848e-01,4.475777274215519443e-03,-9.999731599198520282e-01
1.621467232704162598e+00,-9.926435947418212891e-01,-1.491960507897454420e-03,-9.999794157492165603e-01
1.621467232704162598e+00,-9.864064455032348633e-01,4.517815226752523554e-03,-9.999877802619949740e-01
1.621467232704162598e+00,-9.748811125755310059e-01,1.391779383205557843e-02,-9.996381119329112996e-01
1.621467232704162598e+00,-9.535841345787048340e-01,1.563437998329838402e-02,-9.997345086486242316e-01
1.621467232704162598e+00,-9.142304062843322754e-01,-9.158109979383767529e-02,-9.953027307315357453e-01
1.621467232704162598e+00,-8.415106534957885742e-01,2.600532590221733553e-01,-8.750534937308019900e-01
1.621467232704162598e+00,-7.071355581283569336e-01,-5.565391487564556039e-01,-7.935671878864146711e-01
1.621467232704162598e+00,-4.588304758071899414e-01,-2.895517300348645628e-01,-9.569862284004995168e-01
1.621467232704162598e+00,0.000000000000000000e+00,5.135550904708999775e-01,-6.671116892523454300e-01
2.432200670242309570e+00,-9.998999834060668945e-01,-9.956934807744037205e-03,-9.992043646349351160e-01
2.432200670242309570e+00,-9.998152256011962891e-01,-1.028478534432197486e-02,-9.990955368836590411e-01
2.432200670242309570e+00,-9.996585249900817871e-01,-1.088573663538441698e-02,-9.988657593237656451e-01
2.432200670242309570e+00,-9.993690252304077148e-01,-1.183044217536307480e-02,-9.984470026199440129e-01
2.432200670242309570e+00,-9.988340735435485840e-01,-1.161168343455579177e-02,-9.984208548101356495e-01
2.432200670242309570e+00,-9.978455901145935059e-01,-7.592751097389438542e-03,-9.995684358603148523e-01
2.432200670242309570e+00,-9.960189461708068848e-01,-9.837812803489996358e-04,-9.999988162925322888e-01
2.432200670242309570e+00,-9.926435947418212891e-01,1.880096755932314078e-03,-9.998936545065411075e-01
2.432200670242309570e+00,-9.864064455032348633e-01,8.352898438168426115e-03,-9.999412717725235655e-01
2.432200670242309570e+00,-9.748811125755310059e-01,-2.855219239189653660e-02,-9.946352075432585149e-01
2.432200670242309570e+00,-9.535841345787048340e-01,-8.632476707121890594e-03,-9.994014086093696569e-01
2.432200670242309570e+00,-9.142304062843322754e-01,2.419032937317497356e-02,-9.958644044993809619e-01
2.432200670242309570e+00,-8.415106534957885742e-01,2.877582029354449136e-02,-9.887652786991563136e-01
2.432200670242309570e+00,-7.071355581283569336e-01,6.484593343276912059e-01,-7.595870274362559460e-01
2.432200670242309570e+00,-4.588304758071899414e-01,-2.922175576679625908e-01,-9.455414326282928217e-01
2.432200670242309570e+00,0.000000000000000000e+00,5.836666941959827160e-01,-8.044487469315280137e-01
3.242934465408325195e+00,-9.998999834060668945e-01,1.131513933288456203e-02,-9.967980805478209305e-01
3.242934465408325195e+00,-9.998152256011962891e-01,1.081850168154751927e-02,-9.965228903193306120e-01
3.242934465408325195e+00,-9.996585249900817871e-01,9.708814282464339751e-03,-9.959943091904024381e-01
3.242934465408325195e+00,-9.993690252304077148e-01,7.336150841575524162e-03,-9.950864605745933789e-01
3.242934465408325195e+00,-9.988340735435485840e-01,3.091533021147807939e-03,-9.945886927936521404e-01
3.242934465408325195e+00,-9.978455901145935059e-01,-1.416188446191454309e-03,-9.970720322805843860e-01
3.242934465408325195e+00,-9.960189461708068848e-01,-2.286710612873402593e-03,-9.995219425578480976e-01
3.242934465408325195e+00,-9.926435947418212891e-01,-2.180316402822477916e-03,-9.999498644826457783e-01
3.242934465408325195e+00,-9.864064455032348633e-01,2.350101193414216773e-03,-9.998680969872565383e-01
3.242934465408325195e+00,-9.748811125755310059e-01,-4.225123222240029230e-02,-9.987795543433750645e-01
3.242934465408325195e+00,-9.535841345787048340e-01,9.323541493530466961e-02,-9.953054901768280116e-01
3.242934465408325195e+00,-9.142304062843322754e-01,4.019204354657668343e-02,-9.940629601288645256e-01
3.242934465408325195e+00,-8.415106534957885742e-01,-6.435375696019260405e-02,-9.759372087592187439e-01
3.242934465408325195e+00,-7.071355581283569336e-01,1.477487033986563947e-01,-9.707848330800725734e-01
3.242934465408325195e+00,-4.588304758071899414e-01,1.394444959041742094e-01,-9.881252738030761318e-01
3.242934465408325195e+00,0.000000000000000000e+00,2.034248164478893728e-01,-9.178515778657108104e-01
4.053668022155761719e+00,-9.998999834060668945e-01,-2.314937087224517090e-02,-9.996451256351628345e-01
4.053668022155761719e+00,-9.998152256011962891e-01,-2.501136367447244838e-02,-9.995935343743108659e-01
4.053668022155761719e+00,-9.996585249900817871e-01,-2.852096688497354066e-02,-9.994797918436798545e-01
4.053668022155761719e+00,-9.993690252304077148e-01,-3.420471586104696649e-02,-9.992242239812859639e-01
4.053668022155761719e+00,-9.988340735435485840e-01,-3.224833261205490437e-02,-9.989923740596625690e-01
4.053668022155761719e+00,-9.978455901145935059e-01,-1.595827598713069756e-03,-9.995623547246497154e-01
4.053668022155761719e+00,-9.960189461708068848e-01,1.404416393522018094e-02,-9.998108637080210803e-01
4.053668022155761719e+00,-9.926435947418212891e-01,7.021849990770183923e-03,-9.999625334843066371e-01
4.053668022155761719e+00,-9.864064455032348633e-01,2.136111503794977523e-03,-9.999755733241277866e-01
4.053668022155761719e+00,-9.748811125755310059e-01,-2.262286017151064754e-02,-9.996266052827992299e-01
4.053668022155761719e+00,-9.535841345787048340e-01,-6.552041247001050457e-03,-9.935727965915275295e-01
4.053668022155761719e+00,-9.142304062843322754e-01,9.045729584616044039e-02,-9.943635200118614570e-01
4.053668022155761719e+00,-8.415106534957885742e-01,1.245993145200449508e-02,-9.330326922525510325e-01
4.053668022155761719e+00,-7.071355581283569336e-01,-4.416317234684810633e-01,2.288399780729576394e-01
4.053668022155761719e+00,-4.588304758071899414e-01,4.014474587602098743e-01,-8.768028528389938403e-01
4.053668022155761719e+00,0.000000000000000000e+00,-5.082438146226049280e-01,-8.423511004203207975e-01
4.864401340484619141e+00,-9.998999834060668945e-01,-1.413434029364541225e-02,-9.998494706602641946e-01
4.864401340484619141e+00,-9.998152256011962891e-01,-1.493327360089925435e-02,-9.998401046695154504e-01
4.864401340484619141e+00,-9.996585249900817871e-01,-1.633798270267570671e-02,-9.998224200190918287e-01
4.864401340484619141e+00,-9.993690252304077148e-01,-1.830752891765639184e-02,-9.997964627470439236e-01
4.864401340484619141e+00,-9.988340735435485840e-01,-1.776432782874724434e-02,-9.998182647132012324e-01
4.864401340484619141e+00,-9.978455901145935059e-01,-8.242546242805803142e-03,-9.999522298942553622e-01
4.864401340484619141e+00,-9.960189461708068848e-01,1.317028414538381305e-03,-9.999988547802138861e-01
4.864401340484619141e+00,-9.926435947418212891e-01,-7.539454709503894776e-04,-9.999859812185607488e-01
4.864401340484619141e+00,-9.864064455032348633e-01,1.765141719064282529e-03,-9.997639214521274464e-01
4.864401340484619141e+00,-9.748811125755310059e-01,1.632590037782859563e-02,-9.949289161548214855e-01
4.864401340484619141e+00,-9.535841345787048340e-01,6.611983658424519517e-02,-9.976942289206244263e-01
4.864401340484619141e+00,-9.142304062843322754e-01,3.780262517551518948e-03,-9.910382037243934406e-01
4.864401340484619141e+00,-8.415106534957885742e-01,1.249782380550683580e-01,-9.508929408243463888e-01
4.864401340484619141e+00,-7.071355581283569336e-01,-5.005294630461750716e-01,-7.712935300303588315e-01
4.864401340484619141e+00,-4.588304758071899414e-01,4.862646640026806882e-02,-9.855391741348299428e-01
4.864401340484619141e+00,0.000000000000000000e+00,-8.222891639144414011e-02,7.255550220987274646e-01
5.675135135650634766e+00,-9.998999834060668945e-01,7.082905114100275686e-03,-9.995576236388820091e-01
5.675135135650634766e+00,-9.998152256011962891e-01,7.438281983353630007e-03,-9.995117177415266951e-01
5.675135135650634766e+00,-9.996585249900817871e-01,7.950645254495580100e-03,-9.994377658573544432e-01
5.675135135650634766e+00,-9.993690252304077148e-01,8.462473187867589411e-03,-9.993566192143137350e-01
5.675135135650634766e+00,-9.988340735435485840e-01,8.083663388716778864e-03,-9.994198559484311906e-01
5.675135135650634766e+00,-9.978455901145935059e-01,5.274982256906041687e-03,-9.996982682181640989e-01
5.675135135650634766e+00,-9.960189461708068848e-01,2.283053316725374825e-03,-9.998761380749565664e-01
5.675135135650634766e+00,-9.926435947418212891e-01,3.743790585344331911e-03,-9.999711988379953453e-01
5.675135135650634766e+00,-9.864064455032348633e-01,1.415013976548445528e-03,-9.986497765139806804e-01
5.675135135650634766e+00,-9.748811125755310059e-01,-1.894499952039758323e-02,-9.976977595862914772e-01
5.675135135650634766e+00,-9.535841345787048340e-01,-4.635064505083200809e-02,-9.983869094147848067e-01
5.675135135650634766e+00,-9.142304062843322754e-01,-1.761996817314144814e-01,-9.835280333344542658e-01
5.675135135650634766e+00,-8.415106534957885742e-01,-4.196139634322674228e-01,-5.872538312866528720e-01
5.675135135650634766e+00,-7.071355581283569336e-01,3.151148967299968739e-01,-9.488042684632431722e-01
5.675135135650634766e+00,-4.588304758071899414e-01,3.304739241732914667e-01,-9.437381256960071241e-01
5.675135135650634766e+00,0.000000000000000000e+00,-3.818615835165017902e-01,8.555113372259398608e-01
6.485868930816650391e+00,-9.998999834060668945e-01,-1.525903079088470650e-02,-9.949071764433305987e-01
6.485868930816650391e+00,-9.998152256011962891e-01,-1.632355340263417359e-02,-9.940913155514895516e-01
6.485868930816650391e+00,-9.996585249900817871e-01,-1.821284711799462525e-02,-9.923814831195899577e-01
6.485868930816650391e+00,-9.993690252304077148e-01,-2.078235676009000665e-02,-9.890822681591089349e-01
6.485868930816650391e+00,-9.988340735435485840e-01,-1.880301773285435879e-02,-9.880389952902862705e-01
6.485868930816650391e+00,-9.978455901145935059e-01,-5.036463002175334269e-03,-9.970879089496886838e-01
6.485868930816650391e+00,-9.960189461708068848e-01,2.089692581995185750e-03,-9.999445310348494820e-01
6.485868930816650391e+00,-9.926435947418212891e-01,3.381470488375966539e-03,-9.999909245745911557e-01
6.485868930816650391e+00,-9.864064455032348633e-01,-8.371306151017686437e-03,-9.999461576514881989e-01
6.485868930816650391e+00,-9.748811125755310059e-01,-2.872959111278029429e-02,-9.986398538102231326e-01
6.485868930816650391e+00,-9.535841345787048340e-01,9.857980244329564087e-03,-9.996353647496023509e-01
6.485868930816650391e+00,-9.142304062843322754e-01,-2.388818024144912996e-02,-9.792341477020040097e-01
6.485868930816650391e+00,-8.415106534957885742e-01,-2.300404622426982237e-01,-9.606026601078236915e-01
6.485868930816650391e+00,-7.071355581283569336e-01,2.276615569178958853e-01,-9.658911683600377440e-01
6.485868930816650391e+00,-4.588304758071899414e-01,-7.928807972645507407e-02,-9.928730180760308999e-01
6.485868930816650391e+00,0.000000000000000000e+00,-3.602154967449457817e-02,9.356081848038930726e-01
7.296602249145507812e+00,-9.998999834060668945e-01,-1.090827915001016911e-02,-9.997153544001582404e-01
7.296602249145507812e+00,-9.998152256011962891e-01,-1.108839050050948981e-02,-9.997059648484640793e-01
7.296602249145507812e+00,-9.996585249900817871e-01,-1.140439121546530515e-02,-9.996868794879714137e-01
7.296602249145507812e+00,-9.993690252304077148e-01,-1.174058196638537617e-02,-9.996453619603262730e-01
7.296602249145507812e+00,-9.988340735435485840e-01,-1.100183871257880835e-02,-9.995814725474845286e-01
7.296602249145507812e+00,-9.978455901145935059e-01,-6.984601819016000857e-03,-9.997276143250606317e-01
7.296602249145507812e+00,-9.960189461708068848e-01,-3.945838603000808263e-03,-9.999805078395751501e-01
7.296602249145507812e+00,-9.926435947418212891e-01,2.354988999897498700e-03,-9.998860591811793430e-01
7.296602249145507812e+00,-9.864064455032348633e-01,-8.446701408648447582e-03,-9.997182936993271873e-01
7.296602249145507812e+00,-9.748811125755310059e-01,-4.237964811762539447e-02,-9.971889942545263397e-01
7.296602249145507812e+00,-9.535841345787048340e-01,5.333375763665215014e-02,-9.945743723118957158e-01
7.296602249145507812e+00,-9.142304062843322754e-01,8.885282818592384058e-02,-9.943455471620713526e-01
7.296602249145507812e+00,-8.415106534957885742e-01,-1.707216919465666671e-01,-9.853192894121134415e-01
7.296602249145507812e+00,-7.071355581283569336e-01,1.846043584550554340e-01,-9.475302894496024919e-01
7.296602249145507812e+00,-4.588304758071899414e-01,1.126397428454118388e-01,-9.933413779278175149e-01
7.296602249145507812e+00,0.000000000000000000e+00,-6.670231230016411272e-01,-4.213157295211378828e-01
8.107336044311523438e+00,-9.998999834060668945e-01,-1.005650563744115919e-02,-9.999492001157584964e-01
8.107336044311523438e+00,-9.998152256011962891e-01,-1.049627571139651397e-02,-9.999435653801607149e-01
8.107336044311523438e+00,-9.996585249900817871e-01,-1.117284613695805270e-02,-9.999286631442645401e-01
8.107336044311523438e+00,-9.993690252304077148e-01,-1.171804915509427544e-02,-9.998512772958965122e-01
8.107336044311523438e+00,-9.988340735435485840e-01,-9.215652804399013936e-03,-9.992691457083868745e-01
8.107336044311523438e+00,-9.978455901145935059e-01,-2.872768450120195393e-03,-9.993333044053644976e-01
8.107336044311523438e+00,-9.960189461708068848e-01,1.538517670530370257e-03,-9.999369993474264140e-01
8.107336044311523438e+00,-9.926435947418212891e-01,-2.955938294351120703e-03,-9.999802091821174965e-01
8.107336044311523438e+00,-9.864064455032348633e-01,3.102967735054893133e-03,-9.999866041577735176e-01
8.107336044311523438e+00,-9.748811125755310059e-01,9.184296705894523169e-03,-9.977472565440117513e-01
8.107336044311523438e+00,-9.535841345787048340e-01,-3.435695115428511609e-02,-9.442978177984683308e-01
8.107336044311523438e+00,-9.142304062843322754e-01,-2.245222442310309369e-04,-9.852576651106260686e-01
8.107336044311523438e+00,-8.415106534957885742e-01,1.069814845099924250e-01,-8.989208876113690128e-01
8.107336044311523438e+00,-7.071355581283569336e-01,1.377938933336861627e-01,-9.894554265542642169e-01
8.107336044311523438e+00,-4.588304758071899414e-01,5.704136699223383289e-01,-4.360904855751446263e-01
8.107336044311523438e+00,0.000000000000000000e+00,-1.106417892345107623e-01,6.719211155678657121e-01
8.918069839477539062e+00,-9.998999834060668945e-01,5.535110870944437433e-03,-9.998486087396952771e-01
8.918069839477539062e+00,-9.998152256011962891e-01,5.771856065105587276e-03,-9.998590131915765511e-01
8.918069839477539062e+00,-9.996585249900817871e-01,5.941198794137765929e-03,-9.998967685003652406e-01
8.918069839477539062e+00,-9.993690252304077148e-01,5.705002045626783418e-03,-9.999646673303638211e-01
8.918069839477539062e+00,-9.988340735435485840e-01,3.063422182976312594e-03,-9.999509540031731314e-01
8.918069839477539062e+00,-9.978455901145935059e-01,7.474294662635524826e-05,-9.997669054393826249e-01
8.918069839477539062e+00,-9.960189461708068848e-01,-1.225898643003209439e-04,-9.998127101296483410e-01
8.918069839477539062e+00,-9.926435947418212891e-01,-2.024835741330250662e-03,-9.998992625587082017e-01
8.918069839477539062e+00,-9.864064455032348633e-01,-1.708611772077504431e-03,-9.999769394367302722e-01
8.918069839477539062e+00,-9.748811125755310059e-01,9.254688420729722609e-04,-9.988785772354393799e-01
8.918069839477539062e+00,-9.535841345787048340e-01,-3.401949367181349854e-02,-9.740439587296166879e-01
8.918069839477539062e+00,-9.142304062843322754e-01,-1.307353154043941479e-01,-9.882645619524569325e-01
8.918069839477539062e+00,-8.415106534957885742e-01,1.707762663858079233e-01,-9.627005520758704638e-01
8.918069839477539062e+00,-7.071355581283569336e-01,-6.083118957493596213e-01,-7.737274523202573029e-01
8.918069839477539062e+00,-4.588304758071899414e-01,-3.417177099404720697e-01,-8.993249251513149023e-01
8.918069839477539062e+00,0.000000000000000000e+00,2.118000479992328544e-01,9.718661339190283188e-01
9.728802680969238281e+00,-9.998999834060668945e-01,5.081399325039850619e-04,-9.998743034918052830e-01
9.728802680969238281e+00,-9.998152256011962891e-01,8.920116608780248937e-04,-9.998584970000169436e-01
9.728802680969238281e+00,-9.996585249900817871e-01,1.601499621883797865e-03,-9.998310219140774668e-01
9.728802680969238281e+00,-9.993690252304077148e-01,2.838755767809690925e-03,-9.997934086810561505e-01
9.728802680969238281e+00,-9.988340735435485840e-01,4.415231737823733897e-03,-9.997900010145716054e-01
9.728802680969238281e+00,-9.978455901145935059e-01,4.667124608445583772e-03,-9.999023842598508960e-01
9.728802680969238281e+00,-9.960189461708068848e-01,4.184231312554903028e-03,-9.999912057295141654e-01
9.728802680969238281e+00,-9.926435947418212891e-01,1.077093458725405855e-03,-9.998731444710221572e-01
9.728802680969238281e+00,-9.864064455032348633e-01,-1.788691102812542399e-02,-9.997248648561590789e-01
9.728802680969238281e+00,-9.748811125755310059e-01,-1.217571108156670443e-03,-9.994258045430068904e-01
9.728802680969238281e+00,-9.535841345787048340e-01,5.417762479099656747e-02,-9.878220684538222551e-01
9.728802680969238281e+00,-9.142304062843322754e-01,1.610856097706499512e-01,-9.815478868550902014e-01
9.728802680969238281e+00,-8.415106534957885742e-01,-2.131567578305947619e-01,-8.733544308001062184e-01
9.728802680969238281e+00,-7.071355581283569336e-01,4.487458468773946052e-01,-8.903965629262353687e-01
9.728802680969238281e+00,-4.588304758071899414e-01,-1.293546051104822181e-01,-9.409298143128834724e-01
9.728802680969238281e+00,0.000000000000000000e+00,1.705661261267182038e-01,-6.238202585623763285e-01
1.053953647613525391e+01,-9.998999834060668945e-01,-8.501800967685753038e-03,-9.999611019867117312e-01
1.053953647613525391e+01,-9.998152256011962891e-01,-9.739396082448559255e-03,-9.999487748142980026e-01
1.053953647613525391e+01,-9.996585249900817871e-01,-1.181928295644361568e-02,-9.999229702153011878e-01
1.053953647613525391e+01,-9.993690252304077148e-01,-1.472377053011529428e-02,-9.998699873423444462e-01
1.053953647613525391e+01,-9.988340735435485840e-01,-1.579237326512992340e-02,-9.997947483503588639e-01
1.053953647613525391e+01,-9.978455901145935059e-01,-7.587969490705208202e-03,-9.998595151396642011e-01
1.053953647613525391e+01,-9.960189461708068848e-01,3.907492524398764253e-03,-9.999661307022367218e-01
1.053953647613525391e+01,-9.926435947418212891e-01,1.574312105385695850e-03,-9.999987417360794995e-01
1.053953647613525391e+01,-9.864064455032348633e-01,-1.029235199681657886e-02,-9.995381985530448210e-01
1.053953647613525391e+01,-9.748811125755310059e-01,2.528797526937523812e-02,-9.988331406849598748e-01
1.053953647613525391e+01,-9.535841345787048340e-01,5.691220489557811263e-02,-9.983791053924416792e-01
1.053953647613525391e+01,-9.142304062843322754e-01,-8.112078670061224905e-02,-9.852940556786632387e-01
1.053953647613525391e+01,-8.415106534957885742e-01,-1.451295074381935002e-01,-9.772516743058304867e-01
1.053953647613525391e+01,-7.071355581283569336e-01,3.563424711733551575e-01,-6.185719542179075603e-01
1.053953647613525391e+01,-4.588304758071899414e-01,4.796476460191022029e-01,-5.432333326596986423e-01
1.053953647613525391e+01,0.000000000000000000e+00,-1.279715356457827857e-01,-9.798323728163612634e-01
1.135027027130126953e+01,-9.998999834060668945e-01,3.906174434116476378e-03,-9.992373141092790734e-01
1.135027027130126953e+01,-9.998152256011962891e-01,3.677677647847098739e-03,-9.991418263943008249e-01
1.135027027130126953e+01,-9.996585249900817871e-01,3.283870758539108193e-03,-9.989626731949631244e-01
1.135027027130126953e+01,-9.993690252304077148e-01,2.781057557035339703e-03,-9.986765998120563648e-01
1.135027027130126953e+01,-9.988340735435485840e-01,1.550534789561070935e-03,-9.985688305929362185e-01
1.135027027130126953e+01,-9.978455901145935059e-01,-1.511663237565027875e-03,-9.993627656743981902e-01
1.135027027130126953e+01,-9.960189461708068848e-01,-6.584291010377029242e-04,-9.998859749382471573e-01
1.135027027130126953e+01,-9.926435947418212891e-01,-1.775082238773470489e-03,-9.999852618296415363e-01
1.135027027130126953e+01,-9.864064455032348633e-01,3.464980767365762396e-03,-9.992535885513063043e-01
1.135027027130126953e+01,-9.748811125755310059e-01,-4.448389926465901902e-03,-9.998254503374144342e-01
1.135027027130126953e+01,-9.535841345787048340e-01,-1.096154029848215861e-01,-9.880508992813922253e-01
1.135027027130126953e+01,-9.142304062843322754e-01,4.913877096252700083e-02,-9.193924650876283966e-01
1.135027027130126953e+01,-8.415106534957885742e-01,1.200520977139769990e-01,-9.881434431107760652e-01
1.135027027130126953e+01,-7.071355581283569336e-01,-2.009426134877423942e-01,-9.502631929266928124e-01
1.135027027130126953e+01,-4.588304758071899414e-01,-8.500128869392360731e-02,-9.923103355788602808e-01
1.135027027130126953e+01,0.000000000000000000e+00,9.075178587113945650e-01,-3.929529195368575700e-01
1.216100406646728516e+01,-9.998999834060668945e-01,6.119570005022536598e-03,-9.999800734293332605e-01
1.216100406646728516e+01,-9.998152256011962891e-01,6.990051958403960090e-03,-9.999688345668226175e-01
1.216100406646728516e+01,-9.996585249900817871e-01,8.445150635325861591e-03,-9.999312421555477393e-01
1.216100406646728516e+01,-9.993690252304077148e-01,1.017332793257032936e-02,-9.998015731336399314e-01
1.216100406646728516e+01,-9.988340735435485840e-01,9.059057125668290578e-03,-9.995276623489213197e-01
1.216100406646728516e+01,-9.978455901145935059e-01,3.639720995177348883e-03,-9.995535814079733461e-01
1.216100406646728516e+01,-9.960189461708068848e-01,2.278552095864480511e-03,-9.998136810060020974e-01
1.216100406646728516e+01,-9.926435947418212891e-01,7.735481934750702620e-04,-9.999829085661279260e-01
1.216100406646728516e+01,-9.864064455032348633e-01,9.810549218242530824e-04,-9.998816973807251873e-01
1.216100406646728516e+01,-9.748811125755310059e-01,-2.311729640133904431e-02,-9.990326456326806825e-01
1.216100406646728516e+01,-9.535841345787048340e-01,1.309387482475142528e-02,-9.845083360010133955e-01
1.216100406646728516e+01,-9.142304062843322754e-01,-2.713256725016440774e-01,-9.093087782463042945e-01
1.216100406646728516e+01,-8.415106534957885742e-01,2.120904926466547213e-01,-9.682761352685977929e-01
1.216100406646728516e+01,-7.071355581283569336e-01,-7.346722814920341182e-01,-6.253613228837497928e-01
1.216100406646728516e+01,-4.588304758071899414e-01,-3.961832385623197811e-02,-9.311408077189055055e-01
1.216100406646728516e+01,0.000000000000000000e+00,8.977447167357585078e-01,4.334522280422217766e-01
1.297173786163330078e+01,-9.998999834060668945e-01,2.984819862652211483e-03,-9.987074149012603597e-01
1.297173786163330078e+01,-9.998152256011962891e-01,2.853672791691029380e-03,-9.986720686042088735e-01
1.297173786163330078e+01,-9.996585249900817871e-01,2.593775882866083612e-03,-9.986414311141517119e-01
1.297173786163330078e+01,-9.993690252304077148e-01,2.046669634505209317e-03,-9.987237752289411796e-01
1.297173786163330078e+01,-9.988340735435485840e-01,1.247768749252206079e-03,-9.992098265106585941e-01
1.297173786163330078e+01,-9.978455901145935059e-01,8.776802628201484970e-04,-9.997884973939942244e-01
1.297173786163330078e+01,-9.960189461708068848e-01,1.126164769000471185e-03,-9.999388414265640845e-01
1.297173786163330078e+01,-9.926435947418212891e-01,1.159919954531280764e-03,-9.999845766642512235e-01
1.297173786163330078e+01,-9.864064455032348633e-01,-2.236784968477793963e-03,-9.993563365226445505e-01
1.297173786163330078e+01,-9.748811125755310059e-01,2.973587502634339116e-02,-9.992813246559479889e-01
1.297173786163330078e+01,-9.535841345787048340e-01,-7.836681062291565858e-02,-9.964407994438925220e-01
1.297173786163330078e+01,-9.142304062843322754e-01,-5.713033763026437867e-02,-9.684363421673241046e-01
1.297173786163330078e+01,-8.415106534957885742e-01,-1.869539392103569397e-01,-9.310391902173471568e-01
1.297173786163330078e+01,-7.071355581283569336e-01,-1.720202057457838607e-01,-8.191308635782535985e-01
1.297173786163330078e+01,-4.588304758071899414e-01,-2.575444492635410865e-01,-7.174412600226999226e-01
1.297173786163330078e+01,0.000000000000000000e+00,-9.415410253321094824e-01,-2.361484732434815104e-01
1.378247070312500000e+01,-9.998999834060668945e-01,1.235670972156059644e-02,-9.996050328941581409e-01
1.378247070312500000e+01,-9.998152256011962891e-01,1.261266811638037805e-02,-9.996034794014018177e-01
1.378247070312500000e+01,-9.996585249900817871e-01,1.299455521717413076e-02,-9.996114380480105588e-01
1.378247070312500000e+01,-9.993690252304077148e-01,1.333638162949957184e-02,-9.996616132610008920e-01
1.378247070312500000e+01,-9.988340735435485840e-01,1.238809873878393003e-02,-9.998199120442098353e-01
