# pos_1,average_velocity_axis
1.389139705019461386e-03,4.989007483005861165e-02
2.470278535103650856e-03,5.007392732473164160e-02
4.392845456035934966e-03,4.993398693355351192e-02
7.811706625951745156e-03,4.823244192248437451e-02
1.389139705019461560e-02,4.400931620322154347e-02
2.470278535103651030e-02,4.306924085322043350e-02
4.392845456035934792e-02,4.739677750646659193e-02
7.811706625951746197e-02,5.319186042735427056e-02
1.389139705019461490e-01,5.690680052716703269e-02
2.470278535103651030e-01,5.893564944102472336e-02
4.392845456035935348e-01,5.762470572354496529e-02
7.811706625951745364e-01,5.470032010644650111e-02
