# pos_1,concentration
1.389139705019461386e-03,3.220264639964019793e+00
2.470278535103650856e-03,2.489970842013859542e+00
4.392845456035934966e-03,3.691471962410790120e+00
7.811706625951745156e-03,2.219030492848212965e+00
1.389139705019461560e-02,2.857984867968066833e+00
2.470278535103651030e-02,3.123781601799206609e+00
4.392845456035934792e-02,2.698593296658922114e+00
7.811706625951746197e-02,2.669994754298010697e+00
1.389139705019461490e-01,2.089146685176657137e+00
2.470278535103651030e-01,1.600372168457999011e+00
4.392845456035935348e-01,1.005607879415353345e+00
7.811706625951745364e-01,2.168923352687124328e-01
