# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000195e-01,2.030347884688636917e-01,2.469831100916764118e-03
1.794000000000000039e+00,2.026958544892374925e-01,2.156870596183098083e-03
2.690999999999999837e+00,2.016787432637136002e-01,1.907148435945903945e-03
3.581500000000000128e+00,1.998117530341657622e-01,1.762656530877569584e-03
4.478500000000000369e+00,1.983832461672323244e-01,1.581277041514010835e-03
5.375499999999999723e+00,1.970326898018858464e-01,1.460732842391920501e-03
6.272499999999999964e+00,1.965814510066638821e-01,1.414903838939771293e-03
7.169500000000000206e+00,1.967769665705117466e-01,1.372237754269524986e-03
8.066499999999999559e+00,1.977360160189079175e-01,1.341706213741808559e-03
8.963499999999999801e+00,1.988072462977897026e-01,1.285648147696155132e-03
9.853999999999999204e+00,1.995169042488415811e-01,1.222356483969301447e-03
1.075099999999999945e+01,1.999866773751814708e-01,1.154960566785439777e-03
1.164799999999999969e+01,2.003882516693256954e-01,1.092655463166576591e-03
1.254499999999999993e+01,2.005715240902463392e-01,1.036141260376264792e-03
1.344200000000000017e+01,2.003877955985376991e-01,9.961572118740765619e-04
1.433900000000000041e+01,2.000325379700426121e-01,9.627821372350300064e-04
1.523600000000000065e+01,1.997727230086439598e-01,9.561166950309981597e-04
1.613299999999999912e+01,1.997336322824034560e-01,9.449501906773331459e-04
1.702349999999999852e+01,1.999264214494334835e-01,9.396793842088860737e-04
1.792050000000000054e+01,2.003134036683154318e-01,9.314139284746993271e-04
1.881749999999999901e+01,2.006604213816493842e-01,9.142079547765295366e-04
1.971450000000000102e+01,2.008953662721837397e-01,8.872634968019584099e-04
2.061149999999999949e+01,2.010885202456786092e-01,8.579825519566230659e-04
2.150850000000000151e+01,2.012596368237337952e-01,8.226467971419047960e-04
2.240549999999999997e+01,2.013370629177659576e-01,7.987743008725602979e-04
2.329599999999999937e+01,2.013190575509049562e-01,7.772399072911608106e-04
2.419300000000000139e+01,2.011537193574802207e-01,7.635479857471266655e-04
2.508999999999999986e+01,2.009641717850781106e-01,7.542924159954199088e-04
2.598699999999999832e+01,2.008392425248919644e-01,7.477164380767484285e-04
