# pos_1,average_velocity_axis
1.389139705019461386e-03,4.988279396598756937e-02
2.470278535103650856e-03,5.003211767228865625e-02
4.392845456035934966e-03,5.004808769541012337e-02
7.811706625951745156e-03,5.029186646207257222e-02
1.389139705019461560e-02,5.135510354006898870e-02
2.470278535103651030e-02,5.412491139954633823e-02
4.392845456035934792e-02,5.845773164353885304e-02
7.811706625951746197e-02,6.276139338780847843e-02
1.389139705019461490e-01,6.532502369302060907e-02
2.470278535103651030e-01,6.646165734377794398e-02
4.392845456035935348e-01,6.501026613601988691e-02
7.811706625951745364e-01,6.261777683534403005e-02
