# pos_1,average_velocity_axis
1.389139705019461386e-03,3.979927272727264986e-01
2.470278535103650856e-03,4.020191098210009195e-01
4.392845456035934966e-03,3.998261873160606217e-01
7.811706625951745156e-03,3.868468589999087270e-01
1.389139705019461560e-02,3.439865069618324722e-01
2.470278535103651030e-02,2.896401592387610746e-01
4.392845456035934792e-02,2.696672502183417031e-01
7.811706625951746197e-02,2.712339634527772825e-01
1.389139705019461490e-01,2.796812240005636663e-01
2.470278535103651030e-01,2.780559350853834544e-01
4.392845456035935348e-01,2.756352877115929578e-01
7.811706625951745364e-01,2.684687778923757207e-01
