# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,0.000000000000000000e+00
4.392845456035934792e-02,6.349191345237230853e-03
7.811706625951746197e-02,1.606685703735509854e-02
1.389139705019461490e-01,7.228046142424121578e-02
2.470278535103651030e-01,3.404126826249259108e-01
4.392845456035935348e-01,1.512694838002770492e+00
7.811706625951745364e-01,1.311769616783169612e+00
