# pos_1,average_velocity_axis
1.389139705019461386e-03,4.988338519117329478e-02
2.470278535103650856e-03,5.006171980667988713e-02
4.392845456035934966e-03,4.997250023458846974e-02
7.811706625951745156e-03,4.865125952042217983e-02
1.389139705019461560e-02,4.611465174914049225e-02
2.470278535103651030e-02,4.557855424770861780e-02
4.392845456035934792e-02,5.034041274385958609e-02
7.811706625951746197e-02,5.565676950106952098e-02
1.389139705019461490e-01,5.916904436106203841e-02
2.470278535103651030e-01,6.042802764601304388e-02
4.392845456035935348e-01,5.961814213012569391e-02
7.811706625951745364e-01,5.692314977244648105e-02
