# pos_1,average_velocity_axis
1.389139705019461386e-03,1.000235644637047089e-01
2.470278535103650856e-03,1.000786589396931853e-01
4.392845456035934966e-03,1.001530987473466389e-01
7.811706625951745156e-03,1.008068351228308818e-01
1.389139705019461560e-02,1.020329694855428154e-01
2.470278535103651030e-02,1.052235343513365784e-01
4.392845456035934792e-02,1.080577843385557291e-01
7.811706625951746197e-02,1.098958892251243602e-01
1.389139705019461490e-01,1.114833351323834543e-01
2.470278535103651030e-01,1.110188927366457662e-01
4.392845456035935348e-01,1.105804550930617192e-01
7.811706625951745364e-01,1.089441149744685977e-01
