# pos_1,concentration
1.389139705019461386e-03,1.004052192971511964e-01
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,9.525275458430645936e-02
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,6.024313157829070536e-02
2.470278535103651030e-02,9.598540692849895362e-02
4.392845456035934792e-02,5.080146911163010981e-02
7.811706625951746197e-02,5.177907489960432985e-02
1.389139705019461490e-01,7.932012324474942144e-02
2.470278535103651030e-01,1.637398118192040508e-01
4.392845456035935348e-01,5.689764540502573187e-01
7.811706625951745364e-01,1.886186714618690363e+00
