# pos_1,concentration
1.389139705019461386e-03,8.034301024515515532e-01
2.470278535103650856e-03,5.647524356380292376e-01
4.392845456035934966e-03,9.209925358773833892e-01
7.811706625951745156e-03,7.143616042975281522e-01
1.389139705019461560e-02,6.728727108031742343e-01
2.470278535103651030e-02,6.833504471220154253e-01
4.392845456035934792e-02,6.319914297917215151e-01
7.811706625951746197e-02,5.947060355776920826e-01
1.389139705019461490e-01,6.487698077296276677e-01
2.470278535103651030e-01,7.059405445475365193e-01
4.392845456035935348e-01,9.895906006185954951e-01
7.811706625951745364e-01,1.245668047493814656e+00
