# pos_1,average_velocity_axis
1.389139705019461386e-03,8.359468531468233765e-01
2.470278535103650856e-03,8.013753714097048286e-01
4.392845456035934966e-03,7.939250953128660360e-01
7.811706625951745156e-03,7.788037770612564747e-01
1.389139705019461560e-02,7.204723412181093245e-01
2.470278535103651030e-02,6.380158591896170073e-01
4.392845456035934792e-02,6.154547487135659800e-01
7.811706625951746197e-02,6.085950470557081049e-01
1.389139705019461490e-01,6.008360229100184746e-01
2.470278535103651030e-01,6.083982589084611092e-01
4.392845456035935348e-01,6.090059867647582559e-01
7.811706625951745364e-01,6.026445465640372090e-01
