# pos_1,average_velocity_axis
1.389139705019461386e-03,2.002926298832076735e-01
2.470278535103650856e-03,2.006114520930566691e-01
4.392845456035934966e-03,2.014326632505584747e-01
7.811706625951745156e-03,2.014315203865014448e-01
1.389139705019461560e-02,1.988638044774056479e-01
2.470278535103651030e-02,1.967019541889196976e-01
4.392845456035934792e-02,1.979164287772041397e-01
7.811706625951746197e-02,1.991310869873628986e-01
1.389139705019461490e-01,2.010958450993519109e-01
2.470278535103651030e-01,2.002752197666494982e-01
4.392845456035935348e-01,1.979793483590628067e-01
7.811706625951745364e-01,1.890216856395481315e-01
