# pos_1,average_velocity_axis
1.389139705019461386e-03,2.002554744525571750e-01
2.470278535103650856e-03,2.005502986770236751e-01
4.392845456035934966e-03,2.014271599959677195e-01
7.811706625951745156e-03,2.021376263478986135e-01
1.389139705019461560e-02,2.018341393923817895e-01
2.470278535103651030e-02,2.000817115700835314e-01
4.392845456035934792e-02,2.034711076518427586e-01
7.811706625951746197e-02,2.062980057634172804e-01
1.389139705019461490e-01,2.077868011070541920e-01
2.470278535103651030e-01,2.065204800045394307e-01
4.392845456035935348e-01,2.031648578131908522e-01
7.811706625951745364e-01,1.962548306329110481e-01
