# pos_1,concentration
1.389139705019461386e-03,2.716885501318222484e+00
2.470278535103650856e-03,2.546361655336224938e+00
4.392845456035934966e-03,2.100155768590973082e+00
7.811706625951745156e-03,2.147280687301098112e+00
1.389139705019461560e-02,2.364696640036230146e+00
2.470278535103651030e-02,2.048406487181586133e+00
4.392845456035934792e-02,1.851955541393857985e+00
7.811706625951746197e-02,1.694562342395116605e+00
1.389139705019461490e-01,1.523468388516958427e+00
2.470278535103651030e-01,1.332595932959291130e+00
4.392845456035935348e-01,1.061533279396892127e+00
7.811706625951745364e-01,5.690293821347910397e-01
