# pos_1,average_velocity_axis
1.389139705019461386e-03,4.989271970242396131e-02
2.470278535103650856e-03,5.008522759781933176e-02
4.392845456035934966e-03,5.006880357597531112e-02
7.811706625951745156e-03,4.941745741342234294e-02
1.389139705019461560e-02,4.842989058078450010e-02
2.470278535103651030e-02,4.900009444063077590e-02
4.392845456035934792e-02,5.333369653812229660e-02
7.811706625951746197e-02,5.904635545379089551e-02
1.389139705019461490e-01,6.310610553131405787e-02
2.470278535103651030e-01,6.420459032623995754e-02
4.392845456035935348e-01,6.337743464235377766e-02
7.811706625951745364e-01,5.954065848295812813e-02
