# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,4.083582915964387716e+00
7.811706625951745156e-03,1.148183714244042086e+00
1.389139705019461560e-02,2.582684605719886672e+00
2.470278535103651030e-02,3.267788138390780084e+00
4.392845456035934792e-02,2.858508041175071401e+00
7.811706625951746197e-02,1.722275571366063129e+00
1.389139705019461490e-01,2.130714799718906427e+00
2.470278535103651030e-01,1.851746611754775174e+00
4.392845456035935348e-01,1.245492789369138542e+00
7.811706625951745364e-01,1.033365342819637933e-01
