# pos_1,concentration
1.389139705019461386e-03,1.206465343986520056e+00
2.470278535103650856e-03,1.130742200556016597e+00
4.392845456035934966e-03,9.537946012639827442e-01
7.811706625951745156e-03,1.019080428064958355e+00
1.389139705019461560e-02,1.196411466119965405e+00
2.470278535103651030e-02,1.215547865597718102e+00
4.392845456035934792e-02,9.537946012639824112e-01
7.811706625951746197e-02,8.528094108543599061e-01
1.389139705019461490e-01,7.902348003111704378e-01
2.470278535103651030e-01,7.802121183836514540e-01
4.392845456035935348e-01,9.741422194242811416e-01
7.811706625951745364e-01,1.129927772872024061e+00
