# pos_1,concentration
1.389139705019461386e-03,3.224305122573761118e+00
2.470278535103650856e-03,9.065800077230796727e-01
4.392845456035934966e-03,3.568651820538514929e+00
7.811706625951745156e-03,2.293486164462377630e+00
1.389139705019461560e-02,1.612152561286880115e+00
2.470278535103651030e-02,3.173030027030780076e+00
4.392845456035934792e-02,2.803940716137404365e+00
7.811706625951746197e-02,2.522834780908615127e+00
1.389139705019461490e-01,2.740659354187696017e+00
2.470278535103651030e-01,2.429634420697853958e+00
4.392845456035935348e-01,7.494168823130882284e-01
7.811706625951745364e-01,1.720114623346783236e-02
