# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,0.000000000000000000e+00
4.392845456035934792e-02,1.904757403571169169e-02
7.811706625951746197e-02,4.284495209961360074e-02
1.389139705019461490e-01,1.847167347508386626e-01
2.470278535103651030e-01,7.310686965162173090e-01
4.392845456035935348e-01,1.820630618246776411e+00
7.811706625951745364e-01,9.916821204723064165e-01
