# pos_1,average_velocity_axis
1.389139705019461386e-03,8.008050784167439762e-01
2.470278535103650856e-03,7.999255356515597715e-01
4.392845456035934966e-03,8.009384150592656626e-01
7.811706625951745156e-03,7.683618053870433506e-01
1.389139705019461560e-02,7.066277372262785850e-01
2.470278535103651030e-02,5.964407292129833005e-01
4.392845456035934792e-02,5.625562202647325094e-01
7.811706625951746197e-02,5.606357613563377473e-01
1.389139705019461490e-01,5.652585949177881819e-01
2.470278535103651030e-01,5.689049342086690553e-01
4.392845456035935348e-01,5.713654599770016107e-01
7.811706625951745364e-01,5.668823707908283716e-01
