# pos_1,average_velocity_axis
1.389139705019461386e-03,8.002205486820885838e-01
2.470278535103650856e-03,8.003659305993708895e-01
4.392845456035934966e-03,8.009890576514686611e-01
7.811706625951745156e-03,8.014836216415158754e-01
1.389139705019461560e-02,7.986566186107494358e-01
2.470278535103651030e-02,7.891995114232550623e-01
4.392845456035934792e-02,7.873950243764804569e-01
7.811706625951746197e-02,7.901809051435032538e-01
1.389139705019461490e-01,7.885674800065680667e-01
2.470278535103651030e-01,7.858480941672602027e-01
4.392845456035935348e-01,7.818796097873026429e-01
7.811706625951745364e-01,7.771280761455646724e-01
