# pos_1,average_velocity_axis
1.389139705019461386e-03,8.062199856218652538e-01
2.470278535103650856e-03,8.018141493542928488e-01
4.392845456035934966e-03,7.990658390600655636e-01
7.811706625951745156e-03,7.881814163948296370e-01
1.389139705019461560e-02,7.474656614442234392e-01
2.470278535103651030e-02,6.884610625260274563e-01
4.392845456035934792e-02,6.529969320251822751e-01
7.811706625951746197e-02,6.362066767379498389e-01
1.389139705019461490e-01,6.384986774767136275e-01
2.470278535103651030e-01,6.519284132841322021e-01
4.392845456035935348e-01,6.424985815894415087e-01
7.811706625951745364e-01,6.374076275000447600e-01
