# pos_1,average_velocity_axis
1.389139705019461386e-03,8.005478424014734751e-01
2.470278535103650856e-03,8.010571095570983013e-01
4.392845456035934966e-03,8.026530239356846064e-01
7.811706625951745156e-03,7.962855416834561106e-01
1.389139705019461560e-02,7.768709481473329292e-01
2.470278535103651030e-02,7.359569673324377614e-01
4.392845456035934792e-02,7.058458047727850238e-01
7.811706625951746197e-02,7.150598631596042365e-01
1.389139705019461490e-01,7.084437409869521751e-01
2.470278535103651030e-01,7.100334962810358475e-01
4.392845456035935348e-01,7.013214904055998788e-01
7.811706625951745364e-01,6.890711854077898879e-01
