# pos_1,average_velocity_axis
1.389139705019461386e-03,1.000006554082096544e-01
2.470278535103650856e-03,1.000358708648863421e-01
4.392845456035934966e-03,9.996756166718855086e-02
7.811706625951745156e-03,1.001162074241104954e-01
1.389139705019461560e-02,1.004046434539965366e-01
2.470278535103651030e-02,1.003994954744397705e-01
4.392845456035934792e-02,9.959588315796617797e-02
7.811706625951746197e-02,1.001277529665523941e-01
1.389139705019461490e-01,9.999353567970922785e-02
2.470278535103651030e-01,1.009057446683182813e-01
4.392845456035935348e-01,1.013187393416790788e-01
7.811706625951745364e-01,1.016807262409584467e-01
