# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,5.098074029340735613e-01
7.811706625951745156e-03,8.600573116733916113e-01
1.389139705019461560e-02,6.448610245147521347e-01
2.470278535103651030e-02,1.087896009267695918e+00
4.392845456035934792e-02,1.019614805868146901e+00
7.811706625951746197e-02,6.593772722829334132e-01
1.389139705019461490e-01,6.771040757404896970e-01
2.470278535103651030e-01,1.223883010426157769e+00
4.392845456035935348e-01,1.636481763418376367e+00
7.811706625951745364e-01,6.765784185164014364e-01
