# pos_1,average_velocity_axis
1.389139705019461386e-03,4.987819263953455207e-02
2.470278535103650856e-03,5.001339957857447310e-02
4.392845456035934966e-03,5.007184129566110559e-02
7.811706625951745156e-03,5.045526821830412234e-02
1.389139705019461560e-02,5.151882566095371957e-02
2.470278535103651030e-02,5.443936596686332896e-02
4.392845456035934792e-02,6.009004177411920306e-02
7.811706625951746197e-02,6.568427916084902674e-02
1.389139705019461490e-01,6.949963000209415098e-02
2.470278535103651030e-01,7.094262843930926321e-02
4.392845456035935348e-01,6.952275155169218568e-02
7.811706625951745364e-01,6.449646359934441131e-02
