# pos_1,average_velocity_axis
1.389139705019461386e-03,8.998143812709129552e-01
2.470278535103650856e-03,8.154711095356392825e-01
4.392845456035934966e-03,7.625458527238038187e-01
7.811706625951745156e-03,7.688894230769103277e-01
1.389139705019461560e-02,6.495204007646233624e-01
2.470278535103651030e-02,5.289728660753229006e-01
4.392845456035934792e-02,5.007001664201177205e-01
7.811706625951746197e-02,4.960733092410951617e-01
1.389139705019461490e-01,5.045994674403350144e-01
2.470278535103651030e-01,5.180117215030255462e-01
4.392845456035935348e-01,5.235817929424440020e-01
7.811706625951745364e-01,5.150602381433777577e-01
