# pos_1,average_velocity_axis
1.389139705019461386e-03,4.003389207807154793e-01
2.470278535103650856e-03,4.011677053297348361e-01
4.392845456035934966e-03,4.016929541047203900e-01
7.811706625951745156e-03,3.983761130955357221e-01
1.389139705019461560e-02,3.774051796617640675e-01
2.470278535103651030e-02,3.366894807588379779e-01
4.392845456035934792e-02,3.274872851611147495e-01
7.811706625951746197e-02,3.287682278329748242e-01
1.389139705019461490e-01,3.307825111618771796e-01
2.470278535103651030e-01,3.309445426460014272e-01
4.392845456035935348e-01,3.288710197640665744e-01
7.811706625951745364e-01,3.177300979090706967e-01
