# pos_1,average_velocity_axis
1.389139705019461386e-03,2.003692126483646307e-01
2.470278535103650856e-03,2.006129652765372140e-01
4.392845456035934966e-03,2.012287162014594344e-01
7.811706625951745156e-03,1.978762482189587169e-01
1.389139705019461560e-02,1.832699863009742691e-01
2.470278535103651030e-02,1.667016193730015139e-01
4.392845456035934792e-02,1.613070500778704397e-01
7.811706625951746197e-02,1.673797760342834451e-01
1.389139705019461490e-01,1.716759000695259330e-01
2.470278535103651030e-01,1.716180839402169089e-01
4.392845456035935348e-01,1.690031055388105108e-01
7.811706625951745364e-01,1.590409183468728394e-01
