# pos_1,concentration
1.389139705019461386e-03,3.631900226793590925e+00
2.470278535103650856e-03,1.588508122828851121e+00
4.392845456035934966e-03,3.955970949840501572e+00
7.811706625951745156e-03,3.875120035573642152e+00
1.389139705019461560e-02,3.631900226793590480e+00
2.470278535103651030e-02,3.086244352924625733e+00
4.392845456035934792e-02,3.190299153097177598e+00
7.811706625951746197e-02,2.777169358827776602e+00
1.389139705019461490e-01,2.784456840541752687e+00
2.470278535103651030e-01,1.813168557343217469e+00
4.392845456035935348e-01,8.052315062417279012e-01
7.811706625951745364e-01,7.176148214025263039e-02
