# pos_1,average_velocity_axis
1.389139705019461386e-03,2.001429092234796037e-01
2.470278535103650856e-03,1.956933777572398281e-01
4.392845456035934966e-03,2.011223189947466405e-01
7.811706625951745156e-03,1.930128122590186457e-01
1.389139705019461560e-02,1.715721968865344671e-01
2.470278535103651030e-02,1.498776965347291823e-01
4.392845456035934792e-02,1.477829446535405544e-01
7.811706625951746197e-02,1.527508097211706384e-01
1.389139705019461490e-01,1.567086973673966765e-01
2.470278535103651030e-01,1.563150177317499667e-01
4.392845456035935348e-01,1.522418497038763030e-01
7.811706625951745364e-01,1.433864702056395768e-01
