# pos_1,concentration
1.389139705019461386e-03,1.003973739135524262e-01
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,6.349687453327966524e-02
7.811706625951745156e-03,7.141383314097964063e-02
1.389139705019461560e-02,1.104371113049076314e-01
2.470278535103651030e-02,7.904062920904927902e-02
4.392845456035934792e-02,4.762265589995974546e-02
7.811706625951746197e-02,6.962848731245514788e-02
1.389139705019461490e-01,7.830995165257087498e-02
2.470278535103651030e-01,1.671144731848470122e-01
4.392845456035935348e-01,5.632172771101907616e-01
7.811706625951745364e-01,1.886039333253272554e+00
