# pos_1,average_velocity_axis
1.389139705019461386e-03,4.003504273504246980e-01
2.470278535103650856e-03,4.003935852133744810e-01
4.392845456035934966e-03,4.017967355036552446e-01
7.811706625951745156e-03,3.993172481252018069e-01
1.389139705019461560e-02,3.839295055733354389e-01
2.470278535103651030e-02,3.561254677462390994e-01
4.392845456035934792e-02,3.477644728847922306e-01
7.811706625951746197e-02,3.511943611425752398e-01
1.389139705019461490e-01,3.491180172500245038e-01
2.470278535103651030e-01,3.508628033076439112e-01
4.392845456035935348e-01,3.444261830387049250e-01
7.811706625951745364e-01,3.354505202770945438e-01
