# pos_1,average_velocity_axis
1.389139705019461386e-03,1.000719559424405602e-01
2.470278535103650856e-03,1.002289855072462238e-01
4.392845456035934966e-03,1.005181683193664133e-01
7.811706625951745156e-03,1.015089299293466668e-01
1.389139705019461560e-02,1.035637867047733696e-01
2.470278535103651030e-02,1.079601659602613811e-01
4.392845456035934792e-02,1.141344521078057755e-01
7.811706625951746197e-02,1.188363238723927073e-01
1.389139705019461490e-01,1.192136203079147139e-01
2.470278535103651030e-01,1.195359191737948024e-01
4.392845456035935348e-01,1.169342705665096793e-01
7.811706625951745364e-01,1.127159393555178662e-01
