# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,3.630875709323087897e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,3.444551142732126259e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,1.089262712796926769e+00
4.392845456035934792e-02,2.245970603780413022e+00
7.811706625951746197e-02,1.722275571366063129e+00
1.389139705019461490e-01,1.485043648288934870e+00
2.470278535103651030e-01,2.214834182687083874e+00
4.392845456035935348e-01,1.408836106007713918e+00
7.811706625951745364e-01,1.492638828517254823e-01
