# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,1.129240081511752036e-01
4.392845456035934966e-03,6.350183638953764420e-02
7.811706625951745156e-03,1.785485341365666487e-02
1.389139705019461560e-02,2.008104385943023512e-02
2.470278535103651030e-02,1.129240081511752314e-02
4.392845456035934792e-02,1.270036727790752745e-02
7.811706625951746197e-02,1.428388273092533363e-02
1.389139705019461490e-01,5.923907938531919326e-02
2.470278535103651030e-01,1.089716678658840809e-01
4.392845456035935348e-01,4.997594523856613291e-01
7.811706625951745364e-01,1.955106448795405072e+00
