# pos_1,average_velocity_axis
1.389139705019461386e-03,1.001358893979573672e-01
2.470278535103650856e-03,1.004831187704918610e-01
4.392845456035934966e-03,1.008354367396034346e-01
7.811706625951745156e-03,9.895131207820778707e-02
1.389139705019461560e-02,9.076496031931483022e-02
2.470278535103651030e-02,8.485272204937500951e-02
4.392845456035934792e-02,8.394530793633930843e-02
7.811706625951746197e-02,8.997199645372705445e-02
1.389139705019461490e-01,9.346659442263406670e-02
2.470278535103651030e-01,9.502885464839834484e-02
4.392845456035935348e-01,9.311578155968169845e-02
7.811706625951745364e-01,8.645174872603152150e-02
