# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,7.261751418646175793e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,3.444551142732126259e+00
1.389139705019461560e-02,1.937013454289914893e+00
2.470278535103651030e-02,1.452350283729235469e+00
4.392845456035934792e-02,2.654328895376852238e+00
7.811706625951746197e-02,2.870459285610105216e+00
1.389139705019461490e-01,1.743312108860923360e+00
2.470278535103651030e-01,1.343424012449542682e+00
4.392845456035935348e-01,1.061731558150741161e+00
7.811706625951745364e-01,3.789006257005338441e-01
