# pos_1,average_velocity_axis
1.389139705019461386e-03,4.988384942423938068e-02
2.470278535103650856e-03,5.005876149021497995e-02
4.392845456035934966e-03,4.999077011637966667e-02
7.811706625951745156e-03,4.912797368465653819e-02
1.389139705019461560e-02,4.695150443499029186e-02
2.470278535103651030e-02,4.773116054045095646e-02
4.392845456035934792e-02,5.181203918725273139e-02
7.811706625951746197e-02,5.754275222321035554e-02
1.389139705019461490e-01,6.089930990322904580e-02
2.470278535103651030e-01,6.221784411244497826e-02
4.392845456035935348e-01,6.113203987867534689e-02
7.811706625951745364e-01,5.787556356746927783e-02
