# pos_1,average_velocity_axis
1.389139705019461386e-03,2.001967044284254371e-01
2.470278535103650856e-03,2.004230038717212115e-01
4.392845456035934966e-03,2.010348723280876160e-01
7.811706625951745156e-03,2.020752330747968561e-01
1.389139705019461560e-02,2.034973781405321203e-01
2.470278535103651030e-02,2.066295497728825037e-01
4.392845456035934792e-02,2.120339584584187143e-01
7.811706625951746197e-02,2.172780348992424115e-01
1.389139705019461490e-01,2.167277563364193860e-01
2.470278535103651030e-01,2.144000594946801341e-01
4.392845456035935348e-01,2.122137232225719539e-01
7.811706625951745364e-01,2.050358496122070273e-01
