# pos_1,average_velocity_axis
1.389139705019461386e-03,8.604096601073295547e-01
2.470278535103650856e-03,8.231538461538279172e-01
4.392845456035934966e-03,8.635047895499939896e-01
7.811706625951745156e-03,6.930178824865345089e-01
1.389139705019461560e-02,6.246284537254110925e-01
2.470278535103651030e-02,5.230049688659604845e-01
4.392845456035934792e-02,4.515533756669134480e-01
7.811706625951746197e-02,4.565486567946518970e-01
1.389139705019461490e-01,4.531779775412818068e-01
2.470278535103651030e-01,4.823636988295605943e-01
4.392845456035935348e-01,4.693730893364832513e-01
7.811706625951745364e-01,4.579643821582835006e-01
