# pos_1,average_velocity_axis
1.389139705019461386e-03,4.989334071487106642e-02
2.470278535103650856e-03,5.006172116378621723e-02
4.392845456035934966e-03,5.011118288468250498e-02
7.811706625951745156e-03,5.011398721244485210e-02
1.389139705019461560e-02,4.963274175211227629e-02
2.470278535103651030e-02,5.099006569563726415e-02
4.392845456035934792e-02,5.614577413031791864e-02
7.811706625951746197e-02,6.120844318522746658e-02
1.389139705019461490e-01,6.569464152855244987e-02
2.470278535103651030e-01,6.681238138353969014e-02
4.392845456035935348e-01,6.564063284588776692e-02
7.811706625951745364e-01,6.131394208855822647e-02
