# pos_1,concentration
1.389139705019461386e-03,4.833425421989883120e+00
2.470278535103650856e-03,4.530058095017520436e+00
4.392845456035934966e-03,3.056926646809704717e+00
7.811706625951745156e-03,4.011084423678872746e+00
1.389139705019461560e-02,2.859776708010679958e+00
2.470278535103651030e-02,2.944537761761389483e+00
4.392845456035934792e-02,3.311670534043846370e+00
7.811706625951746197e-02,2.857897651871196931e+00
1.389139705019461490e-01,2.755052490534232401e+00
2.470278535103651030e-01,1.916214574192411479e+00
4.392845456035935348e-01,7.323886757981585838e-01
7.811706625951745364e-01,8.093795354923440100e-02
