# pos_1,average_velocity_axis
1.389139705019461386e-03,2.002578818041735043e-01
2.470278535103650856e-03,2.007325500275371211e-01
4.392845456035934966e-03,2.016237256719186355e-01
7.811706625951745156e-03,2.005643897853673363e-01
1.389139705019461560e-02,1.943267014715854557e-01
2.470278535103651030e-02,1.839623316378846130e-01
4.392845456035934792e-02,1.788458241040561669e-01
7.811706625951746197e-02,1.840539072942331544e-01
1.389139705019461490e-01,1.878936259598994740e-01
2.470278535103651030e-01,1.874386707726310719e-01
4.392845456035935348e-01,1.847239147448805907e-01
7.811706625951745364e-01,1.765712922883997671e-01
