# pos_1,average_velocity_axis
1.389139705019461386e-03,1.000738845061091287e-01
2.470278535103650856e-03,1.002574670868211226e-01
4.392845456035934966e-03,1.006123430631678667e-01
7.811706625951745156e-03,1.018110757218215201e-01
1.389139705019461560e-02,1.034599573038868098e-01
2.470278535103651030e-02,1.078984204287260912e-01
4.392845456035934792e-02,1.134304448644562202e-01
7.811706625951746197e-02,1.181258362756902602e-01
1.389139705019461490e-01,1.198177428269042721e-01
2.470278535103651030e-01,1.201249550166333113e-01
4.392845456035935348e-01,1.160997259566898809e-01
7.811706625951745364e-01,1.121898008986966372e-01
