# pos_1,concentration
1.389139705019461386e-03,1.611141807329961040e+00
2.470278535103650856e-03,1.585520333256132286e+00
4.392845456035934966e-03,3.184298590426775988e+00
7.811706625951745156e-03,2.220421734536519143e+00
1.389139705019461560e-02,2.738941072460932880e+00
2.470278535103651030e-02,2.582133114159987475e+00
4.392845456035934792e-02,2.190797430213621499e+00
7.811706625951746197e-02,1.912427752004033810e+00
1.389139705019461490e-01,1.997815841089151112e+00
2.470278535103651030e-01,1.578725246113606095e+00
4.392845456035935348e-01,1.061008290330201831e+00
7.811706625951745364e-01,3.409421760127042123e-01
