# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,2.143419879311110332e-01
1.389139705019461560e-02,2.008889292285246098e-01
2.470278535103651030e-02,1.807490346855021024e-01
4.392845456035934792e-02,2.159906348453333735e-01
7.811706625951746197e-02,2.429209196552591654e-01
1.389139705019461490e-01,2.370489364896590789e-01
2.470278535103651030e-01,3.976478763081045531e-01
4.392845456035935348e-01,8.372813433122042737e-01
7.811706625951745364e-01,1.598276756672984522e+00
