# pos_1,average_velocity_axis
1.389139705019461386e-03,4.986086355685042520e-02
2.470278535103650856e-03,5.002043400908275095e-02
4.392845456035934966e-03,4.986388000796906916e-02
7.811706625951745156e-03,4.969151558007801894e-02
1.389139705019461560e-02,4.987434093849402172e-02
2.470278535103651030e-02,5.032169231051802916e-02
4.392845456035934792e-02,5.074275904448050101e-02
7.811706625951746197e-02,5.116253932929729076e-02
1.389139705019461490e-01,5.071410943300431323e-02
2.470278535103651030e-01,5.191053706433831905e-02
4.392845456035935348e-01,5.342489823010171390e-02
7.811706625951745364e-01,5.365184592312399053e-02
