# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,2.540271960853120459e-01
7.811706625951745156e-03,7.142499504050152381e-02
1.389139705019461560e-02,4.418174899906870401e-01
2.470278535103651030e-02,6.098372987243813048e-01
4.392845456035934792e-02,4.826516725620928483e-01
7.811706625951746197e-02,3.142699781782066770e-01
1.389139705019461490e-01,4.137018315367342880e-01
2.470278535103651030e-01,5.849920754430175673e-01
4.392845456035935348e-01,9.780047049284514848e-01
7.811706625951745364e-01,1.388501903587349595e+00
