# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,3.174595672618615860e-02
7.811706625951745156e-03,1.785206337483899799e-02
1.389139705019461560e-02,1.003895297558905775e-02
2.470278535103651030e-02,0.000000000000000000e+00
4.392845456035934792e-02,9.523787017855845846e-03
7.811706625951746197e-02,1.785206337483899799e-02
1.389139705019461490e-01,3.915191660479732522e-02
2.470278535103651030e-01,1.360521666875740276e-01
4.392845456035935348e-01,5.457129961231401705e-01
7.811706625951745364e-01,1.925166514342637747e+00
