# pos_1,average_velocity_axis
1.389139705019461386e-03,4.003563879598664443e-01
2.470278535103650856e-03,4.011287498540895280e-01
4.392845456035934966e-03,4.011430791430813381e-01
7.811706625951745156e-03,3.975162419997578800e-01
1.389139705019461560e-02,3.639254400771642084e-01
2.470278535103651030e-02,3.090970624918699117e-01
4.392845456035934792e-02,2.926314756464998834e-01
7.811706625951746197e-02,2.939638687358864244e-01
1.389139705019461490e-01,2.971848142059812514e-01
2.470278535103651030e-01,2.979681156302605993e-01
4.392845456035935348e-01,2.974045534234728283e-01
7.811706625951745364e-01,2.857940654331589392e-01
